,restaurant_name,restaurant_location,specialty_item,cheeseburger,fries,drink,dessert,four_to_six,number_of_items,average_rating,number_of_ratings,average_menu_price,hamburger,wave,uber_eats,fast_food,small,state,zip,ca,county_name
376,Buffalo Wild Wings,"309 madonna rd, san luis obispo, ca, 93405, us",19.99,15.99,5.99,2.29,1.99,2,94,4.399999999999998,40,8.912446808510637,,1,1,0,0,ca,93405,1,San Luis Obispo
377,Buffalo Wild Wings,"795 e betteravia rd, santa maria, ca, 93454, us",18.79,15.29,5.99,2.29,1.99,2,98,4.0,18,8.719693877551018,,1,1,0,0,ca,93454,1,Santa Barbara
378,Buffalo Wild Wings,"2739 countryside dr, turlock, ca, 95380, us",19.99,15.99,5.99,2.29,1.99,2,97,4.399999999999999,17,8.879793814432988,,1,1,0,0,ca,95380,1,Stanislaus
379,Buffalo Wild Wings,"4125 s mooney blvd, visalia, ca, 93277, us",19.99,15.99,5.99,2.29,1.99,2,90,4.299999999999999,19,8.493444444444442,,1,1,0,0,ca,93277,1,Tulare
380,Buffalo Wild Wings,"1699 w lacey blvd, hanford, ca, 93230, us",19.49,15.79,5.99,2.29,1.99,2,98,4.5,23,8.744183673469387,,1,1,0,0,ca,93230,1,Kings
381,Buffalo Wild Wings,"1600 e gonzales rd, oxnard, ca, 93036, us",20.79,16.49,5.99,2.29,1.99,2,95,4.100000000000002,33,9.06957894736842,,1,1,0,0,ca,93036,1,Ventura
382,Outback Steakhouse,"177, san marcos, ca, 92069, us",18.49,10.49,4.99,3.99,11.99,13,101,4.399999999999998,800+,19.69000000000001,15.99,2,1,0,0,ca,92069,1,San Diego
383,Outback Steakhouse,"371 gellert blvd., daly city, ca, 94015, us",14.79,8.39,3.99,3.35,9.59,48,408,4.399999999999999,2,16.7325,12.79,2,1,0,0,ca,94015,1,San Mateo
384,Outback Steakhouse,"1246 great mall drive, milpitas, ca, 95035, us",18.49,,4.99,4.19,11.99,15,94,4.3,1,20.328297872340432,15.99,2,1,0,0,ca,95035,1,Santa Clara
385,Outback Steakhouse,"521 davis street, vacaville, ca, 95688, us",18.49,10.49,4.99,3.99,11.99,28,204,4.5,700+,19.53803921568628,15.99,2,1,0,0,ca,95688,1,Solano
386,Outback Steakhouse,"2045-d w. briggsmore ave., modesto, ca, 95350, us",17.49,7.49,4.99,3.79,9.49,7,84,4.100000000000001,340+,17.225714285714282,14.49,2,1,0,0,ca,95350,1,Stanislaus
387,Outback Steakhouse,"4004 south mooney blvd., visalia, ca, 93277, us",18.49,10.49,4.99,3.99,11.99,13,101,4.5,320+,19.69000000000001,15.99,2,1,0,0,ca,93277,1,Tulare
388,Outback Steakhouse,"2341 lockwood st., oxnard, ca, 93030, us",18.49,10.49,4.99,3.99,11.99,13,97,4.5,500+,18.626082474226806,15.99,2,1,0,0,ca,93030,1,Ventura
389,Red Robin,"200 e via rancho pkwy, escondido, ca, 92025, us",17.99,8.39,4.79,4.49,3.59,20,120,4.6,800+,12.971666666666666,,2,1,0,0,ca,92025,1,San Diego
390,Red Robin,"1274 el camino real, san bruno, ca, 94066, us",17.29,8.39,4.79,4.39,3.59,72,476,4.5,900+,12.711008403361346,,2,1,0,0,ca,94066,1,San Mateo
391,Red Robin,"101 town center east, santa maria, ca, 93454, us",17.29,8.39,4.79,4.39,3.59,20,122,4.5,360+,12.493278688524589,,2,1,0,0,ca,93454,1,Santa Barbara
392,Red Robin,"3301 e main st #1511, ventura, ca, 93003, us",17.29,8.39,4.79,4.39,3.59,20,121,4.399999999999999,310+,12.507355371900825,,2,1,0,0,ca,93003,1,Ventura
393,Red Robin,"3906 rivermark plaza, santa clara, ca, 95054, us",17.99,8.39,4.79,4.49,3.59,20,122,4.6000000000000005,1,12.914590163934426,,2,1,0,0,ca,95054,1,Santa Clara
394,Red Robin,"404-a sun valley mall, concord, ca, 94520, us",17.79,8.39,4.79,4.49,3.59,20,122,4.399999999999999,500+,12.753114754098359,,2,1,0,0,ca,94520,1,Contra Costa
395,Red Robin,"2367 claribel rd, riverbank, ca, 95367, us",17.79,8.39,4.79,4.49,3.59,20,122,4.299999999999998,360+,12.75311475409836,,2,1,0,0,ca,95367,1,Stanislaus
396,Red Robin,"2015 s mooney blvd #505, visalia, ca, 93277, us",17.29,8.39,4.79,4.39,3.59,20,120,4.5,500+,12.571666666666665,,2,1,0,0,ca,93277,1,Tulare
397,Red Robin,"681 town center dr, oxnard, ca, 93036, us",17.29,8.39,4.79,4.39,3.59,20,121,4.5,480+,12.507355371900827,,2,1,0,0,ca,93036,1,Ventura
398,Denny,"816 mission st, san francisco, ca, 94103, us",23.38,22.76,8.41,5.18,10.8,15,303,4.399999999999999,1,16.61950495049505,,2,1,0,0,ca,94103,1,San Francisco
399,Denny,"10 airport blvd, south san francisco, ca, 94080, us",20.16,17.77,6.22,4.77,7.78,68,428,4.3999999999999995,1,13.317943925233644,,2,1,0,0,ca,94080,1,San Mateo
400,Denny,"1776 powell street, emeryville, ca, 94608, us",18.29,17.56,5.39,4.56,6.64,66,324,4.399999999999999,1,12.255555555555555,,2,1,0,0,ca,94608,1,Alameda
401,Denny,"11344 san pablo ave, el cerrito, ca, 94530, us",18.81,17.56,5.6,4.46,6.85,100,428,4.200000000000001,450+,12.493551401869158,,2,1,0,0,ca,94530,1,Contra Costa
402,Denny,"2526, san pablo, ca, 94806, us",18.29,18.29,5.39,4.77,7.58,84,321,4.200000000000001,800+,12.132803738317758,,2,1,0,0,ca,94806,1,Contra Costa
403,Denny,"1803 marina blvd, san leandro, ca, 94577, us",19.64,18.29,5.91,4.66,7.16,96,428,4.200000000000001,500+,13.062897196261682,,2,1,0,0,ca,94577,1,Alameda
404,Denny,"642 west charter way, stockton, ca, 95206, us",18.91,18.91,5.6,4.77,7.89,28,108,4.100000000000001,470+,12.35046296296296,,2,1,0,0,ca,95206,1,San Joaquin
405,Denny,"4747 pacific ave., stockton, ca, 95207, us",16.89,16.79,5.19,4.49,6.39,28,105,4.100000000000001,120+,11.565238095238094,,2,1,0,0,ca,95207,1,San Joaquin
406,Denny,"3950 waterloo rd, stockton, ca, 95215, us",18.29,17.98,5.39,4.77,7.16,28,105,4.299999999999999,220+,12.210761904761904,,2,1,0,0,ca,95215,1,San Joaquin
407,Denny,"2670 w. march lane, stockton, ca, 95207, us",17.56,17.46,5.39,4.66,6.64,23,101,4.3,440+,12.185445544554458,,2,1,0,0,ca,95207,1,San Joaquin
408,Denny,"5033 s hwy 99 e frontage rd, stockton, ca, 95215, us",20.16,18.29,6.64,4.77,9.55,18,106,4.299999999999999,96,13.729811320754719,,2,1,0,0,ca,95215,1,San Joaquin
409,Denny,"16851 harlan rd, lathrop, ca, 95330, us",20.16,18.29,6.64,4.77,9.55,18,105,4.600000000000001,150+,13.689333333333337,,2,1,0,0,ca,95330,1,San Joaquin
410,Denny,"208 madonna rd., san luis obispo, ca, 93405, us",17.98,17.56,5.39,4.46,7.16,25,108,4.399999999999999,600+,11.87296296296296,,2,1,0,0,ca,93405,1,San Luis Obispo
411,Denny,"611 five cities dr., pismo beach, ca, 93449, us",18.29,18.29,5.39,4.77,7.58,56,214,4.35,500+,12.255327102803738,,2,1,0,0,ca,93449,1,San Luis Obispo
412,Denny,"1310 24th st., paso robles, ca, 93446, us",18.29,18.29,5.39,4.77,7.58,28,106,4.200000000000001,170+,12.266132075471697,,2,1,0,0,ca,93446,1,San Luis Obispo
413,Denny,"2920 s. norfolk, san mateo, ca, 94403, us",17.56,17.46,5.39,,6.64,48,198,4.5,450+,12.408787878787876,,2,1,0,0,ca,94403,1,San Mateo
414,Denny,"1201 broadway, redwood city, ca, 94063, us",19.64,18.29,5.91,4.66,7.16,24,106,4.299999999999999,700+,12.565188679245283,,2,1,0,0,ca,94063,1,San Mateo
415,Denny,"25010 hesperian boulevard, hayward, ca, 94545, us",18.29,17.56,5.39,4.56,6.64,22,108,4.299999999999999,300+,12.26037037037037,,2,1,0,0,ca,94545,1,Alameda
416,Denny,"30163 industrial, hayward, ca, 94544, us",18.29,17.56,5.39,4.56,6.64,22,108,4.5,800+,12.24972222222222,,2,1,0,0,ca,94544,1,Alameda
417,Denny,"1019 east main st., santa maria, ca, 93454, us",18.29,18.29,5.39,4.77,7.58,27,107,4.5,270+,12.263084112149532,,2,1,0,0,ca,93454,1,Santa Barbara
418,Denny,"3614 state st, santa barbara, ca, 93105, us",18.29,18.29,5.39,4.77,7.58,28,105,4.399999999999999,700+,12.037333333333335,,2,1,0,0,ca,93105,1,Santa Barbara
419,Denny,"4095 telegraph road, ventura, ca, 93003, us",17.98,17.98,5.39,4.77,7.16,54,212,4.399999999999999,380+,12.257075471698114,,2,1,0,0,ca,93003,1,Ventura
420,Denny,"1390 south first st., san jose, ca, 95112, us",18.29,17.56,5.39,4.56,6.64,22,108,4.299999999999999,800+,12.260370370370369,,2,1,0,0,ca,95112,1,Santa Clara
421,Denny,"2077 n 1st st, san jose, ca, 95131, us",19.22,17.98,5.81,4.56,7.06,52,216,4.5,470+,12.77962962962963,,2,1,0,0,ca,95131,1,Santa Clara
422,Denny,"2401 lanai ave., san jose, ca, 95122, us",18.29,17.56,5.39,4.56,6.64,22,108,4.299999999999999,600+,12.255555555555555,,2,1,0,0,ca,95122,1,Santa Clara
423,Denny,"2484 berryessa rd., san jose, ca, 95133, us",18.29,17.56,5.39,4.56,6.64,22,108,4.5,800+,12.255555555555555,,2,1,0,0,ca,95133,1,Santa Clara
424,Denny,"1745 el camino real, santa clara, ca, 95050, us",19.64,18.29,5.91,4.66,7.16,48,214,4.5,430+,13.062897196261682,,2,1,0,0,ca,95050,1,Santa Clara
425,Denny,"1001 east capitol, san jose, ca, 95121, us",18.29,17.56,5.39,4.56,6.64,21,107,4.5,700+,12.335233644859814,,2,1,0,0,ca,95121,1,Santa Clara
426,Denny,"814 ahwanee ave, sunnyvale, ca, 94085, us",19.64,18.29,5.91,4.66,7.16,24,107,4.5,1,13.062897196261682,,2,1,0,0,ca,94085,1,Santa Clara
427,Denny,"3715 el camino real, santa clara, ca, 95051, us",18.39,17.99,5.59,4.59,7.29,29,101,4.5,600+,11.91871287128713,,2,1,0,0,ca,95051,1,Santa Clara
428,Denny,"910 saratoga ave, san jose, ca, 95129, us",19.54,19.12,5.81,4.56,7.58,29,108,4.399999999999999,600+,12.52638888888889,,2,1,0,0,ca,95129,1,Santa Clara
429,Denny,"333 s abbott ave, milpitas, ca, 95035, us",17.89,17.29,5.09,4.39,6.89,29,108,4.5,480+,11.534444444444443,,2,1,0,0,ca,95035,1,Santa Clara
430,Denny,"1515 ocean st., santa cruz, ca, 95060, us",17.56,17.46,5.39,,6.64,24,101,4.2,400+,12.376930693069307,,2,1,0,0,ca,95060,1,Santa Cruz
431,Denny,"250 fairgrounds dr, vallejo, ca, 94589, us",19.22,17.98,5.81,4.56,7.06,52,216,4.5,380+,12.779629629629628,,2,1,0,0,ca,94589,1,Solano
432,Denny,"4355 sonoma blvd., vallejo, ca, 94589, us",19.22,17.98,5.81,4.56,7.06,52,216,4.3999999999999995,210+,12.77962962962963,,2,1,0,0,ca,94589,1,Solano
433,Denny,"304 pittman rd, cordelia, ca, 94534, us",19.85,19.54,5.81,4.56,7.58,56,210,4.5,130+,12.81247619047619,,2,1,0,0,ca,94534,1,Solano
434,Denny,"612 contra costa blvd., pleasant hill, ca, 94523, us",17.56,17.46,5.39,4.66,6.64,25,107,4.5,180+,12.065887850467291,,2,1,0,0,ca,94523,1,Contra Costa
435,Denny,"1360 holiday lane, fairfield, ca, 94534, us",19.64,18.29,5.91,4.66,7.16,24,106,4.5,340+,13.14990566037736,,2,1,0,0,ca,94534,1,Solano
436,Denny,"1701 e. monte vista ave, vacaville, ca, 95688, us",18.7,18.39,5.81,4.56,6.95,30,103,4.2,440+,12.131747572815536,,2,1,0,0,ca,95688,1,Solano
437,Denny,"1250 stratford ave, dixon, ca, 95620, us",17.99,17.69,5.59,4.39,6.69,33,101,2.600000000000001,19,11.186039603960392,,2,1,0,0,ca,95620,1,Solano
438,Denny,"115 baker ave, santa rosa, ca, 95407, us",19.22,17.98,5.81,4.56,7.06,25,107,4.299999999999999,300+,12.794205607476636,,2,1,0,0,ca,95407,1,Sonoma
439,Denny,"1000 w. steele lane, santa rosa, ca, 95403, us",19.22,17.98,5.81,4.56,7.06,25,106,4.299999999999999,400+,12.638396226415095,,2,1,0,0,ca,95403,1,Sonoma
440,Denny,"4986, petaluma, ca, 94952, us",20.16,18.29,6.64,4.77,9.55,18,107,4.600000000000001,92,13.661682242990658,,2,1,0,0,ca,94952,1,Marin
441,Denny,"110 mchenry st., modesto, ca, 95354, us",17.56,17.46,5.39,4.66,6.64,24,106,4.200000000000001,160+,12.138679245283022,,2,1,0,0,ca,95354,1,Stanislaus
442,Denny,"1525 mchenry ave., modesto, ca, 95350, us",17.56,17.46,5.39,4.66,6.64,25,107,4.0,400+,12.065887850467291,,2,1,0,0,ca,95350,1,Stanislaus
443,Denny,"2052 w. orangeburg st., modesto, ca, 95350, us",17.56,17.46,5.39,4.66,6.64,24,100,4.399999999999999,150+,12.4748,,2,1,0,0,ca,95350,1,Stanislaus
444,Denny,"1507 herndon rd., ceres, ca, 95307, us",18.91,18.91,5.6,4.77,7.89,28,107,4.200000000000001,290+,12.275514018691586,,2,1,0,0,ca,95307,1,Stanislaus
445,Denny,"4324, salida, ca, 95368, us",18.91,18.91,5.6,4.77,7.89,28,108,4.5,100+,12.35046296296296,,2,1,0,0,ca,95368,1,Stanislaus
446,Denny,"1555 east f st, oakdale, ca, 95361, us",20.16,18.29,6.64,4.77,9.55,18,104,4.200000000000001,50,13.634134615384617,,2,1,0,0,ca,95361,1,Stanislaus
447,Denny,"2332 south mooney, visalia, ca, 93277, us",17.98,17.14,5.6,4.56,7.16,27,101,4.399999999999998,500+,12.238514851485148,,2,1,0,0,ca,93277,1,Tulare
448,Denny,"200 s akers st, visalia, ca, 93291, us",17.98,17.14,5.6,4.56,7.16,27,104,4.6000000000000005,250+,12.008076923076922,,2,1,0,0,ca,93291,1,Tulare
449,Denny,"795 e prosperity ave, tulare, ca, 93274, us",17.98,17.14,5.6,4.56,7.16,28,105,4.399999999999999,250+,11.698380952380953,,2,1,0,0,ca,93274,1,Tulare
450,Denny,"955 manning ave, reedley, ca, 93654, us",17.29,16.49,5.39,4.39,6.89,30,108,3.100000000000002,14,11.453888888888889,,2,1,0,0,ca,93654,1,Fresno
451,Denny,"1635 glendale ave., hanford, ca, 93230, us",17.98,17.14,5.6,4.56,7.16,28,108,4.200000000000001,280+,11.87185185185185,,2,1,0,0,ca,93230,1,Kings
452,Denny,"1255 n, oxnard, ca, 93030, us",19.85,19.54,5.81,4.56,7.58,28,102,4.5,330+,12.333333333333334,,2,1,0,0,ca,93030,1,Ventura
453,Denny,"2511 n ventura rd, port hueneme, ca, 93041, us",17.98,17.98,5.39,4.77,7.16,27,97,4.399999999999999,440+,12.347319587628867,,2,1,0,0,ca,93041,1,Ventura
454,Denny,"1659 e dailey dr, camarillo, ca, 93010, us",17.77,16.73,5.5,4.56,6.74,30,107,4.600000000000001,480+,11.67785046728972,,2,1,0,0,ca,93010,1,Ventura
455,Denny,"327 south palm avenue, santa paula, ca, 93060, us",18.79,18.39,5.59,4.39,7.29,30,107,4.399999999999999,23,11.964766355140187,,2,1,0,0,ca,93060,1,Ventura
456,Denny,"2830 camino del rios n, newbury park, ca, 91320, us",17.98,16.52,5.6,4.77,6.74,27,106,4.600000000000001,500+,11.688207547169812,,2,1,0,0,ca,91320,1,Ventura
457,Applebee,"2770 taylor st, san francisco, ca, 94133, us",24.19,22.89,6.29,2.49,8.29,9,366,4.299999999999999,900+,32.57606557377049,,2,1,0,0,ca,94133,1,San Francisco
458,Applebee,"2659 w. march lane, stockton, ca, 95207, us",17.89,16.69,5.79,2.49,3.49,3,119,4.3,500+,26.679075630252093,,2,1,0,0,ca,95207,1,San Joaquin
459,Applebee,"2442 w kettleman lane, lodi, ca, 95242, us",17.89,16.69,5.79,2.49,3.49,4,125,4.299999999999997,190+,25.1676,,2,1,0,0,ca,95242,1,San Joaquin
460,Applebee,"1272 e. yosemite ave., manteca, ca, 95336, us",19.99,18.79,4.99,3.79,4.99,4,114,4.100000000000001,210+,23.535614035087722,,2,1,0,0,ca,95336,1,San Joaquin
461,Applebee,"3060 n. naglee road, tracy, ca, 95304, us",19.99,18.79,4.99,3.79,4.99,4,114,4.200000000000001,270+,22.921578947368424,,2,1,0,0,ca,95304,1,San Joaquin
462,Applebee,"1135 veterans blvd, redwood city, ca, 94063, us",19.99,18.79,4.99,3.79,4.99,12,345,4.399999999999999,600+,24.221304347826088,,2,1,0,0,ca,94063,1,San Mateo
463,Applebee,"1415 s bradley, santa maria, ca, 93454, us",18.29,16.99,4.99,2.49,3.49,7,118,4.399999999999999,380+,23.77220338983051,,2,1,0,0,ca,93454,1,Santa Barbara
464,Applebee,"51 curtner ave, san jose, ca, 95125, us",19.99,18.79,4.99,3.79,4.99,8,224,4.3999999999999995,700+,24.306071428571435,,2,1,0,0,ca,95125,1,Santa Clara
465,Applebee,"555 saratoga ave., san jose, ca, 95129, us",19.99,18.79,4.99,3.79,4.99,8,228,4.6000000000000005,600+,23.590877192982454,,2,1,0,0,ca,95129,1,Santa Clara
466,Applebee,"5690 cottle rd, san jose, ca, 95123, us",19.99,18.79,4.99,3.79,4.99,8,226,4.5,380+,23.202389380530974,,2,1,0,0,ca,95123,1,Santa Clara
467,Applebee,"1377 w foothill blvd, rialto, ca, 92376",19.19,16.69,5.79,2.49,3.79,18,246,4.5,800+,26.186747967479675,,2,1,0,0,ca,92376,1,San Bernardino
468,Applebee,"17009-a valley blvd, fontana, ca, 92335",19.19,16.69,5.79,2.49,3.79,20,244,4.5,1,24.935081967213115,,2,1,0,0,ca,92335,1,San Bernardino
469,Applebee,"1105 s. green valley road, watsonville, ca, 95076, us",18.29,16.99,4.99,2.49,3.49,8,123,4.5,250+,22.648536585365854,,2,1,0,0,ca,95076,1,Santa Cruz
470,Applebee,"1041 admiral callaghan lane, vallejo, ca, 94591, us",17.89,16.69,5.79,2.49,3.49,4,119,4.399999999999999,800+,25.599243697478986,,2,1,0,0,ca,94591,1,Solano
471,Applebee,"1350 travis blvd, fairfield, ca, 94533, us",17.89,16.69,5.79,2.49,3.49,3,120,4.1000000000000005,490+,26.31666666666667,,2,1,0,0,ca,94533,1,Solano
472,Applebee,"2250, santa rosa, ca, 95407, us",19.19,16.69,5.79,2.49,3.79,10,117,4.299999999999999,800+,23.035299145299142,,2,1,0,0,ca,95407,1,Sonoma
473,Applebee,"501, rohnert park, ca, 94928, us",19.19,16.69,5.79,2.49,3.79,9,119,4.5,360+,23.72613445378151,,2,1,0,0,ca,94928,1,Sonoma
474,Applebee,"8931 brooks rd s, windsor, ca, 95492, us",19.19,16.69,5.79,2.49,3.79,10,124,4.299999999999998,210+,25.971451612903223,,2,1,0,0,ca,95492,1,Sonoma
475,Applebee,"5301 old redwood hwy, petaluma, ca, 94954, us",19.19,16.69,5.79,2.49,3.79,10,125,4.5,200+,25.917199999999998,,2,1,0,0,ca,94954,1,Sonoma
476,Applebee,"195 soscol ave, napa, ca, 94559, us",19.19,16.69,5.79,2.49,3.79,10,119,4.3,460+,22.93117647058823,,2,1,0,0,ca,94559,1,Napa
477,Applebee,"3900 sisk road, modesto, ca, 95356, us",19.99,18.79,4.99,3.79,4.99,4,114,4.100000000000001,190+,23.535614035087722,,2,1,0,0,ca,95356,1,Stanislaus
478,Applebee,"3400 s. mooney blvd., visalia, ca, 93277, us",18.29,16.99,4.99,2.49,3.49,7,122,4.6000000000000005,370+,25.3727868852459,,2,1,0,0,ca,93277,1,Tulare
479,Applebee,"291 w. ventura blvd, camarillo, ca, 93010, us",18.79,16.99,4.99,2.49,3.49,8,126,4.5,440+,25.28126984126984,,2,1,0,0,ca,93010,1,Ventura
480,TGI Fridays,"31900 dyer st, union city, ca, 94587, us",20.11,16.09,2.79,4.36,,108,804,4.399999999999999,900+,26.548955223880597,,2,1,0,0,ca,94587,1,Alameda
481,TGI Fridays,"2795 tapo canyon rd, simi valley, ca, 93063, us",20.11,16.09,2.79,4.36,,17,134,4.5,600+,26.533507462686572,,2,1,0,0,ca,93063,1,Ventura
482,Buffalo Wild Wings,"309 madonna rd, san luis obispo, ca, 93405, us",19.99,15.99,5.99,2.29,1.99,2,98,4.299999999999999,800+,9.100306122448977,,2,1,0,0,ca,93405,1,San Luis Obispo
483,Buffalo Wild Wings,"5b serramonte center serramonte center, daly city, ca, 94015, us",20.79,16.49,6.49,2.29,1.99,2,202,4.200000000000001,1,9.271386138613858,,2,1,0,0,ca,94015,1,San Mateo
484,Buffalo Wild Wings,"795 e betteravia rd, santa maria, ca, 93454, us",18.79,15.29,5.99,2.29,1.99,2,90,4.200000000000001,410+,7.887999999999998,,2,1,0,0,ca,93454,1,Santa Barbara
485,Buffalo Wild Wings,"859 blossom hill rd, san jose, ca, 95123, us",19.99,16.29,5.99,2.29,1.99,2,97,4.100000000000001,900+,8.905154639175256,,2,1,0,0,ca,95123,1,Santa Clara
486,Buffalo Wild Wings,"2090 diamond blvd, concord, ca, 94520, us",19.49,15.79,5.99,2.29,1.99,4,196,4.0,900+,8.847857142857139,,2,1,0,0,ca,94520,1,Contra Costa
487,Buffalo Wild Wings,"401 kenilworth drive, petaluma, ca, 94952, us",20.79,16.79,7.29,2.29,1.99,0,69,4.199999999999999,120+,13.39695652173913,,2,1,0,0,ca,94952,1,Marin
488,Buffalo Wild Wings,"3401 dale rd ste 830, modesto, ca, 95356, us",19.99,15.99,5.29,2.29,1.99,4,101,3.6999999999999997,370+,8.65158415841584,,2,1,0,0,ca,95356,1,Stanislaus
489,Buffalo Wild Wings,"4125 s mooney blvd, visalia, ca, 93277, us",19.99,15.99,5.99,2.29,1.99,2,99,4.100000000000001,600+,8.818484848484847,,2,1,0,0,ca,93277,1,Tulare
490,Buffalo Wild Wings,"1600 e gonzales rd, oxnard, ca, 93036, us",20.79,16.49,5.99,2.29,1.99,2,100,4.3,1,9.175699999999997,,2,1,0,0,ca,93036,1,Ventura
491,Denny,"14244 valley center dr, victorville, ca, 92395, us",17.98,17.14,5.6,4.56,7.16,29,120,4.299999999999999,600+,12.012833333333333,,3,1,0,0,ca,92395,1,San Bernardino
492,Denny,"14240 highway 395, adelanto, ca, 92301, us",18.29,17.98,5.39,4.77,7.16,28,117,4.299999999999999,800+,12.207350427350427,,3,1,0,0,ca,92301,1,San Bernardino
493,Denny,"18989 bear valley road, apple valley, ca, 92308, us",17.77,16.73,5.5,4.56,6.74,31,112,4.5,600+,11.537857142857144,,3,1,0,0,ca,92308,1,San Bernardino
494,Denny,"20242 hwy 18, apple valley, ca, 92307, us",17.35,15.58,5.39,4.46,6.64,28,115,4.799999999999998,320+,11.507043478260869,,3,1,0,0,ca,92307,1,San Bernardino
495,Denny,"13165 main st, hesperia, ca, 92344, us",17.98,17.14,5.6,4.56,7.16,29,119,4.399999999999999,430+,12.09378151260504,,3,1,0,0,ca,92344,1,San Bernardino
496,Denny,"5975 n palm ave, san bernardino, ca, 92407, us",17.98,17.14,5.6,4.56,7.16,29,120,4.3999999999999995,700+,12.012833333333333,,3,1,0,0,ca,92407,1,San Bernardino
497,Denny,"2445 el cajon blvd, san diego, ca, 92104, us",18.81,18.29,5.08,4.56,7.58,28,116,4.5,2,12.305431034482758,,3,1,0,0,ca,92104,1,San Diego
498,Denny,"1065 camino del rio, san diego, ca, 92108, us",18.7,18.39,5.81,4.56,7.58,25,120,4.299999999999999,700+,12.605333333333334,,3,1,0,0,ca,92108,1,San Diego
499,Denny,"7676 friars rd, san diego, ca, 92108, us",18.7,18.39,5.81,4.56,7.58,25,120,4.5,800+,12.603583333333331,,3,1,0,0,ca,92108,1,San Diego
500,Denny,"4365 university ave, san diego, ca, 92105, us",17.98,17.98,5.39,4.77,7.16,29,115,4.5,1,12.317913043478262,,3,1,0,0,ca,92105,1,San Diego
501,Denny,"424 west mile of cars, national city, ca, 91950, us",17.98,15.9,5.39,4.56,6.85,56,230,4.5,1,11.754260869565215,,3,1,0,0,ca,91950,1,San Diego
502,Denny,"692 e st, chula vista, ca, 91910, us",17.98,15.9,5.39,4.56,,25,97,4.600000000000001,1,11.521340206185567,,3,1,0,0,ca,91910,1,San Diego
503,Denny,"110 bonita rd., chula vista, ca, 91910, us",17.98,15.9,5.39,4.56,6.85,27,117,4.5,1,11.475641025641025,,3,1,0,0,ca,91910,1,San Diego
504,Denny,"1904 sweetwater road, national city, ca, 91950, us",17.98,15.9,5.39,4.56,6.85,28,117,4.5,1,11.568974358974359,,3,1,0,0,ca,91950,1,San Diego
505,Denny,"2222 coronado ave, san diego, ca, 92154, us",17.98,15.9,5.39,4.56,6.85,28,119,4.600000000000001,2,11.556974789915964,,3,1,0,0,ca,92154,1,San Diego
506,Denny,"130 calle primera, san diego, ca, 92173, us",18.7,18.39,5.81,4.56,7.58,25,119,4.5,600+,12.684285714285714,,3,1,0,0,ca,92173,1,San Diego
507,Denny,"487 harbor dr., oceanside, ca, 92054, us",18.81,18.29,5.08,4.56,7.58,29,115,4.600000000000001,300+,12.319478260869566,,3,1,0,0,ca,92054,1,San Diego
508,Denny,"2273 el camino real, oceanside, ca, 92054, us",17.98,17.98,5.39,4.77,7.16,29,115,4.5,360+,12.317913043478262,,3,1,0,0,ca,92054,1,San Diego
509,Denny,"605 college blvd., oceanside, ca, 92057, us",18.81,18.29,5.08,4.56,7.58,29,115,4.399999999999999,700+,12.319478260869566,,3,1,0,0,ca,92057,1,San Diego
510,Denny,"540 w, vista, ca, 92083, us",18.81,18.29,5.08,4.56,7.58,29,115,4.5,800+,12.319478260869566,,3,1,0,0,ca,92083,1,San Diego
511,Denny,"731 w, san marcos, ca, 92078, us",19.54,19.12,5.81,4.56,7.58,29,117,4.5,320+,12.872307692307693,,3,1,0,0,ca,92078,1,San Diego
512,Denny,"713 s main ave, fallbrook, ca, 92028, us",18.29,17.98,5.5,4.56,7.16,56,238,4.399999999999999,210+,12.205378151260502,,3,1,0,0,ca,92028,1,San Diego
513,Denny,"10 airport blvd, south san francisco, ca, 94080, us",20.16,17.77,6.22,4.77,7.78,68,468,4.399999999999999,1,13.3258547008547,,3,1,0,0,ca,94080,1,San Mateo
514,Denny,"1776 powell street, emeryville, ca, 94608, us",18.29,17.56,5.39,4.56,6.64,66,352,4.3999999999999995,2,12.310568181818182,,3,1,0,0,ca,94608,1,Alameda
515,Denny,"11344 san pablo ave, el cerrito, ca, 94530, us",18.81,17.56,5.6,4.46,6.85,125,589,4.2,470+,12.689711375212223,,3,1,0,0,ca,94530,1,Contra Costa
516,Denny,"2526, san pablo, ca, 94806, us",18.29,18.29,5.39,4.77,7.58,116,470,4.200000000000002,800+,12.229063829787234,,3,1,0,0,ca,94806,1,Contra Costa
517,Denny,"1803 marina blvd, san leandro, ca, 94577, us",19.64,18.29,5.91,4.66,7.16,96,462,4.299999999999998,500+,13.223073593073591,,3,1,0,0,ca,94577,1,Alameda
518,Denny,"15015 freedom ave, san leandro, ca, 94578, us",19.64,18.29,5.91,4.66,7.16,72,343,4.399999999999999,1,13.200699708454811,,3,1,0,0,ca,94578,1,Alameda
519,Denny,"2920 s. norfolk, san mateo, ca, 94403, us",17.56,17.46,5.39,4.66,6.64,75,328,4.3999999999999995,470+,12.378841463414632,,3,1,0,0,ca,94403,1,San Mateo
520,Denny,"642 west charter way, stockton, ca, 95206, us",18.91,18.91,5.6,4.77,7.89,29,120,4.1000000000000005,490+,12.482416666666666,,3,1,0,0,ca,95206,1,San Joaquin
