,restaurant_name,restaurant_location,specialty_item,cheeseburger,hamburger,combo,fries,drink,dessert,four_to_six,number_of_items,average_rating,number_of_ratings,average_menu_price,wave,uber_eats,fast_food,small,state,zip,county_name,ca
0,McDonald,"18515 media drive, robertsdale, al, 36567, us",6.49,2.39,2.39,10.19,3.49,2.19,2.29,31,121,4.700000000000001,18,5.361157024793389,1,1,1,0,al,36567,Baldwin,0
1,McDonald,"29138 highway 98, daphne, al, 36526, us",6.09,2.99,2.49,10.49,3.89,2.29,2.49,18,116,4.299999999999999,15,5.63293103448276,1,1,1,0,al,36526,Baldwin,0
2,McDonald,"1501 5th avenue s, birmingham, al, 35233, us",5.99,2.94,2.84,10.59,3.69,,2.29,22,121,4.100000000000001,50+,5.333388429752065,1,1,1,0,al,35233,Jefferson,0
3,McDonald,"801 dennison ave, birmingham, al, 35211, us",5.49,2.89,2.69,10.11,4.39,2.19,2.09,26,119,3.8999999999999977,47,5.100252100840336,1,1,1,0,al,35211,Jefferson,0
4,McDonald,"1309 forestdale blvd, birmingham, al, 35214, us",6.39,4.19,2.49,10.29,3.69,2.69,2.79,24,128,4.200000000000001,50+,5.700390625,1,1,1,0,al,35214,Jefferson,0
5,McDonald,"2733 8th ave, birmingham, al, 35233, us",5.49,2.89,2.69,9.68,4.59,2.59,2.09,22,124,3.7999999999999994,50+,4.980806451612903,1,1,1,0,al,35233,Jefferson,0
6,McDonald,"4625 hwy 280 s, birmingham, al, 35242, us",6.79,4.59,2.49,10.29,3.49,2.69,2.59,27,126,4.200000000000003,50+,5.786269841269841,1,1,1,0,al,35242,Shelby,0
7,McDonald,"5904 highway 53, harvest, al, 35749, us",,,,,,2.39,1.99,25,137,4.299999999999999,19,3.9371532846715334,1,1,1,0,al,35749,Madison,0
8,McDonald,"2704 s memorial parkway, huntsville, al, 35801, us",,,,,,2.39,2.09,48,136,3.899999999999999,40,4.636764705882352,1,1,1,0,al,35801,Madison,0
9,McDonald,"2600 n memorial pky, huntsville, al, 35810, us",,,,,,2.39,2.09,48,135,3.899999999999998,68,4.656370370370371,1,1,1,0,al,35810,Madison,0
10,McDonald,"7749 moffett rd, mobile, al, 36618, us",5.49,2.39,2.19,9.59,3.59,2.05,1.99,17,115,3.7999999999999994,11,4.825304347826085,1,1,1,0,al,36618,Mobile,0
11,McDonald,"658 government st, mobile, al, 36602, us",5.69,2.91,2.73,9.39,3.19,2.19,2.49,34,104,3.899999999999999,36,5.041730769230768,1,1,1,0,al,36602,Mobile,0
12,McDonald,"2701 montgomery st, savannah, ga, 31405, us",5.99,2.19,2.09,10.49,2.99,1.89,1.79,36,121,4.200000000000001,100+,5.14619834710744,1,1,1,0,ga,31405,Chatham,0
13,McDonald,"246 w broughton street, savannah, ga, 31401, us",6.29,2.29,1.99,11.29,3.29,3.39,2.59,30,141,4.6000000000000005,100+,5.398439716312057,1,1,1,0,ga,31401,Chatham,0
14,McDonald,"1 a gateway blvd e, savannah, ga, 31419, us",6.79,2.59,2.29,11.89,3.39,2.09,2.09,38,137,4.299999999999999,12,5.557153284671533,1,1,1,0,ga,31419,Chatham,0
15,McDonald,"12100 hwy 144 e, richmond hill, ga, 31324, us",4.99,3.09,2.69,9.89,4.19,2.49,2.49,24,127,4.700000000000004,20,5.536929133858267,1,1,1,0,ga,31324,Bryan,0
16,McDonald,"4540 ashford, dunwoody, ga, 30346, us",6.09,2.99,2.69,10.39,3.79,2.19,2.69,38,130,4.1000000000000005,60,4.806615384615385,1,1,1,0,ga,30346,DeKalb,0
17,McDonald,"7070 jimmy carter blvd, norcross, ga, 30092, us",5.59,2.29,1.67,9.99,3.0,2.49,1.99,38,242,3.600000000000001,48,4.6513223140495885,1,1,1,0,ga,30092,Gwinnett,0
18,McDonald,"5774 buford highway, doraville, ga, 30340, us",6.79,2.59,2.39,11.39,3.79,1.89,2.19,36,123,4.399999999999999,40,5.785121951219512,1,1,1,0,ga,30340,DeKalb,0
19,McDonald,"4362 roswell rd ne, atlanta, ga, 30342, us",6.35,2.75,2.41,11.03,3.59,2.29,2.29,25,128,4.3999999999999995,157,6.866015625,1,1,1,0,ga,30342,Fulton,0
20,McDonald,"2700 windy hill road southeast, atlanta, ga, 30067, us",5.59,2.59,2.39,9.59,3.69,2.39,2.09,33,114,3.3999999999999986,63,5.529473684210527,1,1,1,0,ga,30067,Cobb,0
21,McDonald,"2964 turner hill rd, lithonia, ga, 30038, us",7.01,2.77,2.55,11.18,3.72,2.59,2.49,23,132,4.0,78,6.086363636363635,1,1,1,0,ga,30038,DeKalb,0
22,McDonald,"2791 panola rd, lithonia, ga, 30035, us",6.82,2.52,2.39,10.6,3.19,2.59,2.59,24,128,4.0,74,6.12859375,1,1,1,0,ga,30035,DeKalb,0
23,McDonald,"1198 south hairston road, redan, ga, 30088, us",6.49,2.79,2.39,11.59,3.99,2.29,2.29,39,125,3.899999999999998,131,5.57008,1,1,1,0,ga,30088,DeKalb,0
24,McDonald,"3460 georgia highway 124, snellville, ga, 30039, us",6.79,2.89,2.39,11.39,3.79,2.49,1.99,36,129,4.199999999999999,131,5.637906976744186,1,1,1,0,ga,30039,Gwinnett,0
25,McDonald,"526 ponce de leon blvd, atlanta, ga, 30308, us",6.19,2.49,2.39,10.99,3.69,2.29,2.29,32,119,4.399999999999999,113,5.6308403361344554,1,1,1,0,ga,30308,Fulton,0
26,McDonald,"2442 martin luther king dr, atlanta, ga, 30311, us",6.69,2.89,2.79,10.45,4.06,2.29,1.99,6,109,3.399999999999998,168,5.234954128440367,1,1,1,0,ga,30311,Fulton,0
27,McDonald,"5710 fulton industrial blvd, atlanta, ga, 30331, us",5.89,2.89,2.89,11.19,3.49,2.59,2.49,17,127,4.399999999999998,64,5.20181102362205,1,1,1,0,ga,30331,Fulton,0
28,McDonald,"5160 s cobb dr, smyrna, ga, 30080, us",6.39,2.92,2.74,11.49,4.39,2.59,2.29,37,129,4.199999999999999,62,5.684961240310078,1,1,1,0,ga,30080,Cobb,0
29,McDonald,"5330 campbellton, fairburn, ga, 30213, us",5.99,2.59,2.39,9.79,3.39,2.29,2.69,22,128,4.200000000000001,39,4.50453125,1,1,1,0,ga,30213,Fulton,0
30,McDonald,"2091 stewart ave, atlanta, ga, 30315, us",6.49,2.79,2.29,11.59,3.99,2.49,2.29,40,125,3.7999999999999994,33,5.525440000000001,1,1,1,0,ga,30315,Fulton,0
31,McDonald,"1650 indian trail lilburn rd, norcross, ga, 30093, us",6.49,2.69,2.59,10.79,3.59,1.99,3.19,36,130,4.2,39,4.774307692307692,1,1,1,0,ga,30093,Gwinnett,0
32,McDonald,"1375 broadway, boise, id, 83706-3703, us",5.99,2.49,2.29,10.59,3.89,1.79,2.29,18,130,4.5,50+,4.850461538461539,1,1,1,0,id,83706,Ada,0
33,McDonald,"2510 fairview ave, boise, id, 83702, us",5.99,2.59,2.29,10.59,4.19,1.79,2.19,21,134,4.5,50+,5.036716417910449,1,1,1,0,id,83702,Ada,0
34,McDonald,"6061 e 82nd st, indianapolis, in, 46250, us",6.82,3.09,2.62,11.69,3.91,1.68,2.09,37,132,4.399999999999999,50+,6.587727272727272,1,1,1,0,in,46250,Marion,0
35,McDonald,"945 tournament trail, westfield, in, 46074, us",6.69,3.09,2.69,11.19,3.99,1.79,2.39,31,116,4.600000000000001,40,5.259741379310346,1,1,1,0,in,46074,Hamilton,0
36,McDonald,"6437 columbia ave, hammond, in, 46320, us",6.69,2.99,2.69,11.09,3.79,2.19,,17,113,4.200000000000001,50+,4.640973451327433,1,1,1,0,in,46320,Lake,0
37,McDonald,"4615 calumet avenue, hammond, in, 46327, us",6.39,3.59,2.99,11.39,3.59,2.19,2.49,20,135,4.600000000000001,18,5.147185185185186,1,1,1,0,in,46327,Lake,0
38,McDonald,"1811 e columbus drive, east chicago, in, 46312, us",6.59,3.19,3.19,11.49,3.69,2.19,,25,108,4.600000000000001,27,4.957129629629629,1,1,1,0,in,46312,Lake,0
39,McDonald,"3904 ridge road, highland, in, 46322, us",,,,,,1.99,2.99,25,134,4.399999999999999,50+,4.165373134328358,1,1,1,0,in,46322,Lake,0
40,McDonald,"1611 n meridian st, indianapolis, in, 46202, us",5.99,2.29,2.19,9.89,3.19,1.79,1.79,40,125,3.600000000000002,50+,5.541920000000001,1,1,1,0,in,46202,Marion,0
41,McDonald,"7229 e washington st, indianapolis, in, 46219, us",6.19,2.79,2.49,10.69,3.49,2.19,2.39,38,128,4.200000000000001,30,5.08625,1,1,1,0,in,46219,Marion,0
42,McDonald,"4802 w 57th st, indianapolis, in, 46254, us",6.09,2.49,2.19,10.99,3.99,1.89,2.09,36,130,3.8000000000000003,50+,4.868538461538462,1,1,1,0,in,46254,Marion,0
43,McDonald,"601 university ave, des moines, ia, 50314, us",5.89,3.39,3.29,10.99,4.09,2.79,2.79,33,125,4.100000000000001,50+,6.187360000000002,1,1,1,0,ia,50314,Polk,0
44,McDonald,"1404, des moines, ia, 50316, us",7.09,3.69,3.49,11.99,4.09,2.89,2.19,48,130,4.6000000000000005,24,5.556153846153846,1,1,1,0,ia,50316,Polk,0
45,McDonald,"11801 w 63rd st, shawnee, ks, 66203-3337, us",6.56,2.86,2.74,12.11,4.11,1.74,1.99,41,132,4.399999999999999,28,6.240606060606059,1,1,1,0,ks,66203,Johnson,0
46,McDonald,"11000 quivira rd, overland park, ks, 66210, us",6.99,2.89,2.39,12.39,4.69,1.89,2.39,40,121,4.700000000000001,29,6.834628099173554,1,1,1,0,ks,66210,Johnson,0
47,McDonald,"4101 kansas ave, kansas city, ks, 66106, us",6.23,2.69,2.39,11.51,4.39,1.79,2.2,41,134,4.199999999999999,18,5.868283582089552,1,1,1,0,ks,66106,Wyandotte,0
48,McDonald,"2200 e sante fe, olathe, ks, 66062, us",6.99,2.89,2.39,12.39,4.69,1.89,2.39,44,127,4.399999999999998,27,6.680551181102363,1,1,1,0,ks,66062,Johnson,0
49,McDonald,"7926 w 151st st, overland park, ks, 66223, us",6.99,2.89,2.39,12.39,4.69,1.89,2.39,42,123,4.399999999999999,32,6.624959349593495,1,1,1,0,ks,66223,Johnson,0
50,McDonald,"545 n hillside, wichita, ks, 67214, us",6.05,2.45,2.25,10.09,3.89,1.85,2.89,27,134,4.0,50+,5.998805970149254,1,1,1,0,ks,67214,Sedgwick,0
51,McDonald,"2261 n amidon, wichita, ks, 67204, us",5.25,2.45,2.25,9.39,3.59,1.69,2.89,24,132,4.2,44,5.857727272727273,1,1,1,0,ks,67204,Sedgwick,0
52,McDonald,"1630 s hillside st, wichita, ks, 67218, us",5.75,2.45,2.25,10.09,3.95,1.99,2.89,23,132,4.5,50+,6.083257575757576,1,1,1,0,ks,67218,Sedgwick,0
53,McDonald,"3100 pimlico pkwy, lexington, ky, 40517, us",5.89,2.49,2.39,10.29,3.99,1.79,2.39,22,124,4.200000000000002,44,4.879112903225806,1,1,1,0,ky,40517,Fayette,0
54,McDonald,"1921 plaudit pl, lexington-fayette, ky, 40509, us",5.69,2.19,2.29,9.89,3.99,1.79,2.49,15,118,4.200000000000001,50+,5.174406779661017,1,1,1,0,ky,40509,Fayette,0
55,McDonald,"4131 tates creek centre dr, lexington, usa, lexington-fayette, ky, 40517, us",6.12,2.92,2.39,10.49,3.99,1.79,2.29,21,122,4.100000000000001,50+,4.954754098360655,1,1,1,0,ky,40517,Fayette,0
56,McDonald,"207 w broadway, louisville, usa, louisville-jefferson county, ky, 40202, us",6.79,2.99,2.89,11.98,3.99,2.19,1.99,30,118,3.899999999999998,44,5.458898305084746,1,1,1,0,ky,40202,Jefferson,0
57,McDonald,"1245 bardstown rd, louisville, usa, louisville-jefferson county, ky, 40204, us",7.53,3.08,2.56,12.83,4.24,1.66,2.29,36,149,4.600000000000001,50+,7.12744966442953,1,1,1,0,ky,40204,Jefferson,0
58,McDonald,"150 n lobdell hwy, port allen, la, 70767, us",5.99,2.52,2.26,10.79,3.79,2.19,2.29,27,132,3.1999999999999993,21,5.274621212121212,1,1,1,0,la,70767,West Baton Rouge,0
59,McDonald,"801 s vaughn, brusly, la, 70719, us",5.99,2.52,2.34,10.89,3.69,2.19,2.19,27,130,4.3,15,5.1788461538461545,1,1,1,0,la,70719,West Baton Rouge,0
60,McDonald,"301 veterans blvd, metairie, la, 70005, us",7.13,2.08,1.69,13.5,3.61,1.39,1.37,10,120,4.5,180,5.237833333333333,1,1,1,0,la,70005,Jefferson,0
61,McDonald,"3313 cleary ave, metairie, la, 70002-5607, us",7.13,2.5,1.69,13.5,3.61,1.79,1.37,6,110,4.399999999999998,39,5.340545454545455,1,1,1,0,la,70002,Jefferson,0
62,McDonald,"2856 south claiborne, new orleans, la, 70125, us",6.49,2.87,1.99,13.34,4.19,2.29,2.59,24,109,4.299999999999999,200+,7.825412844036698,1,1,1,0,la,70125,Orleans,0
63,McDonald,"927 e main st, new iberia, la, 70560, us",5.49,2.29,1.99,9.89,2.89,1.99,1.89,18,124,4.5,11,4.451935483870968,1,1,1,0,la,70560,Iberia,0
64,McDonald,"2757 canal st, new orleans, la, 70119, us",7.13,2.39,1.99,13.5,3.61,1.79,1.37,9,112,4.0,179,5.36267857142857,1,1,1,0,la,70119,Orleans,0
65,McDonald,"1918 n broad st, new orleans, la, 70119-1848, us",7.13,2.08,1.69,13.5,3.61,1.79,1.37,8,122,4.100000000000001,113,5.1988524590163925,1,1,1,0,la,70119,Orleans,0
66,McDonald,"3025 elysian fields ave, new orleans, la, 70122, us",7.13,2.08,1.69,13.5,3.61,1.29,1.09,6,110,3.600000000000002,175,5.357727272727273,1,1,1,0,la,70122,Orleans,0
67,McDonald,"2609 st claude ave, new orleans, la, 70117, us",7.13,2.39,1.99,13.5,3.61,1.79,,8,113,3.7999999999999994,200+,5.425398230088495,1,1,1,0,la,70117,Orleans,0
68,McDonald,"370 voters rd, slidell, la, 70461-3520, us",5.87,2.39,2.27,10.43,2.87,1.99,2.03,38,139,4.5,64,4.88546762589928,1,1,1,0,la,70461,St. Tammany,0
69,McDonald,"9500 hwy 49, gulfport, ms, 39503, us",,,,,3.59,2.39,,25,85,3.6999999999999993,32,4.952352941176472,1,1,1,0,ms,39503,Harrison,0
70,McDonald,"11401 hwy 49 n, gulfport, ms, 39503, us",5.79,2.69,2.59,9.79,3.59,2.39,2.69,41,121,4.100000000000001,35,4.980082644628099,1,1,1,0,ms,39503,Harrison,0
71,McDonald,"692 beach blvd, biloxi, ms, 39530, us",5.87,2.39,2.27,10.43,2.87,1.99,2.03,39,141,4.0,100+,4.558581560283688,1,1,1,0,ms,39530,Harrison,0
72,McDonald,"10536, d'iberville, ms, 39540, us",5.87,2.39,2.27,10.43,2.87,1.99,2.03,39,138,3.8999999999999986,53,4.597753623188406,1,1,1,0,ms,39540,Harrison,0
73,McDonald,"7501 washington ave, ocean springs, ms, 39532, us",5.87,2.39,2.27,10.43,2.87,1.99,2.03,38,136,4.0,28,4.631029411764706,1,1,1,0,ms,39532,Harrison,0
74,McDonald,"907 2nd st, manchester, nh, 03102, us",,,,,,1.69,2.59,40,132,4.2,50+,5.643030303030302,1,1,1,0,nh,3102,Hillsborough,0
75,McDonald,"907 hanover st, manchester, nh, 03109, us",,,,,,1.69,2.59,38,120,4.3999999999999995,50+,5.400833333333333,1,1,1,0,nh,3109,Hillsborough,0
76,McDonald,"800 fairview rd, asheville, nc, 28803, us",6.29,2.99,2.49,10.99,3.79,2.19,2.19,40,121,4.399999999999999,50+,5.816280991735537,1,1,1,0,nc,28803,Buncombe,0
77,McDonald,"343 new leicester hwy, asheville, nc, 28806, us",6.29,2.99,2.49,10.99,3.79,2.19,2.19,45,130,4.5,50+,5.787692307692308,1,1,1,0,nc,28806,Buncombe,0
78,McDonald,"168 weaver blvd, weaverville, nc, 28787, us",6.29,2.99,2.49,10.99,3.79,2.19,2.19,47,130,4.7,17,5.819230769230769,1,1,1,0,nc,28787,Buncombe,0
79,McDonald,"51 tunnel rd, asheville, nc, 28805, us",6.25,2.75,2.65,10.31,3.69,2.29,2.29,31,136,4.5,26,5.46360294117647,1,1,1,0,nc,28805,Buncombe,0
80,McDonald,"542 grove st, fayetteville, nc, 28301, us",5.99,2.49,2.19,8.52,3.49,2.19,2.19,18,139,4.1000000000000005,32,5.088920863309352,1,1,1,0,nc,28301,Cumberland,0
81,McDonald,"1942 pamalee dr, fayetteville, nc, 28301, us",6.09,2.59,2.39,11.09,3.99,1.89,2.39,38,146,4.5,45,6.793698630136987,1,1,1,0,nc,28301,Cumberland,0
82,McDonald,"3701 bragg blvd, fayetteville, nc, 28303, us",5.69,2.59,2.29,10.49,3.89,1.79,2.69,48,142,4.2,69,5.903380281690141,1,1,1,0,nc,28303,Cumberland,0
83,McDonald,"1900 skibo road, fayetteville, nc, 28314, us",5.69,2.89,2.49,9.99,3.89,1.79,2.29,48,132,3.8000000000000003,26,5.05219696969697,1,1,1,0,nc,28314,Cumberland,0
84,McDonald,"6415 ramsey street, fayetteville, nc, 28311, us",5.69,2.79,2.59,10.29,3.89,2.39,2.49,46,139,4.3999999999999995,31,6.114964028776979,1,1,1,0,nc,28311,Cumberland,0
85,McDonald,"2010 n roxboro road, durham, nc, 27704-4339, us",6.36,2.98,2.46,11.17,4.28,1.59,2.59,43,127,4.299999999999996,100+,5.921811023622047,1,1,1,0,nc,27704,Durham,0
86,McDonald,"8305 creedmoor rd, raleigh, nc, 27613, us",6.29,2.89,2.49,10.69,4.19,1.69,1.99,79,260,4.3999999999999995,94,5.515500000000001,1,1,1,0,nc,27613,Wake,0
87,McDonald,"4121 blue ridge rd, raleigh, nc, 27612, us",,,,,,1.69,,110,288,4.3999999999999995,100+,4.652916666666666,1,1,1,0,nc,27612,Wake,0
88,McDonald,"9698 falls of neuse rd, raleigh, nc, 27615, us",,,,,,1.69,2.19,57,146,4.6000000000000005,54,4.6182191780821915,1,1,1,0,nc,27615,Wake,0
89,McDonald,"1831 walnut st, cary, nc, 27518, us",,,,,,1.59,2.49,22,101,4.399999999999998,100+,4.824653465346535,1,1,1,0,nc,27518,Wake,0
90,McDonald,"1400 heartland dr, kernersville, nc, 27284, us",,,,,,2.59,2.29,29,120,4.6,36,4.101500000000001,1,1,1,0,nc,27284,Forsyth,0
91,McDonald,"7069 albert pick road, greensboro, nc, 27409, us",,,,,,2.59,2.19,54,282,4.0,45,4.079858156028369,1,1,1,0,nc,27409,Guilford,0
92,McDonald,"114 greensboro rd, high point, nc, 27260, us",,,,,,1.69,2.09,34,127,4.299999999999996,88,5.549685039370079,1,1,1,0,nc,27260,Guilford,0
93,McDonald,"3601 high point rd, greensboro, nc, 27407, us",5.59,2.19,2.09,10.55,3.59,1.99,1.99,92,266,3.8,86,4.732857142857142,1,1,1,0,nc,27407,Guilford,0
94,McDonald,"2347 randleman rd, greensboro, nc, 27406, us",,,,,,1.99,1.99,48,129,4.3999999999999995,100+,4.144418604651162,1,1,1,0,nc,27406,Guilford,0
95,McDonald,"3058 eastway dr, charlotte, nc, 28205, us",6.65,2.31,2.25,11.57,3.45,1.74,1.92,39,130,3.6999999999999997,100+,5.655615384615385,1,1,1,0,nc,28205,Mecklenburg,0
96,McDonald,"2625 south blvd, charlotte, nc, 28209, us",6.39,2.89,2.29,12.69,3.79,2.69,1.99,32,131,4.3,100+,6.1179389312977115,1,1,1,0,nc,28209,Mecklenburg,0
97,McDonald,"2820 boyer st, charlotte, nc, 28208, us",6.39,2.89,2.19,12.69,3.79,2.69,2.09,29,131,4.2,100+,6.256412213740458,1,1,1,0,nc,28208,Mecklenburg,0
98,McDonald,"413 tyvola rd, charlotte, nc, 28217, us",5.39,2.69,2.29,10.39,2.89,1.99,2.39,20,133,3.8999999999999986,90,5.141729323308271,1,1,1,0,nc,28217,Mecklenburg,0
99,McDonald,"9725 callabridge ct, charlotte, nc, 28216, us",6.49,2.99,2.59,12.89,3.79,2.69,2.19,30,132,4.600000000000001,78,6.131969696969697,1,1,1,0,nc,28216,Mecklenburg,0
100,McDonald,"1201 w sugar creek rd, charlotte, nc, 28206, us",6.65,2.31,2.25,11.57,3.45,1.74,1.92,31,120,4.200000000000001,25,5.728499999999999,1,1,1,0,nc,28206,Mecklenburg,0
101,McDonald,"6700 kee lane, harrisburg, nc, 28075, us",5.81,2.11,2.17,10.79,3.59,2.19,2.29,48,139,4.1000000000000005,55,5.418776978417267,1,1,1,0,nc,28075,Cabarrus,0
102,McDonald,"2543 carolina beach rd, wilmington, nc, 28401, us",6.29,2.99,2.59,12.09,4.59,1.59,2.59,41,124,4.299999999999998,54,6.022338709677422,1,1,1,0,nc,28401,New Hanover,0
103,McDonald,"108 village rd, leland, nc, 28451, us",6.29,2.99,2.59,12.09,4.59,1.59,2.59,24,105,4.5,26,6.297714285714287,1,1,1,0,nc,28451,Brunswick,0
104,McDonald,"4301 market st, wilmington, nc, 28405, us",6.29,2.99,2.59,12.09,4.59,1.59,2.59,20,99,3.7,91,6.543636363636366,1,1,1,0,nc,28405,New Hanover,0
105,McDonald,"6860 market st, wilmington, nc, 28405, us",,,,,,1.59,2.59,50,129,4.6000000000000005,66,4.596976744186047,1,1,1,0,nc,28405,New Hanover,0
106,McDonald,"2801 old wake forest rd, raleigh, nc, 27609, us",6.36,2.98,2.46,11.17,4.28,1.59,2.59,38,121,4.200000000000001,90,6.010661157024794,1,1,1,0,nc,27609,Wake,0
107,McDonald,"1567 hwy 70 w, garner, nc, 27603, us",6.09,2.79,2.69,9.99,3.89,1.89,2.39,21,121,4.399999999999999,74,4.577933884297521,1,1,1,0,nc,27603,Wake,0
108,McDonald,"3026 capital blvd, raleigh, nc, 27604, us",,,,,,1.69,1.99,56,146,4.1000000000000005,100+,4.598630136986301,1,1,1,0,nc,27604,Wake,0
109,McDonald,"4413 capital blvd, raleigh, nc, 27604, us",,,,,,1.69,1.99,55,143,4.300000000000001,80,4.443286713286714,1,1,1,0,nc,27604,Wake,0
110,McDonald,"1150 e alameda, norman, ok, 73071, us",6.19,2.79,2.69,9.79,4.19,1.89,1.79,17,112,4.3999999999999995,100+,5.310178571428572,1,1,1,0,ok,73071,Cleveland,0
111,McDonald,"105 s.w. 19th, moore, ok, 73160-6011, us",6.39,2.79,2.69,9.59,3.69,2.29,2.69,17,119,4.3,56,5.214957983193278,1,1,1,0,ok,73160,Cleveland,0
112,McDonald,"351 e robinson, norman, ok, 73069, us",5.49,2.79,2.49,9.79,4.69,1.99,1.89,25,126,4.5,51,5.339761904761906,1,1,1,0,ok,73069,Cleveland,0
113,McDonald,"113 nw 23rd st, oklahoma city, ok, 73103, us",6.69,2.89,2.39,11.49,3.69,1.99,2.39,28,133,4.300000000000001,100+,5.677443609022555,1,1,1,0,ok,73103,Oklahoma,0
114,McDonald,"2101 nw 23rd st, oklahoma city, ok, 73107, us",7.24,2.51,2.39,11.69,3.91,2.13,2.39,30,128,4.3999999999999995,100+,5.642656250000001,1,1,1,0,ok,73107,Oklahoma,0
115,McDonald,"4418 shields blvd., oklahoma city, ok, 73129, us",5.99,2.99,2.19,9.59,3.59,1.79,1.99,23,129,4.199999999999999,67,5.116046511627907,1,1,1,0,ok,73129,Oklahoma,0
116,McDonald,"1216 e 15th st s, tulsa, ok, 74120, us",5.89,1.99,1.89,10.19,3.49,1.89,2.29,27,125,4.299999999999997,50+,5.25392,1,1,1,0,ok,74120,Tulsa,0
117,McDonald,"229 n. gilcrease museum rd., tulsa, ok, 74127-6537, us",5.89,1.69,1.59,10.19,3.29,1.89,2.29,38,126,4.0,29,5.391825396825398,1,1,1,0,ok,74127,Osage,0
118,McDonald,"8105 e admiral pl, tulsa, ok, 74115, us",5.79,2.69,2.19,9.19,2.99,1.59,2.19,18,110,3.8,50+,4.678636363636365,1,1,1,0,ok,74115,Tulsa,0
119,McDonald,"1829 s garnett, tulsa, ok, 74128, us",5.89,2.89,2.49,8.59,3.39,1.59,2.19,22,121,4.299999999999999,50+,4.545867768595041,1,1,1,0,ok,74128,Tulsa,0
120,McDonald,"1708 e 1st st, tulsa, ok, 74104, us",5.89,1.99,1.89,10.19,3.59,1.69,2.29,28,126,4.0,50+,5.268174603174604,1,1,1,0,ok,74104,Tulsa,0
121,McDonald,"801 allegheny ave, pittsburgh, pa, 15233, us",,,,,,2.39,2.19,37,126,3.899999999999998,100+,4.082777777777778,1,1,1,0,pa,15233,Allegheny,0
122,McDonald,"3023 washington pike, bridgeville, pa, 15017, us",,,,,,1.99,2.45,68,250,4.1000000000000005,100+,4.6687199999999995,1,1,1,0,pa,15017,Allegheny,0
123,McDonald,"3708 forbes ave (oakland), pittsburgh, pa, 15213, us",,,,,,1.99,2.45,42,130,4.3999999999999995,100+,4.953307692307693,1,1,1,0,pa,15213,Allegheny,0
124,McDonald,"5261 library rd, bethel park, pa, 15102, us",6.79,2.59,2.59,10.09,3.59,2.59,2.39,31,132,4.5,17,5.292272727272727,1,1,1,0,pa,15102,Allegheny,0
125,McDonald,"82 fort couch rd, pittsburgh, pa, 15241, us",,,,,,2.19,1.99,30,109,4.5,28,4.100825688073394,1,1,1,0,pa,15241,Allegheny,0
126,McDonald,"4214 brownsville road, brentwood, pa, 15227, us",6.89,2.89,2.59,11.49,4.29,2.19,1.99,29,125,4.200000000000003,47,5.433280000000001,1,1,1,0,pa,15227,Allegheny,0
127,McDonald,"1001 n 9th street, reading, pa, 19604, us",7.99,3.89,3.59,13.29,5.19,2.19,2.59,40,127,4.299999999999996,50+,6.82,1,1,1,0,pa,19604,Berks,0
128,McDonald,"400 lancaster ave, reading, pa, 19611, us",7.99,3.89,3.59,13.29,5.19,2.19,2.69,42,130,4.0,50+,6.730846153846153,1,1,1,0,pa,19611,Berks,0
129,McDonald,"22 w girard ave, philadelphia, pa, 19123, us",6.19,2.49,1.89,9.99,3.79,3.36,2.19,32,260,3.899999999999999,100+,4.918538461538462,1,1,1,0,pa,19123,Philadelphia,0
130,McDonald,"2101 w lehigh ave, philadelphia, pa, 19132, us",5.59,2.19,1.69,9.49,3.79,3.36,2.19,30,228,3.2999999999999994,100+,5.166666666666667,1,1,1,0,pa,19132,Philadelphia,0
131,McDonald,"1575 n 52nd st, philadelphia, pennsylvania, philadelphia, pa, 19131, us",5.89,2.39,1.79,9.49,3.89,3.36,2.09,32,222,3.7000000000000006,100+,5.388108108108107,1,1,1,0,pa,19131,Philadelphia,0
132,McDonald,"5601 vine st, philadelphia, pa, 19139, us",5.89,2.39,1.69,9.79,3.79,3.36,2.39,16,119,4.0,100+,5.161596638655463,1,1,1,0,pa,19139,Philadelphia,0
133,McDonald,"2109 n broad st, philadelphia, pa, 19122, us",5.49,2.19,1.59,9.29,3.79,3.36,2.09,36,264,3.7,100+,5.011666666666667,1,1,1,0,pa,19122,Philadelphia,0
134,McDonald,"701 e gay st, west chester, pa, 19380, us",6.49,3.19,2.91,11.59,3.89,1.79,1.99,14,129,4.3999999999999995,99,5.499612403100776,1,1,1,0,pa,19380,Chester,0
135,McDonald,"927 s high st, west chester, pa, 19382, us",6.49,2.89,2.39,11.69,3.83,1.79,2.19,18,135,4.3,35,5.713481481481481,1,1,1,0,pa,19382,Chester,0
136,McDonald,"4206 edgemont ave, brookhaven, pa, 19015, us",,,,,,2.19,2.49,15,129,3.8000000000000003,73,4.6722480620155045,1,1,1,0,pa,19015,Delaware,0
137,McDonald,"2326 market st, linwood, pa, 19061, us",,,,,,1.79,2.29,20,129,4.0,100+,4.098837209302325,1,1,1,0,pa,19061,Delaware,0
138,McDonald,"531 w baltimore pike, clifton heights, pa, 19018, us",,,,,,1.79,1.99,50,252,4.3,100+,4.232619047619047,1,1,1,0,pa,19018,Delaware,0
139,McDonald,"575 n franklin st, lancaster, pa, 17602, us",,,,,,1.69,1.99,23,128,4.3999999999999995,50+,4.227890625,1,1,1,0,pa,17602,Lancaster,0
