menu_item,menu_item_price,menu_item_calories,restaurant_address
Double Bacon Cheeseburger,8.89,1020,"3203 Wade Hampton Blvd, Taylors, SC, 29687, US"
Mushroom &amp; Swiss,6.59,560,"3203 Wade Hampton Blvd, Taylors, SC, 29687, US"
Double Mushroom &amp; Swiss,7.99,790,"3203 Wade Hampton Blvd, Taylors, SC, 29687, US"
Big Cheeseburger,4.29,540,"3203 Wade Hampton Blvd, Taylors, SC, 29687, US"
Double Big Cheeseburger,6.39,760,"3203 Wade Hampton Blvd, Taylors, SC, 29687, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"6501 State Park Road, Travelers Rest, SC, 29690, US"
Mushroom &amp; Swiss,6.59,560,"6501 State Park Road, Travelers Rest, SC, 29690, US"
Famous Star,6.29,670,"6501 State Park Road, Travelers Rest, SC, 29690, US"
Super Star,7.69,950,"6501 State Park Road, Travelers Rest, SC, 29690, US"
Frisco Burger,6.89,850,"6501 State Park Road, Travelers Rest, SC, 29690, US"
Double Frisco Burger,8.39,1110,"6501 State Park Road, Travelers Rest, SC, 29690, US"
Monster,10.39,1160,"6501 State Park Road, Travelers Rest, SC, 29690, US"
Bacon Cheeseburger,7.29,740,"6501 State Park Road, Travelers Rest, SC, 29690, US"
Double Bacon Cheeseburger,8.89,1020,"6501 State Park Road, Travelers Rest, SC, 29690, US"
Mushroom &amp; Swiss,6.59,560,"6501 State Park Road, Travelers Rest, SC, 29690, US"
Double Mushroom &amp; Swiss,7.99,790,"6501 State Park Road, Travelers Rest, SC, 29690, US"
Big Cheeseburger,4.29,540,"6501 State Park Road, Travelers Rest, SC, 29690, US"
Double Big Cheeseburger,6.39,760,"6501 State Park Road, Travelers Rest, SC, 29690, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.39,670,"6000 N Kings Hwy, Myrtle Beach, SC, 29577, US"
Mushroom &amp; Swiss,6.69,560,"6000 N Kings Hwy, Myrtle Beach, SC, 29577, US"
Famous Star,6.39,670,"6000 N Kings Hwy, Myrtle Beach, SC, 29577, US"
Super Star,7.79,950,"6000 N Kings Hwy, Myrtle Beach, SC, 29577, US"
Frisco Burger,6.99,850,"6000 N Kings Hwy, Myrtle Beach, SC, 29577, US"
Double Frisco Burger,8.49,1110,"6000 N Kings Hwy, Myrtle Beach, SC, 29577, US"
Monster,10.49,1160,"6000 N Kings Hwy, Myrtle Beach, SC, 29577, US"
Bacon Cheeseburger,7.39,740,"6000 N Kings Hwy, Myrtle Beach, SC, 29577, US"
Double Bacon Cheeseburger,8.99,1020,"6000 N Kings Hwy, Myrtle Beach, SC, 29577, US"
Mushroom &amp; Swiss,6.69,560,"6000 N Kings Hwy, Myrtle Beach, SC, 29577, US"
Double Mushroom &amp; Swiss,8.19,790,"6000 N Kings Hwy, Myrtle Beach, SC, 29577, US"
Big Cheeseburger,4.39,540,"6000 N Kings Hwy, Myrtle Beach, SC, 29577, US"
Double Big Cheeseburger,6.49,760,"6000 N Kings Hwy, Myrtle Beach, SC, 29577, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"10 Hwy 17 N, Surfside Beach, SC, 29575, US"
Mushroom &amp; Swiss,6.59,560,"10 Hwy 17 N, Surfside Beach, SC, 29575, US"
Famous Star,6.29,670,"10 Hwy 17 N, Surfside Beach, SC, 29575, US"
Super Star,7.69,950,"10 Hwy 17 N, Surfside Beach, SC, 29575, US"
Frisco Burger,6.89,850,"10 Hwy 17 N, Surfside Beach, SC, 29575, US"
Double Frisco Burger,8.39,1110,"10 Hwy 17 N, Surfside Beach, SC, 29575, US"
Monster,10.39,1160,"10 Hwy 17 N, Surfside Beach, SC, 29575, US"
Bacon Cheeseburger,7.29,740,"10 Hwy 17 N, Surfside Beach, SC, 29575, US"
Double Bacon Cheeseburger,8.89,1020,"10 Hwy 17 N, Surfside Beach, SC, 29575, US"
Mushroom &amp; Swiss,6.59,560,"10 Hwy 17 N, Surfside Beach, SC, 29575, US"
Double Mushroom &amp; Swiss,7.99,790,"10 Hwy 17 N, Surfside Beach, SC, 29575, US"
Big Cheeseburger,4.29,540,"10 Hwy 17 N, Surfside Beach, SC, 29575, US"
Double Big Cheeseburger,6.39,760,"10 Hwy 17 N, Surfside Beach, SC, 29575, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"1506 Church St, Conway, SC, 29526, US"
Mushroom &amp; Swiss,6.59,560,"1506 Church St, Conway, SC, 29526, US"
Famous Star,6.29,670,"1506 Church St, Conway, SC, 29526, US"
Super Star,7.69,950,"1506 Church St, Conway, SC, 29526, US"
Frisco Burger,6.89,850,"1506 Church St, Conway, SC, 29526, US"
Double Frisco Burger,8.39,1110,"1506 Church St, Conway, SC, 29526, US"
Monster,10.39,1160,"1506 Church St, Conway, SC, 29526, US"
Bacon Cheeseburger,7.29,740,"1506 Church St, Conway, SC, 29526, US"
Double Bacon Cheeseburger,8.89,1020,"1506 Church St, Conway, SC, 29526, US"
Mushroom &amp; Swiss,6.59,560,"1506 Church St, Conway, SC, 29526, US"
Double Mushroom &amp; Swiss,7.99,790,"1506 Church St, Conway, SC, 29526, US"
Big Cheeseburger,4.29,540,"1506 Church St, Conway, SC, 29526, US"
Double Big Cheeseburger,6.39,760,"1506 Church St, Conway, SC, 29526, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"2499 Augusta Rd, West Columbia, SC, 29169, US"
Mushroom &amp; Swiss,6.59,560,"2499 Augusta Rd, West Columbia, SC, 29169, US"
Famous Star,6.29,670,"2499 Augusta Rd, West Columbia, SC, 29169, US"
Super Star,7.69,950,"2499 Augusta Rd, West Columbia, SC, 29169, US"
Frisco Burger,6.89,850,"2499 Augusta Rd, West Columbia, SC, 29169, US"
Double Frisco Burger,8.39,1110,"2499 Augusta Rd, West Columbia, SC, 29169, US"
Monster,10.39,1160,"2499 Augusta Rd, West Columbia, SC, 29169, US"
Bacon Cheeseburger,7.29,740,"2499 Augusta Rd, West Columbia, SC, 29169, US"
Double Bacon Cheeseburger,8.89,1020,"2499 Augusta Rd, West Columbia, SC, 29169, US"
Mushroom &amp; Swiss,6.59,560,"2499 Augusta Rd, West Columbia, SC, 29169, US"
Double Mushroom &amp; Swiss,7.99,790,"2499 Augusta Rd, West Columbia, SC, 29169, US"
Big Cheeseburger,4.29,540,"2499 Augusta Rd, West Columbia, SC, 29169, US"
Double Big Cheeseburger,6.39,760,"2499 Augusta Rd, West Columbia, SC, 29169, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"496 Piney Grove Rd, Columbia, SC, 29212, US"
Mushroom &amp; Swiss,6.59,560,"496 Piney Grove Rd, Columbia, SC, 29212, US"
Famous Star,6.29,670,"496 Piney Grove Rd, Columbia, SC, 29212, US"
Super Star,7.69,950,"496 Piney Grove Rd, Columbia, SC, 29212, US"
Frisco Burger,6.89,850,"496 Piney Grove Rd, Columbia, SC, 29212, US"
Double Frisco Burger,8.39,1110,"496 Piney Grove Rd, Columbia, SC, 29212, US"
Monster,10.39,1160,"496 Piney Grove Rd, Columbia, SC, 29212, US"
Bacon Cheeseburger,7.29,740,"496 Piney Grove Rd, Columbia, SC, 29212, US"
Double Bacon Cheeseburger,8.89,1020,"496 Piney Grove Rd, Columbia, SC, 29212, US"
Mushroom &amp; Swiss,6.59,560,"496 Piney Grove Rd, Columbia, SC, 29212, US"
Double Mushroom &amp; Swiss,7.99,790,"496 Piney Grove Rd, Columbia, SC, 29212, US"
Big Cheeseburger,4.29,540,"496 Piney Grove Rd, Columbia, SC, 29212, US"
Double Big Cheeseburger,6.39,760,"496 Piney Grove Rd, Columbia, SC, 29212, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"1910 S Lake Dr, Lexington, SC, 29073-8282, US"
Mushroom &amp; Swiss,6.69,560,"1910 S Lake Dr, Lexington, SC, 29073-8282, US"
Famous Star,6.09,670,"1910 S Lake Dr, Lexington, SC, 29073-8282, US"
Super Star,7.99,950,"1910 S Lake Dr, Lexington, SC, 29073-8282, US"
Frisco Burger,6.99,850,"1910 S Lake Dr, Lexington, SC, 29073-8282, US"
Double Frisco Burger,8.59,1110,"1910 S Lake Dr, Lexington, SC, 29073-8282, US"
Monster,9.99,1160,"1910 S Lake Dr, Lexington, SC, 29073-8282, US"
Bacon Cheeseburger,7.49,740,"1910 S Lake Dr, Lexington, SC, 29073-8282, US"
Double Bacon Cheeseburger,9.09,1020,"1910 S Lake Dr, Lexington, SC, 29073-8282, US"
Mushroom &amp; Swiss,6.69,560,"1910 S Lake Dr, Lexington, SC, 29073-8282, US"
Double Mushroom &amp; Swiss,8.09,790,"1910 S Lake Dr, Lexington, SC, 29073-8282, US"
Big Cheeseburger,4.59,540,"1910 S Lake Dr, Lexington, SC, 29073-8282, US"
Double Big Cheeseburger,6.39,760,"1910 S Lake Dr, Lexington, SC, 29073-8282, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"3852 Rosewood Dr, Columbia, SC, 29205, US"
Mushroom &amp; Swiss,6.59,560,"3852 Rosewood Dr, Columbia, SC, 29205, US"
Famous Star,6.29,670,"3852 Rosewood Dr, Columbia, SC, 29205, US"
Super Star,7.69,950,"3852 Rosewood Dr, Columbia, SC, 29205, US"
Frisco Burger,6.89,850,"3852 Rosewood Dr, Columbia, SC, 29205, US"
Double Frisco Burger,8.39,1110,"3852 Rosewood Dr, Columbia, SC, 29205, US"
Monster,10.39,1160,"3852 Rosewood Dr, Columbia, SC, 29205, US"
Bacon Cheeseburger,7.29,740,"3852 Rosewood Dr, Columbia, SC, 29205, US"
Double Bacon Cheeseburger,8.89,1020,"3852 Rosewood Dr, Columbia, SC, 29205, US"
Mushroom &amp; Swiss,6.59,560,"3852 Rosewood Dr, Columbia, SC, 29205, US"
Double Mushroom &amp; Swiss,7.99,790,"3852 Rosewood Dr, Columbia, SC, 29205, US"
Big Cheeseburger,4.29,540,"3852 Rosewood Dr, Columbia, SC, 29205, US"
Double Big Cheeseburger,6.39,760,"3852 Rosewood Dr, Columbia, SC, 29205, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"120 Veterans Rd, Columbia, SC, 29209, US"
Mushroom &amp; Swiss,6.59,560,"120 Veterans Rd, Columbia, SC, 29209, US"
Famous Star,6.29,670,"120 Veterans Rd, Columbia, SC, 29209, US"
Super Star,7.69,950,"120 Veterans Rd, Columbia, SC, 29209, US"
Frisco Burger,6.89,850,"120 Veterans Rd, Columbia, SC, 29209, US"
Double Frisco Burger,8.39,1110,"120 Veterans Rd, Columbia, SC, 29209, US"
Monster,10.39,1160,"120 Veterans Rd, Columbia, SC, 29209, US"
Bacon Cheeseburger,7.29,740,"120 Veterans Rd, Columbia, SC, 29209, US"
Double Bacon Cheeseburger,8.89,1020,"120 Veterans Rd, Columbia, SC, 29209, US"
Mushroom &amp; Swiss,6.59,560,"120 Veterans Rd, Columbia, SC, 29209, US"
Double Mushroom &amp; Swiss,7.99,790,"120 Veterans Rd, Columbia, SC, 29209, US"
Big Cheeseburger,4.29,540,"120 Veterans Rd, Columbia, SC, 29209, US"
Double Big Cheeseburger,6.39,760,"120 Veterans Rd, Columbia, SC, 29209, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"1397 E Main St, Duncan, SC, 29334, US"
Mushroom &amp; Swiss,6.59,560,"1397 E Main St, Duncan, SC, 29334, US"
Famous Star,6.29,670,"1397 E Main St, Duncan, SC, 29334, US"
Super Star,7.69,950,"1397 E Main St, Duncan, SC, 29334, US"
Frisco Burger,6.89,850,"1397 E Main St, Duncan, SC, 29334, US"
Double Frisco Burger,8.39,1110,"1397 E Main St, Duncan, SC, 29334, US"
Monster,10.39,1160,"1397 E Main St, Duncan, SC, 29334, US"
Bacon Cheeseburger,7.29,740,"1397 E Main St, Duncan, SC, 29334, US"
Double Bacon Cheeseburger,8.89,1020,"1397 E Main St, Duncan, SC, 29334, US"
Mushroom &amp; Swiss,6.59,560,"1397 E Main St, Duncan, SC, 29334, US"
Double Mushroom &amp; Swiss,7.99,790,"1397 E Main St, Duncan, SC, 29334, US"
Big Cheeseburger,4.29,540,"1397 E Main St, Duncan, SC, 29334, US"
Double Big Cheeseburger,6.39,760,"1397 E Main St, Duncan, SC, 29334, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.49,670,"2165 Mana Court, Rock Hill, SC, 29730, US"
Mushroom &amp; Swiss,6.09,560,"2165 Mana Court, Rock Hill, SC, 29730, US"
Famous Star,5.49,670,"2165 Mana Court, Rock Hill, SC, 29730, US"
Super Star,6.99,950,"2165 Mana Court, Rock Hill, SC, 29730, US"
Frisco Burger,6.49,850,"2165 Mana Court, Rock Hill, SC, 29730, US"
Double Frisco Burger,7.99,1110,"2165 Mana Court, Rock Hill, SC, 29730, US"
Mushroom &amp; Swiss,6.09,560,"2165 Mana Court, Rock Hill, SC, 29730, US"
Double Mushroom &amp; Swiss,7.59,790,"2165 Mana Court, Rock Hill, SC, 29730, US"
Big Cheeseburger,4.49,540,"2165 Mana Court, Rock Hill, SC, 29730, US"
Double Big Cheeseburger,5.99,760,"2165 Mana Court, Rock Hill, SC, 29730, US"
Bacon Cheeseburger,6.59,740,"2165 Mana Court, Rock Hill, SC, 29730, US"
Double Bacon Cheeseburger,7.99,1020,"2165 Mana Court, Rock Hill, SC, 29730, US"
Monster,8.99,1160,"2165 Mana Court, Rock Hill, SC, 29730, US"
5 Piece Hand-Breaded Chicken Tender Platter,5.49,670,"206 S Main St, Clover, SC, 29710, US"
Mushroom &amp; Swiss,6.09,560,"206 S Main St, Clover, SC, 29710, US"
Famous Star,5.49,670,"206 S Main St, Clover, SC, 29710, US"
Super Star,6.99,950,"206 S Main St, Clover, SC, 29710, US"
Frisco Burger,6.49,850,"206 S Main St, Clover, SC, 29710, US"
Double Frisco Burger,7.99,1110,"206 S Main St, Clover, SC, 29710, US"
Mushroom &amp; Swiss,6.09,560,"206 S Main St, Clover, SC, 29710, US"
Double Mushroom &amp; Swiss,7.59,790,"206 S Main St, Clover, SC, 29710, US"
Big Cheeseburger,4.49,540,"206 S Main St, Clover, SC, 29710, US"
Double Big Cheeseburger,5.99,760,"206 S Main St, Clover, SC, 29710, US"
Bacon Cheeseburger,6.59,740,"206 S Main St, Clover, SC, 29710, US"
Double Bacon Cheeseburger,7.99,1020,"206 S Main St, Clover, SC, 29710, US"
Monster,8.99,1160,"206 S Main St, Clover, SC, 29710, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"5775 Old Hickory Blvd, Hermitage, TN, 37076, US"
Mushroom &amp; Swiss,6.49,560,"5775 Old Hickory Blvd, Hermitage, TN, 37076, US"
Famous Star,6.09,670,"5775 Old Hickory Blvd, Hermitage, TN, 37076, US"
Super Star,7.69,950,"5775 Old Hickory Blvd, Hermitage, TN, 37076, US"
Frisco Burger,6.79,850,"5775 Old Hickory Blvd, Hermitage, TN, 37076, US"
Double Frisco Burger,8.29,1110,"5775 Old Hickory Blvd, Hermitage, TN, 37076, US"
Bacon Cheeseburger,7.29,740,"5775 Old Hickory Blvd, Hermitage, TN, 37076, US"
Double Bacon Cheeseburger,8.79,1020,"5775 Old Hickory Blvd, Hermitage, TN, 37076, US"
Mushroom &amp; Swiss,6.49,560,"5775 Old Hickory Blvd, Hermitage, TN, 37076, US"
Double Mushroom &amp; Swiss,7.99,790,"5775 Old Hickory Blvd, Hermitage, TN, 37076, US"
Big Cheeseburger,4.29,540,"5775 Old Hickory Blvd, Hermitage, TN, 37076, US"
Double Big Cheeseburger,6.19,760,"5775 Old Hickory Blvd, Hermitage, TN, 37076, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"400 S Cartwright, Goodlettsville, TN, 37072, US"
Mushroom &amp; Swiss,6.49,560,"400 S Cartwright, Goodlettsville, TN, 37072, US"
Famous Star,6.09,670,"400 S Cartwright, Goodlettsville, TN, 37072, US"
Super Star,7.69,950,"400 S Cartwright, Goodlettsville, TN, 37072, US"
Frisco Burger,6.79,850,"400 S Cartwright, Goodlettsville, TN, 37072, US"
Double Frisco Burger,8.29,1110,"400 S Cartwright, Goodlettsville, TN, 37072, US"
Bacon Cheeseburger,7.29,740,"400 S Cartwright, Goodlettsville, TN, 37072, US"
Double Bacon Cheeseburger,8.79,1020,"400 S Cartwright, Goodlettsville, TN, 37072, US"
Mushroom &amp; Swiss,6.49,560,"400 S Cartwright, Goodlettsville, TN, 37072, US"
Double Mushroom &amp; Swiss,7.99,790,"400 S Cartwright, Goodlettsville, TN, 37072, US"
Big Cheeseburger,4.29,540,"400 S Cartwright, Goodlettsville, TN, 37072, US"
Double Big Cheeseburger,6.19,760,"400 S Cartwright, Goodlettsville, TN, 37072, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"1436 Robinson Rd, Old Hickory, TN, 37138, US"
Mushroom &amp; Swiss,6.49,560,"1436 Robinson Rd, Old Hickory, TN, 37138, US"
Famous Star,6.09,670,"1436 Robinson Rd, Old Hickory, TN, 37138, US"
Super Star,7.69,950,"1436 Robinson Rd, Old Hickory, TN, 37138, US"
Frisco Burger,6.79,850,"1436 Robinson Rd, Old Hickory, TN, 37138, US"
Double Frisco Burger,8.29,1110,"1436 Robinson Rd, Old Hickory, TN, 37138, US"
Bacon Cheeseburger,7.29,740,"1436 Robinson Rd, Old Hickory, TN, 37138, US"
Double Bacon Cheeseburger,8.79,1020,"1436 Robinson Rd, Old Hickory, TN, 37138, US"
Mushroom &amp; Swiss,6.49,560,"1436 Robinson Rd, Old Hickory, TN, 37138, US"
Double Mushroom &amp; Swiss,7.99,790,"1436 Robinson Rd, Old Hickory, TN, 37138, US"
Big Cheeseburger,4.29,540,"1436 Robinson Rd, Old Hickory, TN, 37138, US"
Double Big Cheeseburger,6.19,760,"1436 Robinson Rd, Old Hickory, TN, 37138, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"7102 Highway 70 S, Bellevue, TN, 37221, US"
Mushroom &amp; Swiss,6.49,560,"7102 Highway 70 S, Bellevue, TN, 37221, US"
Famous Star,6.09,670,"7102 Highway 70 S, Bellevue, TN, 37221, US"
Super Star,7.69,950,"7102 Highway 70 S, Bellevue, TN, 37221, US"
Frisco Burger,6.79,850,"7102 Highway 70 S, Bellevue, TN, 37221, US"
Double Frisco Burger,8.29,1110,"7102 Highway 70 S, Bellevue, TN, 37221, US"
Bacon Cheeseburger,7.29,740,"7102 Highway 70 S, Bellevue, TN, 37221, US"
Double Bacon Cheeseburger,8.79,1020,"7102 Highway 70 S, Bellevue, TN, 37221, US"
Mushroom &amp; Swiss,6.49,560,"7102 Highway 70 S, Bellevue, TN, 37221, US"
Double Mushroom &amp; Swiss,7.99,790,"7102 Highway 70 S, Bellevue, TN, 37221, US"
Big Cheeseburger,4.29,540,"7102 Highway 70 S, Bellevue, TN, 37221, US"
Double Big Cheeseburger,6.19,760,"7102 Highway 70 S, Bellevue, TN, 37221, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"4099 Nolensville Pike, Nashville, TN, 37211, US"
Mushroom &amp; Swiss,6.49,560,"4099 Nolensville Pike, Nashville, TN, 37211, US"
Famous Star,6.09,670,"4099 Nolensville Pike, Nashville, TN, 37211, US"
Super Star,7.69,950,"4099 Nolensville Pike, Nashville, TN, 37211, US"
Frisco Burger,6.79,850,"4099 Nolensville Pike, Nashville, TN, 37211, US"
Double Frisco Burger,8.29,1110,"4099 Nolensville Pike, Nashville, TN, 37211, US"
Bacon Cheeseburger,7.29,740,"4099 Nolensville Pike, Nashville, TN, 37211, US"
Double Bacon Cheeseburger,8.79,1020,"4099 Nolensville Pike, Nashville, TN, 37211, US"
Mushroom &amp; Swiss,6.49,560,"4099 Nolensville Pike, Nashville, TN, 37211, US"
Double Mushroom &amp; Swiss,7.99,790,"4099 Nolensville Pike, Nashville, TN, 37211, US"
Big Cheeseburger,4.29,540,"4099 Nolensville Pike, Nashville, TN, 37211, US"
Double Big Cheeseburger,6.19,760,"4099 Nolensville Pike, Nashville, TN, 37211, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"2919 Tazewell Pike, Knoxville, TN, 37918, US"
Mushroom &amp; Swiss,6.59,560,"2919 Tazewell Pike, Knoxville, TN, 37918, US"
Famous Star,6.29,670,"2919 Tazewell Pike, Knoxville, TN, 37918, US"
Super Star,7.69,950,"2919 Tazewell Pike, Knoxville, TN, 37918, US"
Frisco Burger,6.89,850,"2919 Tazewell Pike, Knoxville, TN, 37918, US"
Double Frisco Burger,8.39,1110,"2919 Tazewell Pike, Knoxville, TN, 37918, US"
Monster,10.39,1160,"2919 Tazewell Pike, Knoxville, TN, 37918, US"
Bacon Cheeseburger,7.29,740,"2919 Tazewell Pike, Knoxville, TN, 37918, US"
Double Bacon Cheeseburger,8.89,1020,"2919 Tazewell Pike, Knoxville, TN, 37918, US"
Mushroom &amp; Swiss,6.59,560,"2919 Tazewell Pike, Knoxville, TN, 37918, US"
Double Mushroom &amp; Swiss,7.99,790,"2919 Tazewell Pike, Knoxville, TN, 37918, US"
Big Cheeseburger,4.29,540,"2919 Tazewell Pike, Knoxville, TN, 37918, US"
Double Big Cheeseburger,6.39,760,"2919 Tazewell Pike, Knoxville, TN, 37918, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"6760 Clinton Hwy, Knoxville, TN, 37912, US"
Mushroom &amp; Swiss,6.59,560,"6760 Clinton Hwy, Knoxville, TN, 37912, US"
Famous Star,6.29,670,"6760 Clinton Hwy, Knoxville, TN, 37912, US"
Super Star,7.69,950,"6760 Clinton Hwy, Knoxville, TN, 37912, US"
Frisco Burger,6.89,850,"6760 Clinton Hwy, Knoxville, TN, 37912, US"
Double Frisco Burger,8.39,1110,"6760 Clinton Hwy, Knoxville, TN, 37912, US"
Monster,10.39,1160,"6760 Clinton Hwy, Knoxville, TN, 37912, US"
Bacon Cheeseburger,7.29,740,"6760 Clinton Hwy, Knoxville, TN, 37912, US"
Double Bacon Cheeseburger,8.89,1020,"6760 Clinton Hwy, Knoxville, TN, 37912, US"
Mushroom &amp; Swiss,6.59,560,"6760 Clinton Hwy, Knoxville, TN, 37912, US"
Double Mushroom &amp; Swiss,7.99,790,"6760 Clinton Hwy, Knoxville, TN, 37912, US"
Big Cheeseburger,4.29,540,"6760 Clinton Hwy, Knoxville, TN, 37912, US"
Double Big Cheeseburger,6.39,760,"6760 Clinton Hwy, Knoxville, TN, 37912, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.29,670,"150 N Cedar Bluff Road, Knoxville, TN, 37923, US"
Mushroom &amp; Swiss,6.59,560,"150 N Cedar Bluff Road, Knoxville, TN, 37923, US"
Famous Star,6.29,670,"150 N Cedar Bluff Road, Knoxville, TN, 37923, US"
Super Star,7.69,950,"150 N Cedar Bluff Road, Knoxville, TN, 37923, US"
Frisco Burger,6.89,850,"150 N Cedar Bluff Road, Knoxville, TN, 37923, US"
Double Frisco Burger,8.39,1110,"150 N Cedar Bluff Road, Knoxville, TN, 37923, US"
Monster,10.39,1160,"150 N Cedar Bluff Road, Knoxville, TN, 37923, US"
Bacon Cheeseburger,7.29,740,"150 N Cedar Bluff Road, Knoxville, TN, 37923, US"
Double Bacon Cheeseburger,8.89,1020,"150 N Cedar Bluff Road, Knoxville, TN, 37923, US"
Mushroom &amp; Swiss,6.59,560,"150 N Cedar Bluff Road, Knoxville, TN, 37923, US"
Double Mushroom &amp; Swiss,7.99,790,"150 N Cedar Bluff Road, Knoxville, TN, 37923, US"
Big Cheeseburger,4.29,540,"150 N Cedar Bluff Road, Knoxville, TN, 37923, US"
Double Big Cheeseburger,6.39,760,"150 N Cedar Bluff Road, Knoxville, TN, 37923, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"1685 Middle Tennessee Blvd, Murfreesboro, TN, 37130, US"
Mushroom &amp; Swiss,6.49,560,"1685 Middle Tennessee Blvd, Murfreesboro, TN, 37130, US"
Famous Star,6.09,670,"1685 Middle Tennessee Blvd, Murfreesboro, TN, 37130, US"
Super Star,7.69,950,"1685 Middle Tennessee Blvd, Murfreesboro, TN, 37130, US"
Frisco Burger,6.79,850,"1685 Middle Tennessee Blvd, Murfreesboro, TN, 37130, US"
Double Frisco Burger,8.29,1110,"1685 Middle Tennessee Blvd, Murfreesboro, TN, 37130, US"
Bacon Cheeseburger,7.29,740,"1685 Middle Tennessee Blvd, Murfreesboro, TN, 37130, US"
Double Bacon Cheeseburger,8.79,1020,"1685 Middle Tennessee Blvd, Murfreesboro, TN, 37130, US"
Mushroom &amp; Swiss,6.49,560,"1685 Middle Tennessee Blvd, Murfreesboro, TN, 37130, US"
Double Mushroom &amp; Swiss,7.99,790,"1685 Middle Tennessee Blvd, Murfreesboro, TN, 37130, US"
Big Cheeseburger,4.29,540,"1685 Middle Tennessee Blvd, Murfreesboro, TN, 37130, US"
Double Big Cheeseburger,6.19,760,"1685 Middle Tennessee Blvd, Murfreesboro, TN, 37130, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"1851 Memorial Blvd, Murfreesboro, TN, 37129, US"
Mushroom &amp; Swiss,6.49,560,"1851 Memorial Blvd, Murfreesboro, TN, 37129, US"
Famous Star,6.09,670,"1851 Memorial Blvd, Murfreesboro, TN, 37129, US"
Super Star,7.69,950,"1851 Memorial Blvd, Murfreesboro, TN, 37129, US"
Frisco Burger,6.79,850,"1851 Memorial Blvd, Murfreesboro, TN, 37129, US"
Double Frisco Burger,8.29,1110,"1851 Memorial Blvd, Murfreesboro, TN, 37129, US"
Bacon Cheeseburger,7.29,740,"1851 Memorial Blvd, Murfreesboro, TN, 37129, US"
Double Bacon Cheeseburger,8.79,1020,"1851 Memorial Blvd, Murfreesboro, TN, 37129, US"
Mushroom &amp; Swiss,6.49,560,"1851 Memorial Blvd, Murfreesboro, TN, 37129, US"
Double Mushroom &amp; Swiss,7.99,790,"1851 Memorial Blvd, Murfreesboro, TN, 37129, US"
Big Cheeseburger,4.29,540,"1851 Memorial Blvd, Murfreesboro, TN, 37129, US"
Double Big Cheeseburger,6.19,760,"1851 Memorial Blvd, Murfreesboro, TN, 37129, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"2382 Old Fort Pkwy, Murfreesboro, TN, 37128, US"
Mushroom &amp; Swiss,6.49,560,"2382 Old Fort Pkwy, Murfreesboro, TN, 37128, US"
Famous Star,6.09,670,"2382 Old Fort Pkwy, Murfreesboro, TN, 37128, US"
Super Star,7.69,950,"2382 Old Fort Pkwy, Murfreesboro, TN, 37128, US"
Frisco Burger,6.79,850,"2382 Old Fort Pkwy, Murfreesboro, TN, 37128, US"
Double Frisco Burger,8.29,1110,"2382 Old Fort Pkwy, Murfreesboro, TN, 37128, US"
Bacon Cheeseburger,7.29,740,"2382 Old Fort Pkwy, Murfreesboro, TN, 37128, US"
Double Bacon Cheeseburger,8.79,1020,"2382 Old Fort Pkwy, Murfreesboro, TN, 37128, US"
Mushroom &amp; Swiss,6.49,560,"2382 Old Fort Pkwy, Murfreesboro, TN, 37128, US"
Double Mushroom &amp; Swiss,7.99,790,"2382 Old Fort Pkwy, Murfreesboro, TN, 37128, US"
Big Cheeseburger,4.29,540,"2382 Old Fort Pkwy, Murfreesboro, TN, 37128, US"
Double Big Cheeseburger,6.19,760,"2382 Old Fort Pkwy, Murfreesboro, TN, 37128, US"
5 Piece Hand-Breaded Chicken Tender Platter,6.09,670,"2983 S Church St, Murfreesboro, TN, 37127, US"
Mushroom &amp; Swiss,6.49,560,"2983 S Church St, Murfreesboro, TN, 37127, US"
Famous Star,6.09,670,"2983 S Church St, Murfreesboro, TN, 37127, US"
Super Star,7.69,950,"2983 S Church St, Murfreesboro, TN, 37127, US"
