menu_item,menu_item_price,menu_item_calories,restaurant_address
Whopper,7.49,670,"1541 East 12th Street, Oakland, CA, 94606, US"
Impossible™ Whopper,8.49,630,"1541 East 12th Street, Oakland, CA, 94606, US"
Texas Double Whopper,9.99,"1,090","1541 East 12th Street, Oakland, CA, 94606, US"
Double Whopper,8.49,920,"1541 East 12th Street, Oakland, CA, 94606, US"
Triple Whopper ,9.59,"1,170","1541 East 12th Street, Oakland, CA, 94606, US"
Bacon King,9.29,"1,200","1541 East 12th Street, Oakland, CA, 94606, US"
BBQ Bacon Whopper Jr.,4.99,390,"1541 East 12th Street, Oakland, CA, 94606, US"
Whopper Jr.,4.49,330,"1541 East 12th Street, Oakland, CA, 94606, US"
Bacon Double Cheeseburger,4.19,440,"1541 East 12th Street, Oakland, CA, 94606, US"
Bacon Cheeseburger,3.49,340,"1541 East 12th Street, Oakland, CA, 94606, US"
Double Cheeseburger,3.89,400,"1541 East 12th Street, Oakland, CA, 94606, US"
Cheeseburger,2.99,290,"1541 East 12th Street, Oakland, CA, 94606, US"
Rodeo Burger,2.99,340,"1541 East 12th Street, Oakland, CA, 94606, US"
Hamburger,2.69,250,"1541 East 12th Street, Oakland, CA, 94606, US"
Have-sies™,3.59,380,"1541 East 12th Street, Oakland, CA, 94606, US"
French Fries,3.89,370,"1541 East 12th Street, Oakland, CA, 94606, US"
Onion Rings,3.89,360,"1541 East 12th Street, Oakland, CA, 94606, US"
12 Pc. Chicken Fries,6.69,340,"1541 East 12th Street, Oakland, CA, 94606, US"
8 Pc. Chicken Fries,4.79,220,"1541 East 12th Street, Oakland, CA, 94606, US"
8 Pc. Fiery Buffalo Nuggets	,2.99,510,"1541 East 12th Street, Oakland, CA, 94606, US"
4 Pc. Chicken Fries,2.29,110,"1541 East 12th Street, Oakland, CA, 94606, US"
16 Pc. Chicken Nuggets,5.99,770,"1541 East 12th Street, Oakland, CA, 94606, US"
8 Pc. Chicken Nuggets,2.99,390,"1541 East 12th Street, Oakland, CA, 94606, US"
4 Pc. Chicken Nuggets,1.49,190,"1541 East 12th Street, Oakland, CA, 94606, US"
Mozzarella Sticks,2.99,330,"1541 East 12th Street, Oakland, CA, 94606, US"
MOTTS Applesauce,1.79,50,"1541 East 12th Street, Oakland, CA, 94606, US"
Tacos,3.0,420,"1541 East 12th Street, Oakland, CA, 94606, US"
Whopper,7.89,670,"580 Hegenberger Road, Oakland, CA, 94621, US"
Impossible™ Whopper,8.89,630,"580 Hegenberger Road, Oakland, CA, 94621, US"
Texas Double Whopper,10.59,"1,090","580 Hegenberger Road, Oakland, CA, 94621, US"
Double Whopper,8.99,920,"580 Hegenberger Road, Oakland, CA, 94621, US"
Triple Whopper ,10.19,"1,170","580 Hegenberger Road, Oakland, CA, 94621, US"
Bacon King,9.19,"1,200","580 Hegenberger Road, Oakland, CA, 94621, US"
BBQ Bacon Whopper Jr.,3.89,390,"580 Hegenberger Road, Oakland, CA, 94621, US"
Whopper Jr.,3.99,330,"580 Hegenberger Road, Oakland, CA, 94621, US"
Bacon Double Cheeseburger,3.99,440,"580 Hegenberger Road, Oakland, CA, 94621, US"
Bacon Cheeseburger,3.19,340,"580 Hegenberger Road, Oakland, CA, 94621, US"
Double Cheeseburger,3.39,400,"580 Hegenberger Road, Oakland, CA, 94621, US"
Cheeseburger,2.59,290,"580 Hegenberger Road, Oakland, CA, 94621, US"
Rodeo Burger,2.59,340,"580 Hegenberger Road, Oakland, CA, 94621, US"
Hamburger,2.19,250,"580 Hegenberger Road, Oakland, CA, 94621, US"
Have-sies™,4.59,380,"580 Hegenberger Road, Oakland, CA, 94621, US"
French Fries,4.59,370,"580 Hegenberger Road, Oakland, CA, 94621, US"
Onion Rings,4.59,360,"580 Hegenberger Road, Oakland, CA, 94621, US"
12 Pc. Chicken Fries,4.99,340,"580 Hegenberger Road, Oakland, CA, 94621, US"
8 Pc. Chicken Fries,4.19,220,"580 Hegenberger Road, Oakland, CA, 94621, US"
8 Pc. Fiery Buffalo Nuggets	,2.99,510,"580 Hegenberger Road, Oakland, CA, 94621, US"
4 Pc. Chicken Fries,1.99,110,"580 Hegenberger Road, Oakland, CA, 94621, US"
16 Pc. Chicken Nuggets,4.98,770,"580 Hegenberger Road, Oakland, CA, 94621, US"
8 Pc. Chicken Nuggets,2.79,390,"580 Hegenberger Road, Oakland, CA, 94621, US"
4 Pc. Chicken Nuggets,1.79,190,"580 Hegenberger Road, Oakland, CA, 94621, US"
MOTTS Applesauce,2.19,50,"580 Hegenberger Road, Oakland, CA, 94621, US"
Tacos,3.09,420,"580 Hegenberger Road, Oakland, CA, 94621, US"
Whopper,8.09,670,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Impossible™ Whopper,8.59,630,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Texas Double Whopper,10.49,"1,090","5701 Christie Avenue, Emeryville, CA, 94608, US"
Double Whopper,9.09,920,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Triple Whopper ,10.09,"1,170","5701 Christie Avenue, Emeryville, CA, 94608, US"
Bacon King,10.99,"1,200","5701 Christie Avenue, Emeryville, CA, 94608, US"
BBQ Bacon Whopper Jr.,6.39,390,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Whopper Jr.,4.79,330,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Bacon Double Cheeseburger,5.19,440,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Bacon Cheeseburger,3.59,340,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Double Cheeseburger,3.79,400,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Cheeseburger,3.29,290,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Rodeo Burger,3.29,340,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Hamburger,3.49,250,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Have-sies™,4.39,380,"5701 Christie Avenue, Emeryville, CA, 94608, US"
French Fries,4.09,370,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Onion Rings,4.09,360,"5701 Christie Avenue, Emeryville, CA, 94608, US"
12 Pc. Chicken Fries,5.79,340,"5701 Christie Avenue, Emeryville, CA, 94608, US"
8 Pc. Chicken Fries,4.99,220,"5701 Christie Avenue, Emeryville, CA, 94608, US"
8 Pc. Fiery Buffalo Nuggets	,2.99,510,"5701 Christie Avenue, Emeryville, CA, 94608, US"
4 Pc. Chicken Fries,4.09,110,"5701 Christie Avenue, Emeryville, CA, 94608, US"
16 Pc. Chicken Nuggets,5.99,770,"5701 Christie Avenue, Emeryville, CA, 94608, US"
8 Pc. Chicken Nuggets,2.99,390,"5701 Christie Avenue, Emeryville, CA, 94608, US"
4 Pc. Chicken Nuggets,1.99,190,"5701 Christie Avenue, Emeryville, CA, 94608, US"
MOTTS Applesauce,1.49,50,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Tacos,1.99,420,"5701 Christie Avenue, Emeryville, CA, 94608, US"
Whopper,7.89,670,"4200 East 14th Street, Oakland, CA, 94601, US"
Impossible™ Whopper,8.89,630,"4200 East 14th Street, Oakland, CA, 94601, US"
Texas Double Whopper,10.59,"1,090","4200 East 14th Street, Oakland, CA, 94601, US"
Double Whopper,8.99,920,"4200 East 14th Street, Oakland, CA, 94601, US"
Triple Whopper ,10.19,"1,170","4200 East 14th Street, Oakland, CA, 94601, US"
Bacon King,9.19,"1,200","4200 East 14th Street, Oakland, CA, 94601, US"
BBQ Bacon Whopper Jr.,3.89,390,"4200 East 14th Street, Oakland, CA, 94601, US"
Whopper Jr.,3.99,330,"4200 East 14th Street, Oakland, CA, 94601, US"
Bacon Double Cheeseburger,3.99,440,"4200 East 14th Street, Oakland, CA, 94601, US"
Bacon Cheeseburger,3.19,340,"4200 East 14th Street, Oakland, CA, 94601, US"
Double Cheeseburger,3.39,400,"4200 East 14th Street, Oakland, CA, 94601, US"
Cheeseburger,2.59,290,"4200 East 14th Street, Oakland, CA, 94601, US"
Rodeo Burger,2.59,340,"4200 East 14th Street, Oakland, CA, 94601, US"
Hamburger,2.19,250,"4200 East 14th Street, Oakland, CA, 94601, US"
Have-sies™,4.59,380,"4200 East 14th Street, Oakland, CA, 94601, US"
French Fries,4.59,370,"4200 East 14th Street, Oakland, CA, 94601, US"
Onion Rings,4.59,360,"4200 East 14th Street, Oakland, CA, 94601, US"
12 Pc. Chicken Fries,4.99,340,"4200 East 14th Street, Oakland, CA, 94601, US"
8 Pc. Chicken Fries,4.19,220,"4200 East 14th Street, Oakland, CA, 94601, US"
8 Pc. Fiery Buffalo Nuggets	,2.99,510,"4200 East 14th Street, Oakland, CA, 94601, US"
4 Pc. Chicken Fries,1.99,110,"4200 East 14th Street, Oakland, CA, 94601, US"
16 Pc. Chicken Nuggets,4.98,770,"4200 East 14th Street, Oakland, CA, 94601, US"
8 Pc. Chicken Nuggets,2.79,390,"4200 East 14th Street, Oakland, CA, 94601, US"
4 Pc. Chicken Nuggets,1.79,190,"4200 East 14th Street, Oakland, CA, 94601, US"
MOTTS Applesauce,2.19,50,"4200 East 14th Street, Oakland, CA, 94601, US"
Tacos,3.09,420,"4200 East 14th Street, Oakland, CA, 94601, US"
Whopper,8.19,670,"849 University Avenue, Berkeley, CA, 94710, US"
Impossible™ Whopper,9.49,630,"849 University Avenue, Berkeley, CA, 94710, US"
Texas Double Whopper,9.89,"1,090","849 University Avenue, Berkeley, CA, 94710, US"
Double Whopper,10.49,920,"849 University Avenue, Berkeley, CA, 94710, US"
Triple Whopper ,11.19,"1,170","849 University Avenue, Berkeley, CA, 94710, US"
Bacon King,10.99,"1,200","849 University Avenue, Berkeley, CA, 94710, US"
BBQ Bacon Whopper Jr.,3.99,390,"849 University Avenue, Berkeley, CA, 94710, US"
Whopper Jr.,5.19,330,"849 University Avenue, Berkeley, CA, 94710, US"
Bacon Double Cheeseburger,4.89,440,"849 University Avenue, Berkeley, CA, 94710, US"
Bacon Cheeseburger,3.59,340,"849 University Avenue, Berkeley, CA, 94710, US"
Double Cheeseburger,3.99,400,"849 University Avenue, Berkeley, CA, 94710, US"
Cheeseburger,3.29,290,"849 University Avenue, Berkeley, CA, 94710, US"
Rodeo Burger,3.29,340,"849 University Avenue, Berkeley, CA, 94710, US"
Hamburger,2.99,250,"849 University Avenue, Berkeley, CA, 94710, US"
Have-sies™,3.89,380,"849 University Avenue, Berkeley, CA, 94710, US"
French Fries,4.09,370,"849 University Avenue, Berkeley, CA, 94710, US"
Onion Rings,4.09,360,"849 University Avenue, Berkeley, CA, 94710, US"
12 Pc. Chicken Fries,5.99,340,"849 University Avenue, Berkeley, CA, 94710, US"
8 Pc. Chicken Fries,4.99,220,"849 University Avenue, Berkeley, CA, 94710, US"
8 Pc. Fiery Buffalo Nuggets	,2.99,510,"849 University Avenue, Berkeley, CA, 94710, US"
4 Pc. Chicken Fries,2.29,110,"849 University Avenue, Berkeley, CA, 94710, US"
16 Pc. Chicken Nuggets,2.99,770,"849 University Avenue, Berkeley, CA, 94710, US"
8 Pc. Chicken Nuggets,2.99,390,"849 University Avenue, Berkeley, CA, 94710, US"
4 Pc. Chicken Nuggets,1.89,190,"849 University Avenue, Berkeley, CA, 94710, US"
Mozzarella Sticks,2.89,330,"849 University Avenue, Berkeley, CA, 94710, US"
MOTTS Applesauce,1.49,50,"849 University Avenue, Berkeley, CA, 94710, US"
Whopper,8.99,670,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Impossible™ Whopper,9.89,630,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Texas Double Whopper,12.99,"1,090","3996 Washington Boulevard, Fremont, CA, 94538, US"
Double Whopper,9.99,920,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Triple Whopper ,10.99,"1,170","3996 Washington Boulevard, Fremont, CA, 94538, US"
Bacon King,10.49,"1,200","3996 Washington Boulevard, Fremont, CA, 94538, US"
BBQ Bacon Whopper Jr.,8.19,390,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Whopper Jr.,6.49,330,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Bacon Double Cheeseburger,5.49,440,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Bacon Cheeseburger,3.49,340,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Double Cheeseburger,3.99,400,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Cheeseburger,2.99,290,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Rodeo Burger,3.49,340,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Hamburger,1.99,250,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Have-sies™,3.89,380,"3996 Washington Boulevard, Fremont, CA, 94538, US"
French Fries,3.99,370,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Onion Rings,3.89,360,"3996 Washington Boulevard, Fremont, CA, 94538, US"
12 Pc. Chicken Fries,8.39,340,"3996 Washington Boulevard, Fremont, CA, 94538, US"
8 Pc. Chicken Fries,5.69,220,"3996 Washington Boulevard, Fremont, CA, 94538, US"
8 Pc. Fiery Buffalo Nuggets	,3.49,510,"3996 Washington Boulevard, Fremont, CA, 94538, US"
4 Pc. Chicken Fries,2.89,110,"3996 Washington Boulevard, Fremont, CA, 94538, US"
16 Pc. Chicken Nuggets,4.59,770,"3996 Washington Boulevard, Fremont, CA, 94538, US"
8 Pc. Chicken Nuggets,2.99,390,"3996 Washington Boulevard, Fremont, CA, 94538, US"
4 Pc. Chicken Nuggets,1.49,190,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Mozzarella Sticks,2.99,330,"3996 Washington Boulevard, Fremont, CA, 94538, US"
MOTTS Applesauce,1.49,50,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Tacos,2.0,420,"3996 Washington Boulevard, Fremont, CA, 94538, US"
Whopper Meals,13.49,"1,390","1801 Decoto Road, Union City, CA, 94587, US"
Texas Double Whopper Meals,16.19,"1,810","1801 Decoto Road, Union City, CA, 94587, US"
Double Whopper Meals,14.69,"1,640","1801 Decoto Road, Union City, CA, 94587, US"
Impossible Whopper Meals,14.49,"1,350","1801 Decoto Road, Union City, CA, 94587, US"
Bacon King Meals,14.79,"1,920","1801 Decoto Road, Union City, CA, 94587, US"
Whopper Jr Meals,9.19,"1,050","1801 Decoto Road, Union City, CA, 94587, US"
Royal Crispy Chicken Meals,10.79,"1,300","1801 Decoto Road, Union City, CA, 94587, US"
Spicy Royal Crispy Chicken Meals,11.29,"1,460","1801 Decoto Road, Union City, CA, 94587, US"
Bacon &amp; Swiss Royal Crispy Chicken Meals,12.29,"1,370","1801 Decoto Road, Union City, CA, 94587, US"
Original Chicken Sandwich Meals,10.69,"1,380","1801 Decoto Road, Union City, CA, 94587, US"
Big Fish Meals,12.69,"1,290","1801 Decoto Road, Union City, CA, 94587, US"
Royal Crispy Chicken,5.49,600,"1801 Decoto Road, Union City, CA, 94587, US"
Fiery Royal Crispy Chicken,5.99,760,"1801 Decoto Road, Union City, CA, 94587, US"
Bacon and Swiss Royal Crispy Chicken,6.69,740,"1801 Decoto Road, Union City, CA, 94587, US"
Original Chicken Sandwich,5.49,680,"1801 Decoto Road, Union City, CA, 94587, US"
8 Pc. Fiery Buffalo Nuggets,2.99,510,"1801 Decoto Road, Union City, CA, 94587, US"
16 Pc. Chicken Nuggets,4.98,770,"1801 Decoto Road, Union City, CA, 94587, US"
8 Pc. Chicken Nuggets,2.79,390,"1801 Decoto Road, Union City, CA, 94587, US"
4 Pc. Chicken Nuggets,1.79,190,"1801 Decoto Road, Union City, CA, 94587, US"
12 Pc. Chicken Fries,4.99,340,"1801 Decoto Road, Union City, CA, 94587, US"
8 Pc. Chicken Fries,4.19,220,"1801 Decoto Road, Union City, CA, 94587, US"
4 Pc. Chicken Fries,1.99,110,"1801 Decoto Road, Union City, CA, 94587, US"
Big Fish,7.19,570,"1801 Decoto Road, Union City, CA, 94587, US"
Chicken Jr.,2.49,440,"1801 Decoto Road, Union City, CA, 94587, US"
Fiery Buffalo Royal Crispy Wrap,3.49,360,"1801 Decoto Road, Union City, CA, 94587, US"
Royal Crispy Wrap,3.49,310,"1801 Decoto Road, Union City, CA, 94587, US"
Fiery Royal Crispy Wrap,3.49,390,"1801 Decoto Road, Union City, CA, 94587, US"
Honey Mustard Royal Crispy Wrap,3.49,290,"1801 Decoto Road, Union City, CA, 94587, US"
Tacos,3.09,420,"1801 Decoto Road, Union City, CA, 94587, US"
Whopper,8.99,670,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Impossible™ Whopper,9.89,630,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Texas Double Whopper,12.99,"1,090","46700 Mission Boulevard, Fremont, CA, 94539, US"
Double Whopper,9.99,920,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Triple Whopper ,10.99,"1,170","46700 Mission Boulevard, Fremont, CA, 94539, US"
Bacon King,10.49,"1,200","46700 Mission Boulevard, Fremont, CA, 94539, US"
BBQ Bacon Whopper Jr.,8.19,390,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Whopper Jr.,6.49,330,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Bacon Double Cheeseburger,5.49,440,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Bacon Cheeseburger,3.49,340,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Double Cheeseburger,3.99,400,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Cheeseburger,2.99,290,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Rodeo Burger,3.49,340,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Hamburger,1.99,250,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Have-sies™,3.89,380,"46700 Mission Boulevard, Fremont, CA, 94539, US"
French Fries,3.99,370,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Onion Rings,3.89,360,"46700 Mission Boulevard, Fremont, CA, 94539, US"
12 Pc. Chicken Fries,8.39,340,"46700 Mission Boulevard, Fremont, CA, 94539, US"
8 Pc. Chicken Fries,5.69,220,"46700 Mission Boulevard, Fremont, CA, 94539, US"
8 Pc. Fiery Buffalo Nuggets	,3.49,510,"46700 Mission Boulevard, Fremont, CA, 94539, US"
4 Pc. Chicken Fries,2.89,110,"46700 Mission Boulevard, Fremont, CA, 94539, US"
16 Pc. Chicken Nuggets,4.59,770,"46700 Mission Boulevard, Fremont, CA, 94539, US"
8 Pc. Chicken Nuggets,2.99,390,"46700 Mission Boulevard, Fremont, CA, 94539, US"
4 Pc. Chicken Nuggets,1.49,190,"46700 Mission Boulevard, Fremont, CA, 94539, US"
MOTTS Applesauce,1.49,50,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Tacos,2.0,420,"46700 Mission Boulevard, Fremont, CA, 94539, US"
Whopper,7.89,670,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Impossible™ Whopper,8.89,630,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Texas Double Whopper,10.59,"1,090","31361 Alavarado Niles Road, Union City, CA, 94587, US"
Double Whopper,8.99,920,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Triple Whopper ,10.19,"1,170","31361 Alavarado Niles Road, Union City, CA, 94587, US"
Bacon King,9.19,"1,200","31361 Alavarado Niles Road, Union City, CA, 94587, US"
BBQ Bacon Whopper Jr.,3.89,390,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Whopper Jr.,3.99,330,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Bacon Double Cheeseburger,3.99,440,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Bacon Cheeseburger,3.19,340,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Double Cheeseburger,3.39,400,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Cheeseburger,2.59,290,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Rodeo Burger,2.59,340,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Hamburger,2.19,250,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Have-sies™,4.59,380,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
French Fries,4.59,370,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Onion Rings,4.59,360,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
12 Pc. Chicken Fries,4.99,340,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
8 Pc. Chicken Fries,4.19,220,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
8 Pc. Fiery Buffalo Nuggets	,2.99,510,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
4 Pc. Chicken Fries,1.99,110,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
16 Pc. Chicken Nuggets,4.98,770,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
8 Pc. Chicken Nuggets,2.79,390,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
4 Pc. Chicken Nuggets,1.79,190,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
MOTTS Applesauce,2.19,50,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Tacos,3.09,420,"31361 Alavarado Niles Road, Union City, CA, 94587, US"
Whopper,7.99,670,"29671 Mission Blvd., Hayward, CA, 94544, US"
Impossible™ Whopper,9.39,630,"29671 Mission Blvd., Hayward, CA, 94544, US"
Texas Double Whopper,11.29,"1,090","29671 Mission Blvd., Hayward, CA, 94544, US"
Double Whopper,9.99,920,"29671 Mission Blvd., Hayward, CA, 94544, US"
Triple Whopper ,11.99,"1,170","29671 Mission Blvd., Hayward, CA, 94544, US"
Bacon King,10.99,"1,200","29671 Mission Blvd., Hayward, CA, 94544, US"
BBQ Bacon Whopper Jr.,5.59,390,"29671 Mission Blvd., Hayward, CA, 94544, US"
Whopper Jr.,4.59,330,"29671 Mission Blvd., Hayward, CA, 94544, US"
Bacon Double Cheeseburger,4.99,440,"29671 Mission Blvd., Hayward, CA, 94544, US"
Bacon Cheeseburger,3.99,340,"29671 Mission Blvd., Hayward, CA, 94544, US"
Double Cheeseburger,3.99,400,"29671 Mission Blvd., Hayward, CA, 94544, US"
Cheeseburger,2.99,290,"29671 Mission Blvd., Hayward, CA, 94544, US"
Rodeo Burger,3.99,340,"29671 Mission Blvd., Hayward, CA, 94544, US"
Hamburger,2.79,250,"29671 Mission Blvd., Hayward, CA, 94544, US"
Have-sies™,4.99,380,"29671 Mission Blvd., Hayward, CA, 94544, US"
French Fries,4.19,370,"29671 Mission Blvd., Hayward, CA, 94544, US"
Onion Rings,4.99,360,"29671 Mission Blvd., Hayward, CA, 94544, US"
12 Pc. Chicken Fries,8.49,340,"29671 Mission Blvd., Hayward, CA, 94544, US"
8 Pc. Chicken Fries,6.49,220,"29671 Mission Blvd., Hayward, CA, 94544, US"
8 Pc. Fiery Buffalo Nuggets	,3.49,510,"29671 Mission Blvd., Hayward, CA, 94544, US"
4 Pc. Chicken Fries,3.99,110,"29671 Mission Blvd., Hayward, CA, 94544, US"
16 Pc. Chicken Nuggets,4.98,770,"29671 Mission Blvd., Hayward, CA, 94544, US"
8 Pc. Chicken Nuggets,2.99,390,"29671 Mission Blvd., Hayward, CA, 94544, US"
4 Pc. Chicken Nuggets,1.99,190,"29671 Mission Blvd., Hayward, CA, 94544, US"
MOTTS Applesauce,2.29,50,"29671 Mission Blvd., Hayward, CA, 94544, US"
Whopper,7.89,670,"950 West A Street, Hayward, CA, 94541, US"
Impossible™ Whopper,8.89,630,"950 West A Street, Hayward, CA, 94541, US"
Texas Double Whopper,10.59,"1,090","950 West A Street, Hayward, CA, 94541, US"
Double Whopper,8.99,920,"950 West A Street, Hayward, CA, 94541, US"
Triple Whopper ,10.19,"1,170","950 West A Street, Hayward, CA, 94541, US"
Bacon King,9.19,"1,200","950 West A Street, Hayward, CA, 94541, US"
BBQ Bacon Whopper Jr.,3.89,390,"950 West A Street, Hayward, CA, 94541, US"
Whopper Jr.,3.99,330,"950 West A Street, Hayward, CA, 94541, US"
Bacon Double Cheeseburger,3.99,440,"950 West A Street, Hayward, CA, 94541, US"
Bacon Cheeseburger,3.19,340,"950 West A Street, Hayward, CA, 94541, US"
Double Cheeseburger,3.39,400,"950 West A Street, Hayward, CA, 94541, US"
Cheeseburger,2.59,290,"950 West A Street, Hayward, CA, 94541, US"
Rodeo Burger,2.59,340,"950 West A Street, Hayward, CA, 94541, US"
Hamburger,2.19,250,"950 West A Street, Hayward, CA, 94541, US"
Have-sies™,4.59,380,"950 West A Street, Hayward, CA, 94541, US"
French Fries,4.59,370,"950 West A Street, Hayward, CA, 94541, US"
Onion Rings,4.59,360,"950 West A Street, Hayward, CA, 94541, US"
12 Pc. Chicken Fries,4.99,340,"950 West A Street, Hayward, CA, 94541, US"
8 Pc. Chicken Fries,4.19,220,"950 West A Street, Hayward, CA, 94541, US"
8 Pc. Fiery Buffalo Nuggets	,2.99,510,"950 West A Street, Hayward, CA, 94541, US"
4 Pc. Chicken Fries,1.99,110,"950 West A Street, Hayward, CA, 94541, US"
16 Pc. Chicken Nuggets,4.98,770,"950 West A Street, Hayward, CA, 94541, US"
8 Pc. Chicken Nuggets,2.79,390,"950 West A Street, Hayward, CA, 94541, US"
4 Pc. Chicken Nuggets,1.79,190,"950 West A Street, Hayward, CA, 94541, US"
MOTTS Applesauce,2.19,50,"950 West A Street, Hayward, CA, 94541, US"
Tacos,3.09,420,"950 West A Street, Hayward, CA, 94541, US"
Whopper,8.09,670,"2757, Castro Valley, CA, 94546, US"
Impossible™ Whopper,9.09,630,"2757, Castro Valley, CA, 94546, US"
Texas Double Whopper,11.09,"1,090","2757, Castro Valley, CA, 94546, US"
Double Whopper,9.09,920,"2757, Castro Valley, CA, 94546, US"
Triple Whopper ,10.09,"1,170","2757, Castro Valley, CA, 94546, US"
Bacon King,10.59,"1,200","2757, Castro Valley, CA, 94546, US"
BBQ Bacon Whopper Jr.,7.69,390,"2757, Castro Valley, CA, 94546, US"
Whopper Jr.,6.09,330,"2757, Castro Valley, CA, 94546, US"
Bacon Double Cheeseburger,5.49,440,"2757, Castro Valley, CA, 94546, US"
Bacon Cheeseburger,3.49,340,"2757, Castro Valley, CA, 94546, US"
Double Cheeseburger,3.99,400,"2757, Castro Valley, CA, 94546, US"
Cheeseburger,2.99,290,"2757, Castro Valley, CA, 94546, US"
Rodeo Burger,3.49,340,"2757, Castro Valley, CA, 94546, US"
Hamburger,1.99,250,"2757, Castro Valley, CA, 94546, US"
Have-sies™,3.69,380,"2757, Castro Valley, CA, 94546, US"
French Fries,3.99,370,"2757, Castro Valley, CA, 94546, US"
Onion Rings,3.69,360,"2757, Castro Valley, CA, 94546, US"
12 Pc. Chicken Fries,8.39,340,"2757, Castro Valley, CA, 94546, US"
8 Pc. Chicken Fries,5.69,220,"2757, Castro Valley, CA, 94546, US"
8 Pc. Fiery Buffalo Nuggets	,3.49,510,"2757, Castro Valley, CA, 94546, US"
4 Pc. Chicken Fries,2.89,110,"2757, Castro Valley, CA, 94546, US"
16 Pc. Chicken Nuggets,4.59,770,"2757, Castro Valley, CA, 94546, US"
8 Pc. Chicken Nuggets,2.99,390,"2757, Castro Valley, CA, 94546, US"
4 Pc. Chicken Nuggets,1.49,190,"2757, Castro Valley, CA, 94546, US"
MOTTS Applesauce,1.49,50,"2757, Castro Valley, CA, 94546, US"
Tacos,2.0,420,"2757, Castro Valley, CA, 94546, US"
Whopper,7.89,670,"15050 E. 14th Street, San Leandro, CA, 94578, US"
Impossible™ Whopper,8.89,630,"15050 E. 14th Street, San Leandro, CA, 94578, US"
Texas Double Whopper,10.59,"1,090","15050 E. 14th Street, San Leandro, CA, 94578, US"
Double Whopper,8.99,920,"15050 E. 14th Street, San Leandro, CA, 94578, US"
Triple Whopper ,10.19,"1,170","15050 E. 14th Street, San Leandro, CA, 94578, US"
