,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,fries,cheeseburger,hamburger,combo,specialty_item,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
321,Denny,"1440 west pacific coast, wilmington, ca, 90744, us",11.143300970873781,7.68,6.95342234496617,4.5,111,43,5.81,16.21,,,,ca,90744,Los Angeles,2024-03-25,1,0,0,0
322,Denny,"1501 w 17th st, santa ana, ca, 92706, us",11.446900000000005,8.15,6.686291003987188,4.1,130,15,5.81,17.35,,,,ca,92706,Orange,2024-03-25,1,0,0,0
323,Denny,"15015 freedom ave, san leandro, ca, 94578, us",12.638173076923067,11.94,8.608623780437924,4.4,268,29,6.33,17.56,,,,ca,94578,Alameda,2024-03-25,1,0,0,0
324,Denny,"1507 herndon rd., ceres, ca, 95307, us",11.652371134020623,10.07,7.228701209888756,2.9,127,14,5.81,17.77,,,,ca,95307,Stanislaus,2024-03-25,1,0,0,0
325,Denny,"1515 ocean st., santa cruz, ca, 95060, us",11.964800000000002,10.745000000000001,7.3259611628782215,4.4,130,16,5.91,17.46,,,,ca,95060,Santa Cruz,2024-03-25,1,0,0,0
326,Denny,"1571 el camino real, tustin, ca, 92780, us",11.488173076923072,10.175,7.153575997147684,4.9,134,72,5.91,16.73,,,,ca,92780,Orange,2024-03-25,1,0,0,0
327,Denny,"1601 rosecrans st., san diego, ca, 92106, us",11.433619047619052,8.41,7.191825269847575,4.4,135,34,5.81,17.14,,,,ca,92106,San Diego,2024-03-25,1,0,0,0
328,Denny,"16401 delone st., santa clarita, ca, 91387, us",11.138076923076925,8.89,6.907729516346593,4.6,134,30,5.59,16.69,,,,ca,91387,Los Angeles,2024-03-25,1,0,0,0
329,Denny,"16851 harlan rd, lathrop, ca, 95330, us",12.89126213592233,10.8,8.120726769284989,4.6,133,14,6.64,17.77,,,,ca,95330,San Joaquin,2024-03-25,1,0,0,0
330,Denny,"17009-a valley blvd, fontana, ca, 92335",10.819523809523814,7.49,6.685947221556054,4.6,135,28,5.59,15.59,,,,ca,92335,San Bernardino,2024-03-25,1,0,0,0
331,Denny,"17230 lakewood blvd., bellflower, ca, 90706, us",11.418380952380957,8.41,7.161241329454328,4.3,135,35,5.81,17.04,,,,ca,90706,Los Angeles,2024-03-25,1,0,0,0
332,Denny,"1745 el camino real, santa clara, ca, 95050, us",12.754375000000005,11.94,8.694454747675382,4.6,126,17,6.33,17.56,,,,ca,95050,Santa Clara,2024-03-25,1,0,0,0
333,Denny,"1776 powell street, emeryville, ca, 94608, us",11.578420038535661,9.55,7.2319944648191345,4.3,669,91,6.02,16.73,,,,ca,94608,Alameda,2024-03-25,1,0,0,0
334,Denny,"1803 marina blvd, san leandro, ca, 94577, us",12.638173076923065,11.94,8.608623780437924,3.6,268,25,6.33,17.56,,,,ca,94577,Alameda,2024-03-25,1,0,0,0
335,Denny,"2006 somersville rd, antioch, ca, 94509, us",11.513523809523807,9.55,7.230539857464688,4.3,135,34,5.91,16.73,,,,ca,94509,Contra Costa,2024-03-25,1,0,0,0
336,Denny,"20242 hwy 18, apple valley, ca, 92307, us",11.247572815533978,7.68,6.908193175044181,4.4,132,17,5.81,16.42,,,,ca,92307,San Bernardino,2024-03-25,1,0,0,0
337,Denny,"2077 n 1st st, san jose, ca, 95131, us",11.918369565217391,11.74,8.486408222304386,4.3,244,24,6.22,17.25,,,,ca,95131,Santa Clara,2024-03-25,1,0,0,0
338,Denny,"2137 north fremont st., monterey, ca, 93940, us",12.05636363636364,11.94,7.305712508832251,4.9,129,16,5.91,17.46,,,,ca,93940,Monterey,2024-03-25,1,0,0,0
339,Denny,"300 fremont st, monterey, ca, 93940, us",11.562735849056596,10.175,7.19238598102435,4.7,136,27,5.91,16.73,,,,ca,93940,Monterey,2024-03-25,1,0,0,0
340,Denny,"2222 coronado ave, san diego, ca, 92154, us",10.794563106796128,7.16,6.617075260513444,4.4,133,82,5.81,15.38,,,,ca,92154,San Diego,2024-03-25,1,0,0,0
341,Denny,"2314 e 17th st, santa ana, ca, 92701, us",10.836000000000002,7.390000000000001,6.384315468395968,4.6,130,12,5.59,16.59,,,,ca,92701,Orange,2024-03-25,1,0,0,0
342,Denny,"23857 clinton keith rd, wildomar, ca, 92595, us",11.382156862745102,8.15,7.0492180942357,4.6,132,10,5.81,17.25,,,,ca,92595,Riverside,2024-03-25,1,0,0,0
343,Denny,"2474 sunrise blvd, rancho cordova, ca, 95670, us",11.576836734693854,8.15,7.222949337812759,4.5,384,33,5.81,17.25,,,,ca,95670,Sacramento,2024-03-25,1,0,0,0
344,Denny,"2484 berryessa rd., san jose, ca, 95133, us",11.519523809523802,9.55,7.222260611794012,4.2,135,28,5.91,16.73,,,,ca,95133,Santa Clara,2024-03-25,1,0,0,0
345,Denny,"250 fairgrounds dr, vallejo, ca, 94589, us",12.089255319148918,11.74,8.475263535645468,4.7,496,22,6.22,17.25,,,,ca,94589,Solano,2024-03-25,1,0,0,0
346,Denny,"2511 n ventura rd, port hueneme, ca, 93041, us",11.758888888888894,8.875,7.250757269944589,4.4,116,18,5.81,17.25,,,,ca,93041,Ventura,2024-03-25,1,0,0,0
347,Denny,"2526, san pablo, ca, 94806, us",11.54266666666663,8.305,7.210991540696743,4.5,930,39,5.81,17.77,,,,ca,94806,Contra Costa,2024-03-25,1,0,0,0
348,Denny,"2568 s east ave, fresno, ca, 93706, us",11.24542857142857,7.68,6.938154005699406,4.4,135,35,5.81,16.21,,,,ca,93706,Fresno,2024-03-25,1,0,0,0
349,Denny,"2684 mt. vernon ave, bakersfield, ca, 93306, us",11.020594059405942,9.14,6.596946311528724,3.9,129,31,5.81,15.58,,,,ca,93306,Kern,2024-03-25,1,0,0,0
350,Denny,"28915 rancho california road, temecula, ca, 92590, us",11.490499999999988,7.68,7.226437763518069,3.85,260,10,5.81,17.25,,,,ca,92590,Riverside,2024-03-25,1,0,0,0
351,Denny,"2920 s. norfolk, san mateo, ca, 94403, us",11.935360824742254,9.55,7.331194198420892,4.6000000000000005,254,22,5.91,17.46,,,,ca,94403,San Mateo,2024-03-25,1,0,0,0
352,Denny,"300 bercut drive, sacramento, ca, 95811, us",11.758800000000003,9.81,7.217588417193102,4.1,130,21,5.91,17.46,,,,ca,95811,Sacramento,2024-03-25,1,0,0,0
353,Denny,"30163 industrial, hayward, ca, 94544, us",11.513523809523821,9.55,7.230539857464684,4.3,675,41,5.91,16.73,,,,ca,94544,Alameda,2024-03-25,1,0,0,0
354,Denny,"3020 west jack london boulevard, pleasanton, ca, 94588, us",11.633076923076915,10.175,7.202937044775964,4.3,134,10,6.02,16.73,,,,ca,94588,Alameda,2024-03-25,1,0,0,0
355,Denny,"5331 hopyard road, pleasanton, ca, 94588, us",11.497864077669893,8.41,7.273088799166019,4.3,266,25,6.02,16.73,,,,ca,94588,Alameda,2024-03-25,1,0,0,0
356,Denny,"3060 n san fernando rd, los angeles, ca, 90065, us",11.072038834951456,7.58,6.7446871373708746,4.5,111,63,5.81,15.58,,,,ca,90065,Los Angeles,2024-03-25,1,0,0,0
357,Denny,"3120 n blackstone ave, fresno, ca, 93703, us",11.255619047619048,7.68,6.924750767226832,4.2,135,29,5.81,16.42,,,,ca,93703,Fresno,2024-03-25,1,0,0,0
358,Denny,"31760 grape st, lake elsinore, ca, 92532, us",10.892105263157902,6.69,7.02448318304768,4.6,103,16,5.59,16.59,,,,ca,92532,Riverside,2024-03-25,1,0,0,0
359,Denny,"327 south palm avenue, santa paula, ca, 93060, us",11.069166666666675,8.64,6.944915956214943,5.0,126,11,5.59,16.69,,,,ca,93060,Ventura,2024-03-25,1,0,0,0
360,Denny,"3333 atlantic ave, long beach, ca, 90807, us",10.726633663366345,6.89,6.7546056567847685,4.6,131,33,5.59,15.59,,,,ca,90807,Los Angeles,2024-03-25,1,0,0,0
361,Denny,"34242 del obispo, dana point, ca, 92629, us",11.551886792452828,10.175,7.207081438079394,4.3,136,40,5.91,16.73,,,,ca,92629,Orange,2024-03-25,1,0,0,0
362,Denny,"3520 auburn blvd., sacramento, ca, 95821, us",11.816923076923057,9.81,7.233763261066797,4.2,536,20,5.91,17.46,,,,ca,95821,Sacramento,2024-03-25,1,0,0,0
363,Denny,"3530 madison st, riverside, ca, 92504, us",11.244476190476181,7.68,6.939435270141274,4.7,270,34,5.81,16.21,,,,ca,92504,Riverside,2024-03-25,1,0,0,0
364,Denny,"3614 state st, santa barbara, ca, 93105, us",11.311844660194176,8.41,6.582006326101517,4.5,133,38,5.81,17.25,,,,ca,93105,Santa Barbara,2024-03-25,1,0,0,0
365,Denny,"3715 el camino real, santa clara, ca, 95051, us",11.322653061224502,8.09,6.9257251224308805,4.6,128,36,5.59,16.79,,,,ca,95051,Santa Clara,2024-03-25,1,0,0,0
366,Denny,"4365 university ave, san diego, ca, 92105, us",11.490500000000004,7.68,7.226437763518065,4.3,130,70,5.81,17.25,,,,ca,92105,San Diego,2024-03-25,1,0,0,0
367,Denny,"4760 east cesar e chavez avenue, los angeles, ca, 90022, us",10.578461538461546,8.39,6.568519147188521,4.6,133,41,5.29,15.69,,,,ca,90022,Los Angeles,2024-03-25,1,0,0,0
368,Denny,"4823 lone tree way, antioch, ca, 94531, us",11.513523809523805,9.55,7.230539857464691,4.3,135,40,5.91,16.73,,,,ca,94531,Contra Costa,2024-03-25,1,0,0,0
369,Denny,"5120 interstate ave, sacramento, ca, 95660, us",11.424040404040396,7.89,7.043086719885113,4.2,258,40,5.81,17.25,,,,ca,95660,Sacramento,2024-03-25,1,0,0,0
370,Denny,"530 south clovis ave., fresno, ca, 93727, us",11.069702970297032,7.47,6.764340023341324,4.5,131,37,5.81,16.42,,,,ca,93727,Fresno,2024-03-25,1,0,0,0
371,Denny,"540 w, vista, ca, 92083, us",11.46949999999999,7.73,7.218975325487685,4.6,260,34,5.81,17.14,,,,ca,92083,San Diego,2024-03-25,1,0,0,0
372,Denny,"5445 kearny villa rd., san diego, ca, 92123, us",11.525922330097089,8.41,7.151726173176885,4.9,132,33,5.81,17.25,,,,ca,92123,San Diego,2024-03-25,1,0,0,0
373,Denny,"5460 florin rd, sacramento, ca, 95823, us",12.020937499999986,10.745000000000001,7.315221869232247,4.1,250,41,17.46,,,,,ca,95823,Sacramento,2024-03-25,1,0,0,0
374,Denny,"5570 pacific coast highway, long beach, ca, 90804, us",11.45276190476191,8.41,7.132090923657006,4.9,135,46,5.81,17.04,,,,ca,90804,Los Angeles,2024-03-25,1,0,0,0
375,Denny,"570 e 4th st, perris, ca, 92570, us",10.981000000000005,9.44,6.729325300503759,4.0,126,33,5.59,15.59,,,,ca,92570,Riverside,2024-03-25,1,0,0,0
376,Denny,"5975 n palm ave, san bernardino, ca, 92407, us",11.259619047619038,7.68,6.919499420899436,4.5,270,17,5.81,16.42,,,,ca,92407,San Bernardino,2024-03-25,1,0,0,0
377,Denny,"6040 york boulevard, los angeles, ca, 90042, us",11.01857142857143,8.09,6.9307831521438334,4.6,113,99,5.59,16.59,,,,ca,90042,Los Angeles,2024-03-25,1,0,0,0
378,Denny,"605 college blvd., oceanside, ca, 92057, us",11.469500000000005,7.73,7.218975325487684,4.4,130,23,5.81,17.14,,,,ca,92057,San Diego,2024-03-25,1,0,0,0
379,Denny,"611 five cities dr., pismo beach, ca, 93449, us",11.554999999999987,9.135,7.190394901961491,4.3,268,31,5.81,17.25,,,,ca,93449,San Luis Obispo,2024-03-25,1,0,0,0
380,Denny,"642 west charter way, stockton, ca, 95206, us",11.591523809523814,8.41,7.207381372553636,4.0,135,31,5.81,17.77,,,,ca,95206,San Joaquin,2024-03-25,1,0,0,0
381,Denny,"6875 valley way, rubidoux, ca, 92509, us",11.244476190476181,7.68,6.939435270141274,4.1,270,33,5.81,16.21,,,,ca,92509,Riverside,2024-03-25,1,0,0,0
382,Denny,"702 e highland ave, san bernardino, ca, 92404, us",11.863663366336635,10.07,7.181730495944605,4.4,131,36,5.81,17.56,,,,ca,92404,San Bernardino,2024-03-25,1,0,0,0
383,Denny,"7900 college town dr., sacramento, ca, 95826, us",11.889417475728143,10.07,7.2310993437317626,4.2,266,15,5.91,17.46,,,,ca,95826,Sacramento,2024-03-25,1,0,0,0
384,Denny,"816 mission st, san francisco, ca, 94103, us",14.959793814433022,10.8,10.12411553773489,4.4,381,100+,8.41,22.76,,,,ca,94103,San Francisco,2024-03-25,1,0,0,0
385,Denny,"8710 rosedale hwy, bakersfield, ca, 93312, us",11.327019230769228,8.615,6.918298879366628,4.7,112,21,5.81,16.42,,,,ca,93312,Kern,2024-03-25,1,0,0,0
386,Denny,"8841 greenback ln, orangevale, ca, 95662, us",11.705204081632639,8.98,7.3174130074512,4.4,256,10,5.91,17.46,,,,ca,95662,Sacramento,2024-03-25,1,0,0,0
387,Denny,"888 s figueroa st, los angeles, ca, 90017, us",12.023333333333339,10.39,7.667117999137511,4.3,135,103,6.39,17.29,,,,ca,90017,Los Angeles,2024-03-25,1,0,0,0
388,Denny,"975 e blanco rd, salinas, ca, 93901, us",12.683047619047626,11.94,8.579745708720267,4.8,135,18,6.33,17.56,,,,ca,93901,Monterey,2024-03-25,1,0,0,0
