,restaurant_name,menu_item,menu_item_price,restaurant_location,inputted_location,restaurant_rating,number_of_ratings,restaurant_distance
0,Burger Lounge,Godfather's  Burger,16.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
1,Burger Lounge,Untouchable's Burger,18.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
2,Burger Lounge,Soprano's Ultimate Burger,18.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
3,Burger Lounge,Fresh California Burger,18.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
4,Burger Lounge,Goodfella's Pepperoni Burger,17.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
5,Burger Lounge,Salmon Burger,17.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
6,Burger Lounge,Philly Cheese Steak Burger,17.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
7,Burger Lounge,Chicken Crisps,12.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
8,Burger Lounge,Beer Battered Onion Rings,8.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
9,Burger Lounge,Godfather's Fries,5.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
10,Burger Lounge,Godfather's Hot Wings,14.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
11,Burger Lounge,Anka's Beef Sliders (3 pcs),16.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
12,Burger Lounge,Fries My Heart,7.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
13,Burger Lounge,Garlicky Truffle Fries,8.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
14,Burger Lounge,Sweet Potato Fries,7.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
15,Burger Lounge,Calamari,17.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
16,Burger Lounge,Crabcake Appetizer,13.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
17,Burger Lounge,Godfather's House Salad,9.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
18,Burger Lounge,Caesar Salad,10.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
19,Burger Lounge,Crispy BLT Wedge Salad,12.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
20,Burger Lounge,Anka’s Beef Sliders,13.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
21,Burger Lounge,Chicken Buffalo Sliders,13.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
22,Burger Lounge,Prosciutto Caprese Sliders,13.95,"1500 El Camino Real, Belmont, CA, 94002, US","1 Frank H. Ogawa Plaza, Oakland, CA 94612",4.8 ,22,20 mi
