,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
203,McDonald,"1691 monument blvd, concord, ca, 94520, us",7.3643801652892575,5.29,5.490992307099997,4.5,147,1,6.89,12.79,3.79,3.59,4.79,ca,94520,Contra Costa,2024-05-14,1,1,1,0
204,Jack in the Box,"1051 willow pass ct., concord, ca, 94520, us",8.972679738562087,8.11,4.312888270904066,4.4,153,350+,7.74,14.85,4.24,3.86,4.99,ca,94520,Contra Costa,2024-05-14,1,1,1,0
205,The Habit,"1110, concord, ca, 94520, us",11.847692307692315,8.99,10.925673120503593,4.5,78,900+,9.74,18.24,8.61,7.49,4.74,ca,94520,Contra Costa,2024-05-14,1,1,1,0
206,McDonald,"170 lincoln rd e, vallejo, ca, 94591-8206, us",6.689847328244275,5.89,4.537375571398952,4.4,149,330+,7.99,12.29,4.19,3.59,5.19,ca,94591,Solano,2024-05-14,1,1,1,0
207,McDonald,"2565 springs rd, vallejo, ca, 94591-5612, us",6.658030303030305,5.89,4.660182633856736,4.4,150,410+,7.99,12.29,4.19,3.49,5.39,ca,94591,Solano,2024-05-14,1,1,1,0
208,McDonald,"416 e lincoln rd, vallejo, ca, 94591, us",6.6337878787878815,5.89,4.431842172947235,4.3,150,500+,7.99,12.29,4.19,3.49,5.29,ca,94591,Solano,2024-05-14,1,1,1,0
209,McDonald,"902 admiral callaghan ln, vallejo, ca, 94591, us",6.672196969696971,5.89,4.653175734457962,4.6,150,500+,7.99,12.09,4.19,3.59,5.19,ca,94591,Solano,2024-05-14,1,1,1,0
210,Jack in the Box,"35 admiral callaghan ln, vallejo, ca, 94591, us",7.579013157894712,6.735,3.8038963334476295,4.4,456,700+,5.36,11.48,3.61,3.24,4.49,ca,94591,Solano,2024-05-14,1,1,1,0
211,The Habit,"118 plaza dr, vallejo, ca, 94591, us",11.56164556962026,8.74,10.823039352991584,4.5,79,1,9.74,18.24,8.61,7.49,4.74,ca,94591,Solano,2024-05-14,1,1,1,0
212,McDonald,"1700 w capitol ave, west sacramento, ca, 95691-2520, us",6.182000000000004,3.99,4.358487811156528,4.4,146,350+,7.39,10.89,3.99,3.99,4.59,ca,95691,Yolo,2024-05-14,1,1,1,0
213,McDonald,"2729 w capitol ave, west sacramento, ca, 95691, us",6.051317829457369,3.99,4.355585450879671,4.2,154,200+,7.39,10.89,3.99,3.99,4.59,ca,95691,Yolo,2024-05-14,1,1,1,0
214,McDonald,"17017 sierra lakes pkwy., fontana, ca, 92336, us",6.129193548387103,4.49,4.5436468578654585,4.5,142,2,7.49,13.29,3.74,3.49,5.36,ca,92336,San Bernardino,2024-05-14,1,1,1,0
215,Jack in the Box,"17020 s highland ave, fontana, ca, 92336, us",8.15527950310559,7.74,3.9199554855679875,4.5,161,360+,6.86,13.48,3.74,3.36,4.99,ca,92336,San Bernardino,2024-05-14,1,1,1,0
216,Jack in the Box,"7261 citrus ave, fontana, ca, 92336, us",8.267018633540374,7.86,3.954306378815506,4.8,161,57,7.36,13.6,3.49,3.24,4.99,ca,92336,San Bernardino,2024-05-14,1,1,1,0
217,Wendy,"14439 baseline avenue, fontana, ca, 92336, us",6.200399999999995,5.23,2.977148273096253,4.6,85,800+,7.92,0.0,3.65,2.79,0.0,ca,92336,San Bernardino,2024-05-14,1,1,1,0
218,Wendy,"15110 east summit ave., fontana, ca, 92336, us",6.200399999999995,5.23,2.977148273096253,4.5,85,600+,7.92,0.0,3.65,2.79,0.0,ca,92336,San Bernardino,2024-05-14,1,1,1,0
219,Wendy,"17017 sierra lakes pkwy, fontana, ca, 92336, us",6.069215686274513,5.23,3.1562125746255636,4.2,168,41,7.92,0.0,3.65,2.79,0.0,ca,92336,San Bernardino,2024-05-14,1,1,1,0
220,Carls Jr,"16565 sierra lakes pkwy, fontana, ca, 92336, us",11.736704545454545,11.6,5.985823350670639,4.7,94,480+,8.63,15.47,6.44,,3.86,ca,92336,San Bernardino,2024-05-14,1,1,1,0
221,The Habit,"16138 south highland avenue, fontana, ca, 92336, us",11.847692307692315,8.99,10.925673120503593,4.8,78,29,9.74,18.24,8.61,7.49,4.74,ca,92336,San Bernardino,2024-05-14,1,1,1,0
222,Five Guys,"15218 summit avenue, fontana, ca, 92336, us",8.327931034482758,8.27,3.146879548345548,4.7,29,1,13.19,,10.43,9.23,7.19,ca,92336,San Bernardino,2024-05-14,1,1,1,0
223,McDonald,"1705 pacific coast hwy, long beach, ca, 90810, us",6.380598290598294,4.49,4.680711153981372,4.5,141,1,6.79,12.49,3.39,3.09,4.69,ca,90810,Los Angeles,2024-05-14,1,1,1,0
224,McDonald,"1711 n, oxnard, ca, 93030, us",5.00685483870968,3.74,3.7588648696063105,4.3,145,800+,6.5,10.08,3.13,2.89,3.69,ca,93030,Ventura,2024-05-14,1,1,1,0
225,McDonald,"401 ventura ave, oxnard, ca, 93030, us",4.955080645161292,3.46,3.727175592418766,4.5,145,1,6.26,9.99,3.13,2.89,3.49,ca,93030,Ventura,2024-05-14,1,1,1,0
226,McDonald,"605 s. rose ave., oxnard, ca, 93030, us",5.0029166666666685,3.6399999999999997,3.734250124597381,4.5,141,400+,6.36,10.16,3.13,2.89,3.69,ca,93030,Ventura,2024-05-14,1,1,1,0
227,Jack in the Box,"2580 north vineyard avenue, oxnard, ca, 93030, us",7.884868421052633,6.925000000000001,3.84004985350761,4.5,152,460+,6.24,12.35,3.74,3.49,4.99,ca,93030,Ventura,2024-05-14,1,1,1,0
228,Jack in the Box,"960 n ventura rd, oxnard, ca, 93030, us",7.888692810457517,7.24,3.7813281708547803,4.7,153,470+,6.86,12.23,3.74,3.49,4.49,ca,93030,Ventura,2024-05-14,1,1,1,0
229,McDonald,"1716 marengo st, los angeles, ca, 90033-1315, us",7.639652173913041,5.19,5.185254667417358,4.6,138,2,9.58,15.26,4.5,3.39,5.3,ca,90033,Los Angeles,2024-05-14,1,1,1,0
230,Jack in the Box,"1135 north mission road, los angeles, ca, 90033, us",8.44614379084967,7.49,4.529180208928003,4.5,153,1,6.86,13.74,3.74,3.11,3.74,ca,90033,Los Angeles,2024-05-14,1,1,1,0
231,McDonald,"1718 w olive, fresno, ca, 93728-2642, us",5.8304444444444465,4.59,4.2301473342113995,4.0,156,600+,6.29,9.89,3.19,2.89,4.59,ca,93728,Fresno,2024-05-14,1,1,1,0
232,McDonald,"1739 divisadero st, fresno, ca, 93701-1920, us",5.8074814814814815,4.29,4.288105291430917,4.1,150,900+,6.19,9.99,3.39,2.89,4.99,ca,93701,Fresno,2024-05-14,1,1,1,0
233,McDonald,"1741 pacific ave, oxnard, ca, 93033, us",4.995080645161292,3.47,3.7425354731371505,4.4,145,600+,6.26,10.16,3.13,2.59,3.39,ca,93033,Ventura,2024-05-14,1,1,1,0
234,McDonald,"3120 s saviers rd, oxnard, ca, 93033, us",7.063529411764711,5.49,5.125353127942482,4.4,141,800+,7.09,13.89,3.59,2.89,6.59,ca,93033,Ventura,2024-05-14,1,1,1,0
235,Jack in the Box,"2800 s rose ave, oxnard, ca, 93033, us",7.602565789473688,6.735,3.7616238264160864,4.4,152,500+,5.61,11.48,3.61,3.24,4.49,ca,93033,Ventura,2024-05-14,1,1,1,0
236,Burger King,"2500 s. ventura road, oxnard, ca, 93033, us",8.788987341772161,6.49,6.293930287840356,4.6,79,360+,10.39,15.99,3.49,5.99,5.19,ca,93033,Ventura,2024-05-14,1,1,1,0
237,McDonald,"1760 41st ave, capitola, ca, 95010-2503, us",6.706614173228356,4.89,4.491732601627518,4.6,149,1,8.39,13.29,3.99,3.49,4.99,ca,95010,Santa Cruz,2024-05-14,1,1,1,0
238,McDonald,"1812 n union ave, bakersfield, ca, 93305, us",6.499624060150386,4.19,6.218203014605566,4.4,152,900+,6.49,11.39,3.49,2.99,4.79,ca,93305,Kern,2024-05-14,1,1,1,0
239,Burger King,"1949 columbus avenue, bakersfield, ca, 93305, us",7.924500000000004,5.6899999999999995,6.206870165389316,4.2,80,500+,8.24,14.49,2.89,11.43,4.61,ca,93305,Kern,2024-05-14,1,1,1,0
240,Burger King,"3405 union ave, bakersfield, ca, 93305, us",8.038902439024394,5.890000000000001,6.192519682235342,4.4,82,380+,8.24,14.49,2.89,11.43,4.61,ca,93305,Kern,2024-05-14,1,1,1,0
241,McDonald,"1830, long beach, ca, 90806, us",7.846446280991741,5.39,5.877444890891056,4.4,145,1,8.29,14.39,4.39,3.89,5.29,ca,90806,Los Angeles,2024-05-14,1,1,1,0
242,McDonald,"2599, long beach, ca, 90806, us",6.093103448275865,4.29,4.387576979144541,4.5,140,4,6.59,12.69,3.59,3.19,4.79,ca,90806,Los Angeles,2024-05-14,1,1,1,0
243,Jack in the Box,"1190 east pacific coast highway, long beach, ca, 90806, us",8.099019607843134,7.49,3.8844472465693567,4.4,153,1,6.74,12.73,3.61,3.24,4.49,ca,90806,Los Angeles,2024-05-14,1,1,1,0
244,Burger King,"2600, long beach, ca, 90806, us",8.788987341772161,6.49,6.293930287840356,4.5,79,1,10.39,15.99,3.49,5.99,5.19,ca,90806,Los Angeles,2024-05-14,1,1,1,0
245,McDonald,"185 old grove rd., oceanside, ca, 92057, us",6.213364485981313,4.73,4.311637142485251,4.6,131,800+,6.79,11.89,3.19,2.69,4.89,ca,92057,San Diego,2024-05-14,1,1,1,0
246,McDonald,"18708 hesperian blvd, hayward, ca, 94541-2248, us",7.257716535433071,5.29,5.3812430418587605,4.6,153,700+,6.89,12.79,3.79,3.59,4.79,ca,94541,Alameda,2024-05-14,1,1,1,0
247,McDonald,"355 w a st, hayward, ca, 94541, us",7.2876,5.29,5.419394268735205,4.4,151,1,6.89,12.79,3.79,3.59,4.79,ca,94541,Alameda,2024-05-14,1,1,1,0
248,Jack in the Box,"18555 mission blvd, hayward, ca, 94541, us",8.964934210526314,8.24,4.2680398861018105,4.4,152,600+,7.74,14.6,4.24,3.74,4.99,ca,94541,Alameda,2024-05-14,1,1,1,0
249,Burger King,"950 west a street, hayward, ca, 94541, us",8.76259259259259,6.75,6.540139836496833,4.5,81,430+,10.26,17.54,2.79,4.79,5.97,ca,94541,Alameda,2024-05-14,1,1,1,0
250,McDonald,"18988, sonoma, ca, 95476, us",6.154516129032261,4.84,4.124693410862296,4.7,141,170+,8.49,14.39,4.49,4.29,5.69,ca,95476,Sonoma,2024-05-14,1,1,1,0
251,McDonald,"190 merrydale rd, san rafael, ca, 94903, us",6.634888888888908,5.39,5.056940645425654,4.6,298,1,8.29,12.99,4.39,4.39,4.99,ca,94903,Marin,2024-05-14,1,1,1,0
252,The Habit,"496 las gallinas avenue, san rafael, ca, 94903, us",11.68556962025317,8.99,10.918339321357083,4.6,79,310+,9.74,18.24,8.61,7.49,4.74,ca,94903,Marin,2024-05-14,1,1,1,0
253,McDonald,"1906 cliff dr, santa barbara, ca, 93109, us",6.414390243902448,4.69,4.89250864979921,4.6,150,1,6.79,12.39,3.99,3.89,5.79,ca,93109,Santa Barbara,2024-05-14,1,1,1,0
254,McDonald,"200 richards blvd, sacramento, ca, 95811, us",8.566554054054057,5.29,9.466713713367586,4.4,167,1,8.49,12.99,3.59,3.49,5.29,ca,95811,Sacramento,2024-05-14,1,1,1,0
255,Shake Shack,"1710 r st, sacramento, ca, 95811, us",22.53509803921569,8.19,37.082490523450026,4.7,104,3,9.59,,9.39,8.99,5.49,ca,95811,Sacramento,2024-05-14,1,1,1,0
256,McDonald,"201 w washington blvd, los angeles, ca, 90015, us",6.879259259259266,5.09,4.7880347982320375,4.4,132,5,7.79,11.69,4.34,2.69,4.89,ca,90015,Los Angeles,2024-05-14,1,1,1,0
257,Jack in the Box,"1615 s broadway, los angeles, ca, 90015, us",7.969276315789478,6.925000000000001,3.8592089286832523,4.5,152,3,6.24,12.48,3.61,3.36,4.49,ca,90015,Los Angeles,2024-05-14,1,1,1,0
258,Shake Shack,"400 w. 8th street, los angeles, ca, 90015, us",22.608000000000008,7.89,37.47089371765771,4.7,102,15,9.59,,9.39,8.99,5.49,ca,90015,Los Angeles,2024-05-14,1,1,1,0
259,McDonald,"2114 4th st, san rafael, ca, 94901, us",6.630746268656736,5.39,5.084727737008239,4.7,298,440+,8.29,12.99,4.39,4.39,4.99,ca,94901,Marin,2024-05-14,1,1,1,0
260,Jack in the Box,"1814 2nd street, san rafael, ca, 94901, us",9.220214285714274,8.485,4.452689631456657,4.4,280,1,7.74,14.98,4.11,3.74,4.99,ca,94901,Marin,2024-05-14,1,1,1,0
261,Burger King,"969 east francisco blvd., san rafael, ca, 94901, us",8.859146341463417,6.75,6.5068478377369665,4.6,82,800+,10.29,17.54,3.79,5.39,5.99,ca,94901,Marin,2024-05-14,1,1,1,0
262,McDonald,"2118 mchenry ave, modesto, ca, 95350-3213, us",8.166137931034488,4.99,8.488844540698535,4.4,164,500+,7.89,12.99,3.59,3.39,4.99,ca,95350,Stanislaus,2024-05-14,1,1,1,0
263,Jack in the Box,"1800 mchenry ave, modesto, ca, 95350, us",8.873225806451611,8.11,4.290108493324535,4.2,155,190+,7.49,14.6,4.11,3.74,4.99,ca,95350,Stanislaus,2024-05-14,1,1,1,0
264,Jack in the Box,"2044 w orangeburg ave, modesto, ca, 95350, us",8.76483660130719,8.11,4.194298044299187,4.2,153,240+,7.49,14.6,4.11,3.74,4.99,ca,95350,Stanislaus,2024-05-14,1,1,1,0
265,Wendy,"1501 mchenry ave, modesto, ca, 95350, us",7.075111111111111,6.7,3.538373526053537,4.3,80,490+,9.14,0.0,3.65,3.16,0.0,ca,95350,Stanislaus,2024-05-14,1,1,1,0
266,The Habit,"1801 mchenry ave, modesto, ca, 95350, us",10.827341772151904,8.24,10.11659843128611,4.4,79,600+,9.24,16.86,8.36,7.24,4.11,ca,95350,Stanislaus,2024-05-14,1,1,1,0
267,McDonald,"2172 sunset blvd, rocklin, ca, 95765, us",6.392978723404262,4.59,5.282695119250361,4.6,159,500+,8.29,11.49,3.89,3.49,5.59,ca,95765,Placer,2024-05-14,1,1,1,0
268,McDonald,"2191 monterey highway, san jose, ca, 95125, us",6.083461538461542,4.74,4.056262150445418,4.6,149,700+,8.69,14.89,3.99,3.69,5.69,ca,95125,Santa Clara,2024-05-14,1,1,1,0
269,Jack in the Box,"1075 willow street, san jose, ca, 95125, us",8.7318954248366,8.11,4.119813237665883,4.5,153,440+,6.24,12.85,4.24,3.74,5.11,ca,95125,Santa Clara,2024-05-14,1,1,1,0
270,Jack in the Box,"697 curtner avenue, san jose, ca, 95125, us",8.705620915032679,8.11,4.098350350428409,4.2,153,350+,6.24,12.85,4.24,3.74,5.11,ca,95125,Santa Clara,2024-05-14,1,1,1,0
271,Burger King,"2390 almaden road, san jose, ca, 95125, us",8.772250000000005,7.99,5.979582547093065,4.8,80,280+,9.99,14.99,3.99,6.49,4.49,ca,95125,Santa Clara,2024-05-14,1,1,1,0
272,McDonald,"220 bailey road, bay point, ca, 94565, us",7.253779527559056,5.29,5.384370342285897,4.4,153,900+,6.89,12.79,3.79,3.59,4.79,ca,94565,Contra Costa,2024-05-14,1,1,1,0
273,Jack in the Box,"1213 california ave, pittsburg, ca, 94565, us",7.526938775510206,6.86,3.7567353775494787,4.5,147,320+,5.36,11.48,3.61,3.24,4.49,ca,94565,Contra Costa,2024-05-14,1,1,1,0
274,Jack in the Box,"2135 railroad avenue, pittsburg, ca, 94565, us",7.566513157894738,6.86,3.7774347777065387,4.4,152,600+,5.61,11.73,3.49,3.11,4.49,ca,94565,Contra Costa,2024-05-14,1,1,1,0
275,Wendy,"2243 loveridge road, pittsburg, ca, 94565, us",5.939199999999999,4.99,2.8574560994003035,4.6,83,500+,7.31,0.0,3.28,2.43,0.0,ca,94565,Contra Costa,2024-05-14,1,1,1,0
276,Sonic,"1400 north park boulevard, pittsburg, ca, 94565, us",6.614736842105262,4.87,3.314142531669633,4.5,176,280+,10.85,0.0,4.87,,0.0,ca,94565,Contra Costa,2024-05-14,1,1,1,0
277,McDonald,"221 e alessandro, riverside, ca, 92508, us",7.068959999999996,4.39,5.983889547643738,4.6,147,1,8.79,13.99,4.09,3.99,4.39,ca,92508,Riverside,2024-05-14,1,1,1,0
278,Jack in the Box,"1001 e alessandro blvd, riverside, ca, 92508, us",8.425761589403974,7.49,4.171199175977687,4.6,151,140+,7.86,14.85,3.74,3.49,4.99,ca,92508,Riverside,2024-05-14,1,1,1,0
279,Wendy,"8745 trautwein road, riverside, ca, 92508, us",6.200400000000002,5.23,2.977148273096253,4.6,170,340+,7.92,0.0,3.65,2.79,0.0,ca,92508,Riverside,2024-05-14,1,1,1,0
280,McDonald,"2212 no texas st, fairfield, ca, 94533, us",7.767586206896557,5.0,6.962309790714479,4.4,167,800+,8.29,12.99,3.59,3.49,4.99,ca,94533,Solano,2024-05-14,1,1,1,0
281,McDonald,"3500 nelson rd, fairfield, ca, 94533, us",8.664513888888889,5.390000000000001,9.576644319925567,4.5,165,210+,8.49,12.99,3.59,3.49,5.29,ca,94533,Solano,2024-05-14,1,1,1,0
282,McDonald,"699 beck ave, fairfield, ca, 94533, us",6.2157251908397,4.59,4.846860954815973,4.5,147,170+,7.09,12.69,3.19,3.09,5.19,ca,94533,Solano,2024-05-14,1,1,1,0
283,Jack in the Box,"1965 w. texas st., fairfield, ca, 94533, us",8.73291666666667,7.800000000000001,4.214932593865925,4.5,144,290+,6.61,13.23,3.99,3.74,4.99,ca,94533,Solano,2024-05-14,1,1,1,0
284,Jack in the Box,"1980 n. texas st., fairfield, ca, 94533, us",8.659870967741936,7.74,4.125931837989786,4.4,155,600+,6.61,13.23,3.99,3.74,4.99,ca,94533,Solano,2024-05-14,1,1,1,0
285,Wendy,"2045 north texas, fairfield, ca, 94533, us",5.774901960784313,4.5,3.074833566386407,4.5,86,700+,7.92,0.0,3.04,2.67,0.0,ca,94533,Solano,2024-05-14,1,1,1,0
286,The Habit,"1320 travis blvd, fairfield, ca, 94533, us",11.68556962025317,8.99,10.918339321357083,4.4,79,500+,9.74,18.24,8.61,7.49,4.74,ca,94533,Solano,2024-05-14,1,1,1,0
287,McDonald,"22257 barton rd, grand terrace, ca, 92313, us",6.4165486725663765,4.79,4.528005630627441,4.6,138,1,7.19,12.59,3.89,3.49,5.39,ca,92313,San Bernardino,2024-05-14,1,1,1,0
288,McDonald,"2242 university ave, riverside, ca, 92507, us",6.246896551724146,4.54,4.479728750600153,4.6,141,3,7.19,12.29,4.09,3.59,4.99,ca,92507,Riverside,2024-05-14,1,1,1,0
289,McDonald,"2246 iowa avenue, riverside, ca, 92507, us",6.808684210526316,5.045,5.680884461833214,4.5,138,2,8.09,12.19,4.49,4.19,6.39,ca,92507,Riverside,2024-05-14,1,1,1,0
290,McDonald,"2891 canyon springs parkway, riverside, ca, 92507, us",8.138800000000007,5.49,5.783793855247612,4.2,152,1,9.09,17.5,5.29,3.99,5.74,ca,92507,Riverside,2024-05-14,1,1,1,0
291,Jack in the Box,"1371 blaine st, riverside, ca, 92507, us",7.5869281045751675,6.61,3.745409265148269,4.4,153,1,5.99,11.85,3.61,3.24,4.49,ca,92507,Riverside,2024-05-14,1,1,1,0
292,Jack in the Box,"3886 chicago ave., riverside, ca, 92507, us",8.180993377483448,7.49,4.087919329397871,4.6,151,420+,7.49,13.99,4.11,3.74,5.24,ca,92507,Riverside,2024-05-14,1,1,1,0
293,Jack in the Box,"5700 sycamore canyon boulevard, riverside, ca, 92507, us",8.208692810457519,7.49,4.072146692275754,4.5,153,330+,7.49,13.99,4.11,3.74,5.24,ca,92507,Riverside,2024-05-14,1,1,1,0
294,Burger King,"2167 university avenue, riverside, ca, 92507, us",8.609240506329126,6.49,6.177777604610749,4.4,158,500+,10.39,15.29,3.49,5.39,4.89,ca,92507,Riverside,2024-05-14,1,1,1,0
295,McDonald,"225 n chester avenue, oildale, ca, 93308, us",7.111020408163274,5.09,6.231948160112683,4.1,165,900+,7.49,12.49,4.19,3.49,4.89,ca,93308,Kern,2024-05-14,1,1,1,0
296,Wendy,"2501 n. chester, oildale, ca, 93308, us",6.8278,5.36,3.4435843477400114,4.5,85,480+,9.14,0.0,3.65,3.16,0.0,ca,93308,Kern,2024-05-14,1,1,1,0
297,Burger King,"5120 olive drive, bakersfield, ca, 93308, us",8.33725,6.565,6.220390858901069,4.2,80,290+,8.56,14.52,3.41,5.13,3.82,ca,93308,Kern,2024-05-14,1,1,1,0
298,Carls Jr,"3520 rosedale highway, bakersfield, ca, 93308, us",11.306470588235298,11.21,5.549254471576467,4.7,91,97,8.63,14.44,6.44,,4.89,ca,93308,Kern,2024-05-14,1,1,1,0
299,McDonald,"225 w valley blvd, colton, ca, 92324, us",6.775119999999992,5.29,5.912216858810239,4.5,144,1,8.09,12.49,4.09,3.89,6.39,ca,92324,San Bernardino,2024-05-14,1,1,1,0
300,Jack in the Box,"1199 n mt vernon ave, colton, ca, 92324, us",8.22142857142857,7.49,3.8670056557745505,4.4,161,600+,6.86,13.36,3.36,2.99,4.86,ca,92324,San Bernardino,2024-05-14,1,1,1,0
301,Wendy,"1090 n. pepper ave., colton, ca, 92324, us",6.200400000000001,5.23,2.9771482730962533,4.4,170,1,7.92,0.0,3.65,2.79,0.0,ca,92324,San Bernardino,2024-05-14,1,1,1,0
302,Wendy,"1110 s. mt. vernon ave., colton, ca, 92324, us",7.305200000000003,6.33,3.3669108927917897,4.6,168,600+,8.89,0.0,4.01,3.65,0.0,ca,92324,San Bernardino,2024-05-14,1,1,1,0
303,The Habit,"1550 w valley blvd, colton, ca, 92324, us",11.847692307692292,8.99,10.925673120503587,4.5,156,900+,9.74,18.24,8.61,7.49,4.74,ca,92324,San Bernardino,2024-05-14,1,1,1,0
304,McDonald,"2280 skyway dr, santa maria, ca, 93455, us",5.611889763779531,4.39,4.524127397880996,4.7,143,130+,6.59,11.69,4.49,4.29,5.09,ca,93455,Santa Barbara,2024-05-14,1,1,1,0
305,Jack in the Box,"5001, orcutt, ca, 93455, us",8.519599999999999,7.86,4.033927429524071,4.6,150,130+,6.86,12.98,4.11,3.74,4.99,ca,93455,Santa Barbara,2024-05-14,1,1,1,0
306,McDonald,"2300 s. main street, santa ana, ca, 92707, us",6.398771929824561,4.49,4.50320668209535,4.6,138,2,6.99,13.29,3.39,3.19,4.89,ca,92707,Orange,2024-05-14,1,1,1,0
307,Jack in the Box,"1502 s main st, santa ana, ca, 92707, us",8.081699346405227,7.36,4.0492277631957005,4.6,153,410+,6.74,13.48,3.74,3.36,4.99,ca,92707,Orange,2024-05-14,1,1,1,0
308,McDonald,"2310 f st, bakersfield, ca, 93301, us",6.078803418803416,4.5,4.2932242704719625,4.5,143,900+,6.61,10.09,3.52,2.91,4.72,ca,93301,Kern,2024-05-14,1,1,1,0
309,Jack in the Box,"2220 chester ave, bakersfield, ca, 93301, us",8.712236842105261,7.86,4.092338508752862,4.5,152,260+,7.49,13.73,4.11,3.74,5.36,ca,93301,Kern,2024-05-14,1,1,1,0
310,Jack in the Box,"4200 chester ave, bakersfield, ca, 93301, us",8.712236842105261,7.86,4.092338508752861,4.4,152,500+,7.49,13.73,4.11,3.74,5.36,ca,93301,Kern,2024-05-14,1,1,1,0
311,McDonald,"23110, valencia, ca, 91355, us",7.93715447154472,6.09,5.254008538640379,4.7,150,1,8.09,14.29,5.49,4.69,6.29,ca,91355,Los Angeles,2024-05-14,1,1,1,0
312,McDonald,"27103 mcbean pkwy, santa clarita, ca, 91355, us",7.795600000000005,6.09,5.137007751600144,4.6,150,700+,8.09,14.29,5.49,4.69,6.29,ca,91355,Los Angeles,2024-05-14,1,1,1,0
313,McDonald,"27618 the old road, valencia, ca, 91355, us",7.7671186440678035,6.09,4.894815850086965,4.6,142,330+,8.09,14.29,5.49,4.69,6.29,ca,91355,Los Angeles,2024-05-14,1,1,1,0
314,Jack in the Box,"28083 newhall ranch road, valencia, ca, 91355, us",8.44614379084967,7.49,4.529180208928003,4.7,153,350+,6.86,13.74,3.74,3.11,3.74,ca,91355,Los Angeles,2024-05-14,1,1,1,0
315,Jack in the Box,"28144 the old road, valencia, ca, 91355, us",8.44614379084967,7.49,4.529180208928003,4.7,153,300+,6.86,13.74,3.74,3.11,3.74,ca,91355,Los Angeles,2024-05-14,1,1,1,0
316,Wendy,"27544 the old road, valencia, ca, 91355, us",5.9972340425531865,5.23,2.9410699327760637,4.7,81,230+,3.65,0.0,,,2.79,ca,91355,Los Angeles,2024-05-14,1,1,1,0
317,Wendy,"28180 newhall ranch road, santa clarita, ca, 91355, us",6.200399999999997,5.23,2.9771482730962524,4.5,85,440+,7.92,0.0,3.65,2.79,0.0,ca,91355,Los Angeles,2024-05-14,1,1,1,0
318,The Habit,"25948 mcbean parkway, santa clarita, ca, 91355, us",11.742933333333342,8.74,10.750346198869858,4.6,75,1,9.61,17.98,8.49,7.36,4.61,ca,91355,Los Angeles,2024-05-14,1,1,1,0
319,McDonald,"2331 broadway, sacramento, ca, 95818, us",8.612808219178085,5.29,9.520938838186096,4.3,167,1,8.49,12.99,3.59,3.49,5.29,ca,95818,Sacramento,2024-05-14,1,1,1,0
320,McDonald,"2985 freeport blvd, sacramento, ca, 95818, us",8.48286666666667,5.29,9.428235136133498,4.4,171,500+,8.49,12.99,3.59,3.49,5.29,ca,95818,Sacramento,2024-05-14,1,1,1,0
321,McDonald,"2345 el cajon blvd., san diego, ca, 92104, us",8.115641025641034,5.79,5.66576393784126,4.6,142,5,8.49,14.19,4.49,3.79,5.69,ca,92104,San Diego,2024-05-14,1,1,1,0
322,Jack in the Box,"2959 upas st, san diego, ca, 92104, us",8.479281045751632,7.49,4.1760057071454435,4.8,153,360+,7.86,14.98,3.74,3.49,4.99,ca,92104,San Diego,2024-05-14,1,1,1,0
323,Wendy,"2825 el cajon blvd, san diego, ca, 92104, us",6.5714,5.72,3.0756404276182865,4.6,170,3,8.28,0.0,3.65,3.28,0.0,ca,92104,San Diego,2024-05-14,1,1,1,0
324,McDonald,"2353 mckee rd, san jose, ca, 95133, us",6.0103305785123995,4.39,4.982739950206011,4.6,140,1,7.3,12.22,3.47,2.39,4.99,ca,95133,Santa Clara,2024-05-14,1,1,1,0
325,Wendy,"2275 mc kee road, san jose, ca, 95133, us",7.408399999999998,5.42,3.8574646388528295,4.5,166,1,10.36,0.0,4.26,2.92,0.0,ca,95133,Santa Clara,2024-05-14,1,1,1,0
326,Burger King,"329 north capital avenue, san jose, ca, 95133, us",9.938250000000002,9.19,6.088145607448958,4.6,80,500+,9.99,15.49,3.99,7.49,5.99,ca,95133,Santa Clara,2024-05-14,1,1,1,0
327,McDonald,"23819 clinton keith rd, wildomar, ca, 92595, us",6.660088495575222,4.91,5.3527537360259885,4.5,135,1,7.07,11.99,2.87,2.39,5.03,ca,92595,Riverside,2024-05-14,1,1,1,0
328,Jack in the Box,"21960 bundy canyon road, wildomar, ca, 92595, us",7.334934210526318,6.65,3.617954859322154,4.6,152,380+,5.39,11.02,3.47,3.11,4.31,ca,92595,Riverside,2024-05-14,1,1,1,0
329,Jack in the Box,"36196 hidden springs rd, wildomar, ca, 92595, us",8.518954248366015,7.49,4.229407962925902,4.5,153,310+,7.86,14.98,3.74,3.49,4.99,ca,92595,Riverside,2024-05-14,1,1,1,0
330,McDonald,"23831 sunnymead blvd, moreno valley, ca, 92553, us",8.125476190476197,5.49,5.75289845610528,4.4,153,1,9.09,17.5,5.29,3.79,5.74,ca,92553,Riverside,2024-05-14,1,1,1,0
331,McDonald,"24440 alessandro blvd, moreno valley, ca, 92553, us",7.974274193548392,5.395,5.730576756058327,4.2,152,1,9.07,17.5,5.27,3.98,5.77,ca,92553,Riverside,2024-05-14,1,1,1,0
