,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,fries,cheeseburger,hamburger,combo,specialty_item,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
14,Applebee,"4654 south cooper street, arlington, tx, 76017, us",13.599803921568625,15.64,7.225194343053102,4.2,106,68,,16.29,14.99,,,tx,76017,Tarrant,2024-03-25,1,0,0,0
15,Denny,"4928 south cooper, arlington, tx, 76017, us",10.719204545454552,7.3149999999999995,6.695785856110428,3.4,96,16,5.81,15.58,,,,tx,76017,Tarrant,2024-03-25,1,0,0,0
16,Outback Steakhouse,"11600 research boulevard, austin, tx, 78759, us",17.20313725490187,13.585,12.58799233166057,4.5,315,82,4.99,9.99,13.99,,,tx,78759,Travis,2024-03-25,1,0,0,0
17,Outback Steakhouse,"11875 gateway west boulevard, el paso, tx, 79936, us",18.019795918367347,14.29,13.19207438157331,4.4,100,45,4.99,9.99,14.99,,,tx,79936,El Paso,2024-03-25,1,0,0,0
18,Outback Steakhouse,"1188 dogwood drive, conyers, ga, 30012, us",17.9115625,13.885,13.17455710262248,4.4,98,167,4.99,9.99,14.99,,,ga,30012,Rockdale,2024-03-25,1,0,0,0
19,Outback Steakhouse,"1209 veterans pkwy, clarksville, in, 47129, us",18.293936170212763,14.79,13.09218414056241,4.6,96,50+,4.99,9.99,14.99,,,in,47129,Clark,2024-03-25,1,0,0,0
20,Buffalo Wild Wings,"1112 veterans pkwy, clarksville, in, 47129, us",7.796875000000007,7.140000000000001,8.96110464643589,3.7,105,50+,4.79,13.29,,,,in,47129,Clark,2024-03-25,1,0,0,0
21,Applebee,"greentree mall, clarksville, in, 47129, us",10.935,11.79,5.880856655284159,4.3,103,50+,,12.99,12.39,,,in,47129,Clark,2024-03-25,1,0,0,0
22,Outback Steakhouse,"125 goodman rd. w. ste a, southaven, ms, 38671, us",14.293703703703706,11.49,9.550682794341691,4.6,57,100+,4.39,8.79,14.29,,,ms,38671,DeSoto,2024-03-25,1,0,0,0
23,Outback Steakhouse,"125 southern center way, easley, sc, 29642, us",17.389693877550958,13.585,12.624233373699806,4.6,202,39,4.99,9.99,13.99,,,sc,29642,Anderson,2024-03-25,1,0,0,0
24,Outback Steakhouse,"12511 i-10 west, san antonio, tx, 78230, us",17.212941176470522,13.585,12.579642018367029,4.1,210,29,4.99,9.99,13.99,,,tx,78230,Bexar,2024-03-25,1,0,0,0
25,Denny,"9550 i-10 west, san antonio, tx, 78230, us",8.910869565217391,6.275,5.6044562339837185,4.2,100,28,4.77,12.57,,,,tx,78230,Bexar,2024-03-25,1,0,0,0
26,Outback Steakhouse,"12559 southwest fwy, stafford, tx, 77477, us",17.7426213592232,13.99,12.877226376355015,4.4,424,100+,4.99,9.99,13.99,,,tx,77477,Fort Bend,2024-03-25,1,0,0,0
27,Applebee,"12740 southwest freeway, stafford, tx, 77477, us",13.599803921568562,15.64,7.225194343053104,4.1,318,59,,16.29,14.99,,,tx,77477,Fort Bend,2024-03-25,1,0,0,0
28,Outback Steakhouse,"1319 river run court, rock hill, sc, 29732, us",17.93691489361702,13.585,13.286808770003022,4.0,96,41,4.99,9.99,14.99,,,sc,29732,York,2024-03-25,1,0,0,0
29,Outback Steakhouse,"1400 marketplace boulevard, coraopolis, pa, 15108, us",18.38241134751764,13.99,13.468719362938774,4.5,289,59,4.99,9.99,14.99,,,pa,15108,Allegheny,2024-03-25,1,0,0,0
30,Buffalo Wild Wings,"480 home dr, pittsburgh, pa, 15108, us",7.707741935483877,6.99,8.961544621208933,4.2,102,62,4.79,13.29,,,,pa,15108,Allegheny,2024-03-25,1,0,0,0
31,Outback Steakhouse,"1405 georgia 85, fayetteville, ga, 30214, us",18.58011111111111,14.29,13.199270644365539,4.7,93,12,4.99,9.99,13.99,,,ga,30214,Fayette,2024-03-25,1,0,0,0
32,Outback Steakhouse,"1412 east boulevard, charlotte, nc, 28203, us",17.861386138613796,13.99,13.026612975112608,4.6,207,100+,4.99,9.99,13.99,,,nc,28203,Mecklenburg,2024-03-25,1,0,0,0
33,Outback Steakhouse,"145 celebration drive, suwanee, ga, 30024, us",17.645436893203883,13.99,12.878031024250236,4.4,106,138,4.99,9.99,13.99,,,ga,30024,Gwinnett,2024-03-25,1,0,0,0
34,Outback Steakhouse,"1503 w. bay area blvd., webster, tx, 77598, us",17.67858085808573,13.99,12.823528768059301,4.5,623,73,4.99,9.99,13.99,,,tx,77598,Harris,2024-03-25,1,0,0,0
35,Buffalo Wild Wings,"528 west bay area blvd., webster, tx, 77598, us",16.777866666666664,12.35,23.16386895106735,4.6,150,58,,4.55,,,,tx,77598,Harris,2024-03-25,1,0,0,0
36,Outback Steakhouse,"1509 north central exp., plano, tx, 75075, us",17.87943005181341,13.99,13.142011154618315,4.4,198,78,4.99,9.99,13.99,,,tx,75075,Collin,2024-03-25,1,0,0,0
37,Outback Steakhouse,"15180, addison, tx, 75001, us",17.581470588235227,13.99,12.994308135326083,4.6,210,100+,4.99,9.99,13.99,,,tx,75001,Dallas,2024-03-25,1,0,0,0
38,TGI Fridays,"4951 belt line rd, dallas, tx, 75001, us",21.696043613707165,13.1,25.100665086284035,4.1,665,51,2.86,12.98,,,,tx,75001,Dallas,2024-03-25,1,0,0,0
39,Outback Steakhouse,"1560 gallatin pike north, madison, tn, 37115, us",17.761720430107527,13.99,12.865948190730903,4.6,96,73,4.99,9.99,13.99,,,tn,37115,Davidson,2024-03-25,1,0,0,0
40,Outback Steakhouse,"1590 e. lincoln highway, merrillville, in, 46410, us",18.132315789473683,13.99,13.633625494005743,4.3,97,21,4.99,9.99,14.99,,,in,46410,Lake,2024-03-25,1,0,0,0
41,Applebee,"8425 broadway, merrillville, in, 46410, us",12.914489795918369,14.690000000000001,6.818119035971094,4.5,104,28,,14.99,14.39,,,in,46410,Lake,2024-03-25,1,0,0,0
42,Outback Steakhouse,"1600 west pinhook road, lafayette, la, 70508, us",18.052857142857142,14.29,13.107465235428212,4.1,100,45,4.99,9.99,14.99,,,la,70508,Lafayette,2024-03-25,1,0,0,0
43,Outback Steakhouse,"1601 barataria boulevard, marrero, la, 70072, us",17.800392156862685,13.99,12.931256169480314,4.4,209,117,4.99,9.99,14.99,,,la,70072,Jefferson,2024-03-25,1,0,0,0
44,Outback Steakhouse,"1611 westover terrace, greensboro, nc, 27408, us",17.62642857142851,13.585,13.019450225861055,4.3,201,56,4.99,9.99,14.99,,,nc,27408,Guilford,2024-03-25,1,0,0,0
45,Outback Steakhouse,"16400 north cross drive, huntersville, nc, 28078, us",17.869893617021273,13.585,13.161974524855225,4.5,96,30,4.99,9.99,14.99,,,nc,28078,Mecklenburg,2024-03-25,1,0,0,0
46,Outback Steakhouse,"1646 j.b. white sr boulevard, spartanburg, sc, 29301, us",17.86,13.99,12.760638504773379,4.3,104,50+,4.99,9.99,13.99,,,sc,29301,Spartanburg,2024-03-25,1,0,0,0
47,Buffalo Wild Wings,"1494 wo ezell blvd, spartanburg, sc, 29301, us",7.4085567010309346,6.49,8.329275161802002,4.1,106,50+,4.79,13.29,,,,sc,29301,Spartanburg,2024-03-25,1,0,0,0
48,Applebee,"7602 warren h abernathy hwy, spartanburg, sc, 29301, us",12.16089108910892,13.75,6.824568328423897,4.2,104,46,,13.75,13.25,,,sc,29301,Spartanburg,2024-03-25,1,0,0,0
49,Denny,"2306 reidville road, spartanburg, sc, 29301, us",8.458804347826089,5.705,5.432463578058999,3.0,200,21,4.35,12.57,,,,sc,29301,Spartanburg,2024-03-25,1,0,0,0
50,Outback Steakhouse,"1651 i-35 south, round rock, tx, 78664, us",15.256774193548303,12.99,10.070686425365643,4.6,288,57,4.99,9.99,13.99,,,tx,78664,Williamson,2024-03-25,1,0,0,0
51,Outback Steakhouse,"1664 n heritage park blvd, layton, ut, 84041, us",17.374848484848485,11.49,14.314733270774092,4.3,72,13,5.49,7.99,14.99,,,ut,84041,Davis,2024-03-25,1,0,0,0
52,Red Robin,"1562 woodland park dr, layton, ut, 84041, us",12.301000000000002,12.14,6.463867186135557,4.6,101,17,2.49,9.19,,,,ut,84041,Davis,2024-03-25,1,0,0,0
53,Buffalo Wild Wings,"695 w. south ring road, layton, ut, 84041, us",7.786494845360831,6.99,8.97714015964158,4.3,106,47,4.79,13.29,,,,ut,84041,Davis,2024-03-25,1,0,0,0
54,Applebee,"1622 n. 1000 west, layton, ut, 84041, us",10.480384615384631,11.04,6.2510232890114334,4.6,107,34,,12.79,11.29,,,ut,84041,Davis,2024-03-25,1,0,0,0
55,Denny,"991 n 400 w, layton, ut, 84041, us",9.447777777777787,6.4399999999999995,5.979092792162031,4.2,97,12,5.59,13.49,,,,ut,84041,Davis,2024-03-25,1,0,0,0
56,Outback Steakhouse,"1705 parkway, sevierville, tn, 37862, us",17.51230769230769,13.585,12.939303588944185,4.3,107,50+,4.99,9.99,13.99,,,tn,37862,Sevier,2024-03-25,1,0,0,0
57,Buffalo Wild Wings,"1430 hurley dr, sevierville, tn, 37862, us",7.304482758620671,4.79,9.292377516269722,4.0,190,48,4.79,13.99,,,,tn,37862,Sevier,2024-03-25,1,0,0,0
58,Applebee,"207 collier drive, sevierville, tn, 37862, us",11.173999999999992,12.09,6.077429061700352,4.0,102,25,,12.69,12.09,,,tn,37862,Sevier,2024-03-25,1,0,0,0
59,Outback Steakhouse,"1715 market pl blvd, cumming, ga, 30041, us",17.199509803921565,13.18,12.628819777611607,4.4,105,84,4.99,9.99,13.99,,,ga,30041,Forsyth,2024-03-25,1,0,0,0
60,Red Robin,"370 peachtree pkwy, cumming, ga, 30041, us",12.445652173913036,11.99,7.9685053020364025,4.6,232,53,3.59,8.39,,,,ga,30041,Forsyth,2024-03-25,1,0,0,0
61,Outback Steakhouse,"1725 fulton road, fultondale, al, 35068, us",18.318170731707312,15.79,13.039497608163044,4.0,84,50+,9.99,14.99,,,,al,35068,Jefferson,2024-03-25,1,0,0,0
62,Applebee,"1250 boots blvd., fultondale, al, 35068, us",11.273673469387747,12.39,6.077605158679388,4.0,200,22,,12.69,12.09,,,al,35068,Jefferson,2024-03-25,1,0,0,0
63,Outback Steakhouse,"1750 scenic highway n., snellville, ga, 30078, us",17.144699999999933,13.585,12.405949012872814,4.3,206,112,4.99,9.99,13.99,,,ga,30078,Gwinnett,2024-03-25,1,0,0,0
64,Outback Steakhouse,"1890 sam rittenberg boulevard, charleston, sc, 29407, us",19.10511904761905,16.29,12.980891220967441,4.3,86,101,4.99,9.99,14.99,,,sc,29407,Charleston,2024-03-25,1,0,0,0
65,Outback Steakhouse,"1957 bryant road, lexington, ky, 40509, us",17.168,13.18,12.741964617585056,4.5,98,19,4.99,9.99,13.99,,,ky,40509,Fayette,2024-03-25,1,0,0,0
66,Buffalo Wild Wings,"3090 old todds rd, lexington, ky, 40509, us",7.412526315789481,6.49,8.348466984192338,4.3,103,43,4.79,13.29,,,,ky,40509,Fayette,2024-03-25,1,0,0,0
67,Outback Steakhouse,"1968 old fort parkway, murfreesboro, tn, 37129, us",17.75908163265306,13.18,13.083793767890224,4.4,100,100+,4.99,9.99,14.99,,,tn,37129,Rutherford,2024-03-25,1,0,0,0
68,Red Robin,"1986 medical center pkwy, murfreesboro, tn, 37129, us",11.39576923076923,10.09,7.775056602849576,4.3,105,56,3.59,8.39,,,,tn,37129,Rutherford,2024-03-25,1,0,0,0
69,Buffalo Wild Wings,"2535 medical center parkway, murfreesboro, tn, 37129, us",7.712043010752696,6.49,9.017907698960295,4.5,101,100+,4.79,13.29,,,,tn,37129,Rutherford,2024-03-25,1,0,0,0
70,Outback Steakhouse,"200 north park court, stockbridge, ga, 30281, us",17.689099999999932,13.99,12.704768324924311,4.2,206,127,4.99,9.99,13.99,,,ga,30281,Henry,2024-03-25,1,0,0,0
71,Outback Steakhouse,"2011 w karcher rd, nampa, id, 83651, us",14.788461538461542,11.49,11.242919033879362,4.5,72,17,5.49,7.99,15.99,,,id,83651,Canyon,2024-03-25,1,0,0,0
72,Outback Steakhouse,"2060 i-10 south, beaumont, tx, 77707, us",17.593799999999998,13.99,12.771320587942341,4.5,103,48,4.99,9.99,13.99,,,tx,77707,Jefferson,2024-03-25,1,0,0,0
73,Outback Steakhouse,"21 orchard park drive, greenville, sc, 29615, us",17.55468749999994,13.18,12.995370245553236,4.3,196,50+,4.99,9.99,14.99,,,sc,29615,Greenville,2024-03-25,1,0,0,0
74,Denny,"2521 wade hampton, greenville, sc, 29615, us",8.463251533742332,5.6,5.713446187865843,4.2,175,50+,4.35,12.57,,,,sc,29615,Greenville,2024-03-25,1,0,0,0
75,Outback Steakhouse,"2102 s texas ave, college station, tx, 77840, us",17.756804123711337,13.18,13.108620563787166,4.5,99,46,4.99,9.99,14.99,,,tx,77840,Brazos,2024-03-25,1,0,0,0
76,Buffalo Wild Wings,"903 university dr e, college station, tx, 77840, us",7.653877551020416,6.24,8.908161086564949,4.4,107,77,4.79,13.29,,,,tx,77840,Brazos,2024-03-25,1,0,0,0
77,Denny,"607 texas ave, college station, tx, 77840, us",9.094725274725272,6.22,5.853796990863307,4.5,97,47,4.77,12.57,,,,tx,77840,Brazos,2024-03-25,1,0,0,0
78,Outback Steakhouse,"2113 boundary street, beaufort, sc, 29902, us",17.744903846153846,13.99,12.855663373003562,4.2,107,27,4.99,9.99,13.99,,,sc,29902,Beaufort,2024-03-25,1,0,0,0
79,Buffalo Wild Wings,"121 robert smalls pkwy, beaufort, sc, 29902, us",7.4106185567010385,6.49,8.311242021941391,4.5,106,28,4.79,13.29,,,,sc,29902,Beaufort,2024-03-25,1,0,0,0
80,Outback Steakhouse,"2120 hamilton place boulevard, chattanooga, tn, 37421, us",15.36895348837209,11.74,10.50269400977449,4.4,88,32,4.99,9.99,14.99,,,tn,37421,Hamilton,2024-03-25,1,0,0,0
81,Red Robin,"2100 hamilton pl blvd suite 317, chattanooga, tn, 37421, us",11.767310924369749,10.79,7.535969064669931,4.9,120,10,3.59,8.39,,,,tn,37421,Hamilton,2024-03-25,1,0,0,0
82,Outback Steakhouse,"2145 lavista road, atlanta, ga, 30329, us",18.44278388278379,14.99,12.33392864877207,4.5,281,113,4.99,9.99,13.99,,,ga,30329,DeKalb,2024-03-25,1,0,0,0
83,Outback Steakhouse,"2211 south stemmons freeway, lewisville, tx, 75067, us",17.754368932038833,13.99,12.860692402346489,4.6,106,49,4.99,9.99,13.99,,,tx,75067,Denton,2024-03-25,1,0,0,0
84,Outback Steakhouse,"2219 southwest 74th, oklahoma city, ok, 73159, us",17.98357142857136,13.99,12.934066018677582,4.2,201,54,4.99,9.99,14.99,,,ok,73159,Oklahoma,2024-03-25,1,0,0,0
85,Denny,"1617 sw 74th street, oklahoma city, ok, 73159, us",7.903580246913583,5.29,5.135202956461825,4.2,172,70,11.59,,,,,ok,73159,Oklahoma,2024-03-25,1,0,0,0
86,Outback Steakhouse,"2255 union avenue, memphis, tn, 38104, us",17.82595744680851,13.085,13.24903636151805,4.2,96,100+,4.99,9.99,14.99,,,tn,38104,Shelby,2024-03-25,1,0,0,0
87,Applebee,"2114 union ave, memphis, tn, 38104, us",12.491063829787233,14.39,6.801916104896723,3.9,95,100+,,16.19,14.99,,,tn,38104,Shelby,2024-03-25,1,0,0,0
88,Outback Steakhouse,"2315 post drive, indianapolis, in, 46219, us",17.525544554455376,12.99,13.356456700583037,3.7000000000000006,207,37,4.99,9.99,14.99,,,in,46219,Marion,2024-03-25,1,0,0,0
89,Applebee,"7345 e. washington street, indianapolis, in, 46219, us",11.975849056603753,12.49,6.788106117059556,4.3,214,50+,,14.99,13.79,,,in,46219,Marion,2024-03-25,1,0,0,0
90,Denny,"2490 post rd, indianapolis, in, 46219, us",9.465222222222222,6.74,5.917136925495448,4.2,96,50+,5.18,12.78,,,,in,46219,Marion,2024-03-25,1,0,0,0
91,Outback Steakhouse,"233 south ridge road, wichita, ks, 67209, us",17.745473684210527,13.18,12.786283750333569,4.1,97,50+,4.99,9.99,14.99,,,ks,67209,Sedgwick,2024-03-25,1,0,0,0
92,Red Robin,"7355 west taft street, wichita, ks, 67209, us",11.303714285714292,11.85,7.020532778201093,4.3,105,49,3.6,7.11,,,,ks,67209,Sedgwick,2024-03-25,1,0,0,0
93,Applebee,"320 s ridge road, wichita, ks, 67209, us",11.845754716981137,12.875,6.748724959675399,3.8999999999999995,109,38,,14.5,13.25,,,ks,67209,Sedgwick,2024-03-25,1,0,0,0
94,Outback Steakhouse,"2410 southeast tones drive, ankeny, ia, 50021, us",18.296262626262628,13.99,13.327064403986244,4.4,102,28,4.99,9.99,13.99,,,ia,50021,Polk,2024-03-25,1,0,0,0
95,Outback Steakhouse,"2415 south acadian thruway, baton rouge, la, 70808, us",18.300434782608693,14.765,13.213758632662715,4.4,94,55,4.99,9.99,14.99,,,la,70808,East Baton Rouge,2024-03-25,1,0,0,0
96,Outback Steakhouse,"250 mitchelle drive, hendersonville, nc, 28792, us",17.7567,13.99,12.626625602669938,4.2,103,35,4.99,9.99,13.99,,,nc,28792,Henderson,2024-03-25,1,0,0,0
97,Applebee,"1635 four seasons blvd, hendersonville, nc, 28792, us",12.001388888888899,13.25,6.740457790027008,4.6,111,38,,13.75,13.25,,,nc,28792,Henderson,2024-03-25,1,0,0,0
98,Denny,"1550 four seasons, hendersonville, nc, 28792, us",9.695473684210532,7.47,6.188658347658586,4.4,102,11,5.39,12.78,,,,nc,28792,Henderson,2024-03-25,1,0,0,0
99,Outback Steakhouse,"252 f harbison boulevard, columbia, sc, 29212, us",18.107065217391238,14.59,13.090491698511181,4.6,189,100+,4.99,9.99,13.99,,,sc,29212,Lexington,2024-03-25,1,0,0,0
100,Red Robin,"100, columbia, sc, 29212, us",11.570909090909087,10.79,7.722016875667859,4.4,222,18,3.59,8.39,,,,sc,29212,Lexington,2024-03-25,1,0,0,0
101,Buffalo Wild Wings,"1000 bower pkwy, columbia, sc, 29212, us",7.653877551020392,6.24,8.90816108656494,3.8,214,39,4.79,13.29,,,,sc,29212,Lexington,2024-03-25,1,0,0,0
102,Denny,"342 harbison blvd, columbia, sc, 29212, us",9.138021978021978,6.43,5.583394575751202,4.0,196,55,5.08,12.57,,,,sc,29212,Lexington,2024-03-25,1,0,0,0
103,Outback Steakhouse,"260 east parris avenue, highpoint, nc, 27262, us",17.62107843137255,13.585,12.830928389901867,4.6,105,64,4.99,9.99,13.99,,,nc,27262,Guilford,2024-03-25,1,0,0,0
104,Outback Steakhouse,"2601 state highway 121, euless, tx, 76039, us",17.949299999999997,13.99,12.907302681428064,4.3,103,52,4.99,9.99,13.99,,,tx,76039,Tarrant,2024-03-25,1,0,0,0
105,Outback Steakhouse,"2637 south veterans boulevard, gonzales, la, 70737, us",18.307959183673464,14.29,12.889812775447481,4.3,101,30,4.99,9.99,13.99,,,la,70737,Ascension,2024-03-25,1,0,0,0
106,Outback Steakhouse,"2701 e central texas expy, killeen, tx, 76543, us",17.538350515463915,12.99,13.173089382416673,4.4,99,87,4.99,9.99,14.99,,,tx,76543,Bell,2024-03-25,1,0,0,0
107,Applebee,"2700 east central texas exp., killeen, tx, 76543, us",13.685049504950491,16.29,7.209652169383061,4.1,105,100+,,16.29,14.99,,,tx,76543,Bell,2024-03-25,1,0,0,0
108,Outback Steakhouse,"2746 severn ave, metairie, la, 70002, us",17.876599999999936,13.99,12.999444005033446,4.5,204,119,4.99,9.99,13.99,,,la,70002,Jefferson,2024-03-25,1,0,0,0
109,Buffalo Wild Wings,"3434 veterans memorial blvd, metairie, la, 70002, us",7.442765957446778,5.29,9.038802218268131,4.2,309,119,4.79,13.79,,,,la,70002,Jefferson,2024-03-25,1,0,0,0
110,Applebee,"3701 veterans memorial blvd, metairie, la, 70002, us",11.644807692307674,12.59,6.615568465133127,4.0,420,95,,13.49,12.99,,,la,70002,Jefferson,2024-03-25,1,0,0,0
111,Outback Steakhouse,"295 s. moorland road, brookfield, wi, 53005, us",18.55734042553185,14.29,13.614146051585378,4.5,192,26,4.99,9.99,13.99,,,wi,53005,Waukesha,2024-03-25,1,0,0,0
112,Red Robin,"95 n moorland rd, brookfield, wi, 53005, us",11.766255707762559,10.59,7.879995054144068,4.2,221,10,3.59,8.39,,,,wi,53005,Waukesha,2024-03-25,1,0,0,0
113,Outback Steakhouse,"30 tunnel road, asheville, nc, 28805, us",17.81095744680851,13.885,13.145789316084066,4.4,96,50+,4.99,9.99,14.99,,,nc,28805,Buncombe,2024-03-25,1,0,0,0
114,Buffalo Wild Wings,"4 tunnel rd, asheville, nc, 28805, us",7.737395833333339,6.74,8.94022210816465,4.2,105,50+,4.79,13.29,,,,nc,28805,Buncombe,2024-03-25,1,0,0,0
115,Outback Steakhouse,"3000 mosside boulevard, monroeville, pa, 15146, us",17.867491525423638,13.99,13.411525772188037,4.2,303,36,4.99,9.99,13.99,,,pa,15146,Allegheny,2024-03-25,1,0,0,0
116,TGI Fridays,"240 mall blvd, monroeville, pa, 15146, us",24.465971223021555,16.66,26.228878661797328,4.3,432,64,3.21,13.56,,,,pa,15146,Allegheny,2024-03-25,1,0,0,0
117,Denny,"3980 william penn highway, monroeville, pa, 15146, us",8.39,6.22,5.360056184299803,4.2,95,93,4.25,12.36,,,,pa,15146,Allegheny,2024-03-25,1,0,0,0
118,Outback Steakhouse,"302 south college road, wilmington, nc, 28403, us",18.7076404494382,15.59,13.281995333928508,4.7,91,81,9.99,14.99,,,,nc,28403,New Hanover,2024-03-25,1,0,0,0
119,Buffalo Wild Wings,"206 old eastwood rd, wilmington, nc, 28403, us",8.000824742268051,6.49,8.813948957590837,4.5,105,57,5.29,15.29,,,,nc,28403,New Hanover,2024-03-25,1,0,0,0
120,Outback Steakhouse,"314 a merchant drive, knoxville, tn, 37912, us",17.132843137254902,13.585,11.751945635948802,4.5,105,50+,4.99,9.99,13.99,,,tn,37912,Knox,2024-03-25,1,0,0,0
121,Applebee,"5316 central avenue pike, knoxville, tn, 37912, us",11.207708333333322,12.09,6.125918209944574,4.4,98,50+,,12.69,12.09,,,tn,37912,Knox,2024-03-25,1,0,0,0
122,Outback Steakhouse,"3200 emrick blvd, bethlehem, pa, 18020, us",18.75583333333333,14.29,13.312304667320214,4.5,99,44,4.99,9.99,13.99,,,pa,18020,Northampton,2024-03-25,1,0,0,0
123,Outback Steakhouse,"322 w ridge pike, conshohocken, pa, 19428, us",18.109378238341904,13.99,13.564142214587605,4.4,198,100+,4.99,9.99,13.99,,,pa,19428,Montgomery,2024-03-25,1,0,0,0
124,Outback Steakhouse,"3240 tillman drive, bensalem, pa, 19020, us",17.82058823529405,13.585,13.370589749230005,4.3,210,61,4.99,9.99,13.99,,,pa,19020,Bucks,2024-03-25,1,0,0,0
125,TGI Fridays,"3301 street rd, bensalem, pa, 19020, us",22.396117824773444,12.98,26.33699583153375,4.1,682,55,3.09,13.33,,,,pa,19020,Bucks,2024-03-25,1,0,0,0
126,Applebee,"3219 st rd, bensalem, pa, 19020, us",13.220769230769235,14.690000000000001,7.629523587847065,4.5,107,83,,15.59,14.99,,,pa,19020,Bucks,2024-03-25,1,0,0,0
127,Outback Steakhouse,"330 n peters rd, knoxville, tn, 37922, us",17.85126213592233,13.99,12.87230237020268,4.3,106,50+,4.99,9.99,13.99,,,tn,37922,Knox,2024-03-25,1,0,0,0
128,Outback Steakhouse,"3395 nichlasville rd., lexington, ky, 40503, us",17.984999999999996,13.585,13.204484956225436,4.3,100,42,4.99,9.99,14.99,,,ky,40503,Fayette,2024-03-25,1,0,0,0
129,Outback Steakhouse,"3440 galleria circle, hoover, al, 35244, us",16.881020408163266,13.085,12.39961153850015,4.1,101,35,4.99,9.99,13.99,,,al,35244,Shelby,2024-03-25,1,0,0,0
130,Outback Steakhouse,"3509 e. sam houston pkwy, pasadena, tx, 77505, us",18.341199999999912,14.29,12.790939705901213,4.4,618,44,4.99,9.99,13.99,,,tx,77505,Harris,2024-03-25,1,0,0,0
131,Red Robin,"3517 e sam houston parkway, pasadena, tx, 77505, us",11.753207547169803,10.69,7.846394743215392,5.0,535,20,3.59,8.39,,,,tx,77505,Harris,2024-03-25,1,0,0,0
132,Applebee,"5103 fairmont parkway, pasadena, tx, 77505, us",13.599803921568551,15.64,7.225194343053121,4.3,424,37,,16.29,14.99,,,tx,77505,Harris,2024-03-25,1,0,0,0
133,Outback Steakhouse,"3510 west airport freeway, irving, tx, 75062, us",17.352110552763754,12.99,13.045900820138247,4.5,204,100+,4.99,9.99,13.99,,,tx,75062,Dallas,2024-03-25,1,0,0,0
