,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
429,Jack in the Box,"925 n loop 12, irving, tx, 75061, us",6.898308823529421,6.24,3.6196042103967883,4.4,136,72,4.99,10.61,3.74,3.11,3.74,tx,75061,Dallas,2024-03-29,1,0,1,0
430,Wendy,"1725 n. beltline road, irving, tx, 75061, us",5.786896551724137,5.11,3.126165000441932,4.4,97,87,6.7,0.0,2.67,2.18,0.0,tx,75061,Dallas,2024-03-29,1,0,1,0
431,Jack in the Box,"2501 w pioneer pkwy, pantego, tx, 76013, us",6.390729927007308,5.99,3.238627409320751,4.1,137,54,4.99,9.73,3.24,2.86,3.36,tx,76013,Tarrant,2024-03-29,1,0,1,0
432,Sonic,"1201 s bowen rd, arlington, tx, 76013, us",4.206944444444445,4.075,1.8142458173584055,4.3,86,42,7.67,0.0,4.26,,0.0,tx,76013,Tarrant,2024-03-29,1,0,1,0
433,Jack in the Box,"2702 reid blvd, pearland, tx, 77581, us",7.044848484848494,6.24,3.4637307975143243,4.9,132,16,5.24,10.36,3.24,2.86,4.11,tx,77581,Brazoria,2024-03-29,1,0,1,0
434,Jack in the Box,"3426 main st ste 102, pearland, tx, 77581, us",7.044848484848494,6.24,3.463730797514324,4.4,132,15,5.24,10.36,3.24,2.86,4.11,tx,77581,Brazoria,2024-03-29,1,0,1,0
435,Wendy,"1722 north main, pearland, tx, 77581, us",5.959322033898302,5.11,2.8688802897006958,4.2,97,10,6.94,0.0,3.04,2.67,0.0,tx,77581,Brazoria,2024-03-29,1,0,1,0
436,Wendy,"1810, pearland, tx, 77581, us",5.959322033898302,5.11,2.8688802897006958,0.0,97,6,6.94,0.0,3.04,2.67,0.0,tx,77581,Brazoria,2024-03-29,1,0,1,0
437,Wendy,"2406 s main st, pearland, tx, 77581, us",12.645000000000001,8.34,17.872576292558755,4.2,48,60,,2.89,,,,tx,77581,Brazoria,2024-03-29,1,0,1,0
438,Wendy,"2829 broadway st, pearland, tx, 77581, us",13.87014705882353,13.74,8.898264700729916,4.6,150,34,7.49,3.74,,,,tx,77581,Brazoria,2024-03-29,1,0,1,0
439,Sonic,"2815 east broadway street, pearland, tx, 77581, us",4.281111111111112,4.01,1.8610865670023369,5.0,86,14,7.8,0.0,4.01,,0.0,tx,77581,Brazoria,2024-03-29,1,0,1,0
440,Jack in the Box,"2805 scenic highway, baton rouge, la, 70805, us",7.179407407407417,6.25,3.5670919295722108,3.8,135,48,5.86,11.23,3.74,3.49,4.11,la,70805,East Baton Rouge,2024-03-29,1,0,1,0
441,Jack in the Box,"2851 w berry st, fort worth, tx, 76109, us",7.147835820895532,6.24,3.4636348265732613,4.2,134,33,5.49,10.48,3.49,2.86,4.49,tx,76109,Tarrant,2024-03-29,1,0,1,0
442,Jack in the Box,"2901 airline dr, houston, tx, 77009, us",7.313357664233585,6.39,3.7670027732899425,4.0,137,60,6.39,12.01,3.57,3.06,4.34,tx,77009,Harris,2024-03-29,1,0,1,0
443,Wendy,"210 patton street, houston, tx, 77009, us",6.445517241379312,5.845,2.889081212029654,4.0,96,100+,7.67,0.0,3.65,3.04,0.0,tx,77009,Harris,2024-03-29,1,0,1,0
444,Shake Shack,"4639 irvington, houston, tx, 77009, us",6.402244897959183,5.69,3.420146354015005,4.4,49,50,,,2.39,,,tx,77009,Harris,2024-03-29,1,0,1,0
445,Burger King,"4639 irvington, houston, tx, 77009, us",6.402244897959183,5.69,3.420146354015005,4.4,49,50,3.19,,2.39,11.59,6.89,tx,77009,Harris,2024-03-29,1,0,1,0
446,Five Guys,"4639 irvington, houston, tx, 77009, us",6.402244897959183,5.69,3.420146354015005,4.4,49,50,2.39,,,,,tx,77009,Harris,2024-03-29,1,0,1,0
447,Jack in the Box,"2906 s. texas ave., bryan, tx, 77802, us",6.823823529411774,6.24,3.340661051794355,4.3,136,79,5.24,10.36,3.11,2.74,3.74,tx,77802,Brazos,2024-03-29,1,0,1,0
448,Jack in the Box,"900 north earl rudder freeway, bryan, tx, 77802, us",6.776449275362328,6.24,3.3393774479954543,3.8999999999999995,138,26,5.24,10.36,3.11,2.74,3.74,tx,77802,Brazos,2024-03-29,1,0,1,0
449,Wendy,"891 earl rudder freeway, bryan, tx, 77802, us",5.9886206896551695,5.6,2.8847413368032835,4.2,97,10,6.94,0.0,3.04,2.67,0.0,tx,77802,Brazos,2024-03-29,1,0,1,0
450,Jack in the Box,"3110 w dallas st, houston, tx, 77019, us",7.0158088235294205,6.24,3.4786617514640037,4.3,136,100+,5.24,10.36,3.36,2.86,4.11,tx,77019,Harris,2024-03-29,1,0,1,0
451,Jack in the Box,"3134 fm 528 rd, webster, tx, 77598, us",7.392556390977445,6.49,3.6940325081991485,4.4,133,28,5.19,10.63,3.5,3.11,4.54,tx,77598,Harris,2024-03-29,1,0,1,0
452,Shake Shack,"19677 gulf freeway, webster, tx, 77598, us",7.287727272727279,7.19,2.5959311375832717,4.4,135,100+,8.19,,7.89,7.59,4.79,tx,77598,Harris,2024-03-29,1,0,1,0
453,Five Guys,"1333 w. bay area blvd., webster, tx, 77598, us",8.513928571428572,8.925,3.2117188758910857,4.8,56,58,13.45,,10.51,9.17,7.33,tx,77598,Harris,2024-03-29,1,0,1,0
454,Jack in the Box,"3155 s padre island dr, corpus christi, tx, 78415, us",6.697619047619057,6.24,3.3277870184116805,4.2,147,45,5.36,9.98,3.24,2.86,4.36,tx,78415,Nueces,2024-03-29,1,0,1,0
455,Wendy,"4105 ayers, corpus christi, tx, 78415, us",5.275689655172412,4.62,2.987968466844739,4.1,96,14,6.45,0.0,1.94,1.57,0.0,tx,78415,Nueces,2024-03-29,1,0,1,0
456,Sonic,"3500 ayers street, corpus christi, tx, 78415, us",4.682333333333334,4.87,1.8110985309719867,4.5,58,17,7.8,,4.26,,0.0,tx,78415,Nueces,2024-03-29,1,0,1,0
457,Jack in the Box,"3209 east belknap street, fort worth, tx, 76111, us",6.801102941176479,6.24,3.6050690767621414,4.3,136,37,4.11,10.99,3.74,3.11,3.74,tx,76111,Tarrant,2024-03-29,1,0,1,0
458,Wendy,"963 n beach st, ft.worth, tx, 76111, us",5.786896551724137,5.11,3.126165000441932,4.3,97,48,6.7,0.0,2.67,2.18,0.0,tx,76111,Tarrant,2024-03-29,1,0,1,0
459,Jack in the Box,"3220 w state st, boise, id, 83703, us",7.213897058823537,6.24,3.86089485451733,4.5,136,38,6.86,12.49,3.05,2.62,4.11,id,83703,Ada,2024-03-29,1,0,1,0
460,Wendy,"3680 west state street, boise, id, 83703, us",6.282280701754386,5.23,3.6381424880441102,3.2999999999999994,96,23,7.06,0.0,2.79,2.43,0.0,id,83703,Ada,2024-03-29,1,0,1,0
461,Jack in the Box,"3232 bardstown road, louisville, ky, 40205, us",6.910094339622649,6.24,3.47199320038978,3.9,106,50+,4.99,9.98,3.49,3.11,4.11,ky,40205,Jefferson,2024-03-29,1,0,1,0
462,Jack in the Box,"3407 mt diablo blvd, lafayette, ca, 94549, us",7.956985294117622,7.11,3.830720121183817,4.8,272,18,4.86,11.6,4.24,3.74,5.74,ca,94549,Contra Costa,2024-03-29,1,0,1,0
463,Jack in the Box,"3415 navigation blvd, houston, tx, 77003, us",7.298823529411763,6.49,3.618322868487947,4.1,136,92,5.45,10.78,3.5,2.98,4.28,tx,77003,Harris,2024-03-29,1,0,1,0
464,Jack in the Box,"3601 old spanish trail, houston, tx, 77021, us",7.053357664233562,6.29,3.50059667017764,4.4,137,97,5.28,10.45,3.39,2.89,4.15,tx,77021,Harris,2024-03-29,1,0,1,0
465,Sonic,"3626 old spanish trail, houston, tx, 77021, us",4.5358333333333345,4.135,1.979477168625875,4.1,86,100+,8.77,0.0,4.26,,0.0,tx,77021,Harris,2024-03-29,1,0,1,0
466,Jack in the Box,"3900 dickerson pike, nashville, tn, 37207, us",6.85076923076924,6.24,3.400558382145779,3.8999999999999995,143,100+,5.86,10.73,3.74,3.49,4.11,tn,37207,Davidson,2024-03-29,1,0,1,0
467,Jack in the Box,"4250 north expressway 77, brownsville, tx, 78526, us",6.7265986394557915,6.24,3.380960395013702,4.4,147,24,5.36,10.23,3.36,2.99,4.36,tx,78526,Cameron,2024-03-29,1,0,1,0
468,Wendy,"1001 main street, brownsville, tx, 78526, us",4.412413793103449,3.99,2.370147900481017,4.3,98,22,5.79,0.0,1.89,1.59,0.0,tx,78526,Cameron,2024-03-29,1,0,1,0
469,Jack in the Box,"4425 telegraph ave, oakland, ca, 94609, us",8.075481481481392,6.86,4.10913448911776,4.2,675,100+,6.49,12.6,3.74,3.61,4.99,ca,94609,Alameda,2024-03-29,1,0,1,0
470,Jack in the Box,"4457 nasa parkway 1, seabrook, tx, 77586, us",7.079179104477621,6.24,3.58051714944557,4.4,134,55,4.99,10.23,3.61,3.24,4.11,tx,77586,Harris,2024-03-29,1,0,1,0
471,Jack in the Box,"4505 randolph rd, charlotte, nc, 28211, us",7.05191489361703,6.24,3.536220468018172,3.5,141,73,5.86,11.23,3.74,3.49,4.11,nc,28211,Mecklenburg,2024-03-29,1,0,1,0
472,Jack in the Box,"4626 fredericksburg rd., san antonio, tx, 78201, us",7.548992248062024,7.11,3.878198823709141,4.2,129,24,5.61,11.73,3.74,3.36,4.11,tx,78201,Bexar,2024-03-29,1,0,1,0
473,Jack in the Box,"4840 s yale ave, tulsa, ok, 74135, us",6.606870229007642,6.24,3.258917322199272,4.2,131,50+,4.49,9.35,3.36,2.99,3.74,ok,74135,Tulsa,2024-03-29,1,0,1,0
474,Carls Jr,"4994 e 41st, tulsa, ok, 74135, us",7.461458333333341,7.74,4.223320667034085,4.2,49,30,,,5.11,4.74,3.11,ok,74135,Tulsa,2024-03-29,1,0,1,0
475,Jack in the Box,"5120 s padre island hwy, brownsville, tx, 78521, us",6.710743243243252,6.24,3.3749981163590785,4.0,148,27,5.36,10.23,3.36,2.99,4.36,tx,78521,Cameron,2024-03-29,1,0,1,0
476,Jack in the Box,"916 n expressway, brownsville, tx, 78521, us",6.750479452054804,6.24,3.3801411035213853,4.6,146,12,5.36,10.23,3.36,2.99,4.36,tx,78521,Cameron,2024-03-29,1,0,1,0
477,Burger King,"925 north frontage road, brownsville, tx, 78521, us",5.374772727272727,5.4,2.750984112042588,0.0,88,6,7.92,,5.27,,2.41,tx,78521,Cameron,2024-03-29,1,0,1,0
478,Jack in the Box,"5336 philip ave, dallas, tx, 75223, us",6.6947368421052715,6.11,3.4130524734300547,4.3,133,65,5.99,11.23,3.36,2.99,3.99,tx,75223,Dallas,2024-03-29,1,0,1,0
479,Jack in the Box,"5340 macarthur boulevard, irving, tx, 75038, us",6.9504347826087045,6.24,3.573300522284443,4.4,138,86,5.74,10.99,3.36,3.11,4.36,tx,75038,Dallas,2024-03-29,1,0,1,0
480,Sonic,"3431 west walnut hill, irving, tx, 75038, us",4.170277777777779,3.95,1.840672410517283,4.3,86,76,7.67,0.0,4.01,,0.0,tx,75038,Dallas,2024-03-29,1,0,1,0
481,Jack in the Box,"540 s macarthur blvd, oklahoma city, ok, 73128, us",6.5852554744525635,5.99,3.367028857745858,3.7,137,93,5.99,11.1,3.24,2.86,4.49,ok,73128,Oklahoma,2024-03-29,1,0,1,0
482,Jack in the Box,"5519 w alameda ave, el paso, tx, 79905, us",7.021838235294116,6.49,3.285888769152714,4.4,136,23,5.84,10.37,3.5,2.98,4.28,tx,79905,El Paso,2024-03-29,1,0,1,0
483,Jack in the Box,"5615 charlotte pike, nashville, tn, 37209, us",6.953617021276586,6.24,3.439678006659565,3.9,282,100+,5.99,10.85,3.74,3.49,4.11,tn,37209,Davidson,2024-03-29,1,0,1,0
484,Jack in the Box,"5850 gulf fwy, houston, tx, 77023, us",7.256764705882353,6.49,3.5842239873779485,4.6,136,38,5.45,10.78,3.37,2.98,4.28,tx,77023,Harris,2024-03-29,1,0,1,0
485,Jack in the Box,"801 telephone rd., houston, tx, 77023, us",7.018676470588244,6.24,3.4763261982307108,4.3,136,61,5.24,10.36,3.36,2.86,4.11,tx,77023,Harris,2024-03-29,1,0,1,0
486,Jack in the Box,"5920 cutting blvd, el-cerrito, ca, 94530, us",8.534666666666643,7.49,4.256734063679436,4.5,270,44,7.11,13.98,4.36,3.99,4.74,ca,94530,Contra Costa,2024-03-29,1,0,1,0
487,Burger King,"6021 central avenue, el cerrito, ca, 94530, us",10.298641975308643,8.09,6.02005285918437,4.8,243,54,10.09,17.79,4.29,5.69,5.49,ca,94530,Contra Costa,2024-03-29,1,0,1,0
488,Jack in the Box,"61 e 2100 s st, salt lake city, ut, 84115, us",7.064393939393948,6.24,3.5613447106173313,4.2,132,50+,4.61,10.73,3.11,2.99,4.49,ut,84115,Salt Lake,2024-03-29,1,0,1,0
489,Jack in the Box,"615 12th avenue ne, norman, ok, 73070, us",6.6643181818181905,6.050000000000001,3.393591597270267,4.4,132,83,5.99,11.1,3.24,2.86,4.49,ok,73070,Cleveland,2024-03-29,1,0,1,0
490,Jack in the Box,"700 w division st, arlington, tx, 76012, us",6.8778676470588325,6.24,3.567941490899578,4.1,136,65,6.24,11.85,3.11,2.74,4.11,tx,76012,Tarrant,2024-03-29,1,0,1,0
491,Jack in the Box,"703 s jackson rd, pharr, tx, 78577, us",6.726598639455792,6.24,3.3809603950137017,4.5,147,23,5.36,10.23,3.36,2.99,4.36,tx,78577,Hidalgo,2024-03-29,1,0,1,0
492,Sonic,"701 s jackson rd, pharr, tx, 78577, us",4.764137931034482,4.87,1.7861565696544794,0.0,57,8,7.8,,4.26,,0.0,tx,78577,Hidalgo,2024-03-29,1,0,1,0
493,Jack in the Box,"7100 s may ave, oklahoma city, ok, 73159, us",6.561322314049595,5.99,3.421421081718487,4.4,121,75,5.99,11.1,3.24,2.86,4.49,ok,73159,Oklahoma,2024-03-29,1,0,1,0
494,Jack in the Box,"712 e pioneer pkwy, arlington, tx, 76010, us",6.509485294117656,6.050000000000001,3.325197986111889,4.2,136,67,4.99,9.98,3.24,2.86,3.36,tx,76010,Tarrant,2024-03-29,1,0,1,0
495,Wendy,"409 west abram, arlington, tx, 76010, us",5.912068965517244,5.23,3.2996492805378734,4.3,97,41,6.33,0.0,2.67,2.31,0.0,tx,76010,Tarrant,2024-03-29,1,0,1,0
496,Jack in the Box,"718 s zarzamora st., san antonio, tx, 78207, us",7.676406250000009,7.175000000000001,3.876762650390264,4.4,128,52,5.61,11.73,3.74,3.36,4.11,tx,78207,Bexar,2024-03-29,1,0,1,0
497,Sonic,"422 s zorzamora, san antonio, tx, 78207, us",4.535,4.26,1.9465560756257592,4.2,86,36,8.28,0.0,4.26,,0.0,tx,78207,Bexar,2024-03-29,1,0,1,0
498,Jack in the Box,"721 s r l thornton fwy, dallas, tx, 75203, us",6.80720588235295,6.24,3.467645346878787,4.2,136,80,5.36,10.74,3.24,2.86,4.11,tx,75203,Dallas,2024-03-29,1,0,1,0
499,Jack in the Box,"7380 highway 105, beaumont, tx, 77713, us",6.887196969696978,6.24,3.5037376826871216,3.8999999999999995,132,28,4.99,10.23,3.24,2.86,4.36,tx,77713,Jefferson,2024-03-29,1,0,1,0
500,Jack in the Box,"7447 spencer highway, pasadena, tx, 77505, us",6.875563909774445,6.24,3.3236978712194394,4.3,133,37,5.24,10.36,3.24,2.86,4.11,tx,77505,Harris,2024-03-29,1,0,1,0
501,Jack in the Box,"7525 east freeway, houston, tx, 77020, us",6.956496350364972,6.24,3.440463937320269,4.4,137,93,5.24,10.36,3.24,2.86,4.11,tx,77020,Harris,2024-03-29,1,0,1,0
502,Burger King,"6220 east freeway, houston, tx, 77020, us",6.402244897959183,5.69,3.420146354015005,4.2,49,42,3.19,,2.39,11.59,6.89,tx,77020,Harris,2024-03-29,1,0,1,0
503,Jack in the Box,"76 highlands square dr, hendersonville, nc, 28792, us",6.969357142857152,6.24,3.561220739881659,4.8,140,17,5.86,11.23,3.74,3.49,4.11,nc,28792,Henderson,2024-03-29,1,0,1,0
504,Jack in the Box,"8008 scenic hwy, baton rouge, la, 70807, us",7.253507462686577,6.550000000000001,3.5432884333040247,4.1,134,37,5.86,11.23,3.74,3.49,4.11,la,70807,East Baton Rouge,2024-03-29,1,0,1,0
505,Jack in the Box,"804 w mcdermott dr, allen, tx, 75013, us",6.943030303030311,6.24,3.3521881002843172,4.1,132,51,5.36,8.98,4.11,3.49,4.36,tx,75013,Collin,2024-03-29,1,0,1,0
506,Jack in the Box,"808 north 7 highway, blue springs, mo, 64014, us",6.725661764705891,6.24,3.4861709363371123,4.2,136,10,5.36,10.6,3.49,3.11,3.36,mo,64014,Jackson,2024-03-29,1,0,1,0
507,Jack in the Box,"8112 east 11th street, tulsa, ok, 74112, us",6.723515625000009,6.115,3.2306751398323614,4.2,128,50+,4.49,9.35,3.36,2.99,3.74,ok,74112,Tulsa,2024-03-29,1,0,1,0
508,Jack in the Box,"8950 s 31, indianapolis, in, 46227, us",7.917867647058832,7.11,4.049751337335096,4.6,136,21,7.11,13.98,4.11,3.74,4.49,in,46227,Marion,2024-03-29,1,0,1,0
509,Wendy,"3640 south keystone avenue, indianapolis, in, 46227, us",6.092549019607846,5.23,3.3454902880153337,4.2,87,50+,7.06,0.0,2.67,2.43,0.0,in,46227,Marion,2024-03-29,1,0,1,0
510,Jack in the Box,"902 raul longoria rd, san juan, tx, 78589, us",6.726598639455792,6.24,3.380960395013702,4.6,147,30,5.36,10.23,3.36,2.99,4.36,tx,78589,Hidalgo,2024-03-29,1,0,1,0
511,Jack in the Box,"903 probandt st., san antonio, tx, 78204, us",7.35151515151516,6.735,3.7452975535892947,4.5,132,68,5.61,11.73,3.74,3.36,4.11,tx,78204,Bexar,2024-03-29,1,0,1,0
512,Jack in the Box,"905 legacy dr, plano, tx, 75023, us",6.907388059701502,6.24,3.346760280001801,4.4,134,76,5.36,8.98,4.11,3.49,4.36,tx,75023,Collin,2024-03-29,1,0,1,0
513,Jack in the Box,"9101 johnson dr, merriam, ks, 66202, us",6.783777777777786,6.24,3.477627941394166,3.7,135,57,5.49,10.85,3.49,3.11,3.61,ks,66202,Johnson,2024-03-29,1,0,1,0
514,Jack in the Box,"94 e. crosstimbers st, houston, tx, 77022, us",6.98641791044777,6.24,3.470403091341931,4.0,134,41,5.24,10.36,3.24,2.86,4.11,tx,77022,Harris,2024-03-29,1,0,1,0
515,Jack in the Box,"943, concord, nc, 28027, us",6.696062992125993,6.24,3.4235950983734655,4.3,127,100+,5.86,11.23,3.74,3.49,4.11,nc,28027,Cabarrus,2024-03-29,1,0,1,0
516,Sonic,"7761 gateway lane nw, concord, nc, 28027, us",4.484722222222221,3.77,1.877123221716191,4.2,86,53,7.8,0.0,4.5,,0.0,nc,28027,Cabarrus,2024-03-29,1,0,1,0
517,Wendy,"101 east ridge road, griffith, in, 46319, us",6.26103448275862,5.72,3.1688041308197947,0.0,98,6,6.45,0.0,3.28,2.79,0.0,in,46319,Lake,2024-03-29,1,0,1,0
518,Burger King,"1801 45th avenue, griffith, in, 46319, us",8.119870129870138,6.69,5.762531571540748,0.0,77,7,7.19,12.49,2.49,3.49,3.49,in,46319,Lake,2024-03-29,1,0,1,0
519,Wendy,"101 gateway center lane, baton rouge, la, 70802, us",5.9886206896551695,5.6,2.8847413368032835,0.0,97,9,6.94,0.0,3.04,2.67,0.0,la,70802,East Baton Rouge,2024-03-29,1,0,1,0
520,Burger King,"3100 highland road, baton rouge, la, 70802, us",7.552500000000005,5.29,5.7394332255023235,4.0,80,31,6.49,11.69,2.79,3.89,3.39,la,70802,East Baton Rouge,2024-03-29,1,0,1,0
521,Wendy,"1025 ralph david abernathy rd, atlanta, ga, 30310, us",5.6854,5.295,2.8281734105248924,3.8,174,200+,6.94,0.0,2.92,2.43,0.0,ga,30310,Fulton,2024-03-29,1,0,1,0
522,Wendy,"1066 s. university ave., provo, ut, 84601, us",5.526078431372551,4.87,2.8891277457224738,3.8,85,12,6.58,0.0,2.67,2.18,0.0,ut,84601,Utah,2024-03-29,1,0,1,0
523,Burger King,"1080 south university avenue, provo, ut, 84601, us",8.435205479452058,6.89,5.944562177177234,0.0,73,6,7.79,13.59,2.49,4.49,3.99,ut,84601,Utah,2024-03-29,1,0,1,0
524,Wendy,"1100 radisson street, green bay, wi, 54302, us",6.246896551724138,5.23,3.4798940763192627,4.5,96,50+,7.31,0.0,2.67,2.43,0.0,wi,54302,Brown,2024-03-29,1,0,1,0
525,Burger King,"2328 university ave, green bay, wi, 54302, us",8.821125,6.965,6.16302076780332,3.3,80,15,8.95,15.59,2.98,5.18,4.28,wi,54302,Brown,2024-03-29,1,0,1,0
526,Wendy,"1105 n 400 west, layton, ut, 84041, us",5.80627450980392,4.99,2.9348861492327245,4.4,85,14,6.94,0.0,2.67,2.31,0.0,ut,84041,Davis,2024-03-29,1,0,1,0
527,Burger King,"2025 north main, layton, ut, 84041, us",8.145000000000007,6.39,5.7952113852731895,4.7,80,10,7.79,13.59,2.49,4.49,3.99,ut,84041,Davis,2024-03-29,1,0,1,0
528,Burger King,"803 n. main, layton, ut, 84041, us",8.201392405063299,6.39,5.80992139953744,4.8,79,16,7.79,13.59,2.49,4.49,3.99,ut,84041,Davis,2024-03-29,1,0,1,0
529,Sonic,"796 w antelope dr, layton, ut, 84041, us",4.27861111111111,3.9050000000000002,1.9457220207672945,3.9,85,27,8.18,0.0,3.5,,0.0,ut,84041,Davis,2024-03-29,1,0,1,0
530,Carls Jr,"925 w antelope drive, layton, ut, 84041, us",6.241851851851851,5.6899999999999995,2.6341588537787572,4.9,92,14,,,5.09,4.99,3.79,ut,84041,Davis,2024-03-29,1,0,1,0
531,The Habit,"508 antelope dr, layton, ut, 84041, us",10.258481012658232,7.81,9.655900811290866,4.6,79,24,8.74,15.87,7.86,6.74,3.74,ut,84041,Davis,2024-03-29,1,0,1,0
532,Five Guys,"2065 n. harris blvd., layton, ut, 84041, us",7.446551724137934,7.19,2.9371441393980775,4.4,29,19,12.23,,10.19,8.99,7.19,ut,84041,Davis,2024-03-29,1,0,1,0
533,Wendy,"1108 east jackson avenue, mcallen, tx, 78503, us",5.382586206896553,4.87,2.8906588918056846,4.6,98,20,7.06,0.0,2.31,1.94,0.0,tx,78503,Hidalgo,2024-03-29,1,0,1,0
534,Five Guys,"3701 expressway 83, mcallen, tx, 78503, us",8.719999999999997,9.05,3.203063265955621,4.5,28,50+,13.55,,10.55,9.23,7.55,tx,78503,Hidalgo,2024-03-29,1,0,1,0
535,Wendy,"1185, san leandro, ca, 94577, us",6.281999999999996,5.84,2.8354857848988835,4.4,279,66,8.28,0.0,2.79,2.18,0.0,ca,94577,Alameda,2024-03-29,1,0,1,0
536,Five Guys,"1201 marina blvd., san leandro, ca, 94577, us",8.715714285714286,9.11,3.303326709082645,4.8,28,29,13.79,,10.31,9.83,7.19,ca,94577,Alameda,2024-03-29,1,0,1,0
537,Wendy,"1209 east pine street, tulsa, ok, 74106, us",5.780714285714285,4.87,2.885286478189729,3.8,93,34,6.94,0.0,2.79,2.43,0.0,ok,74106,Tulsa,2024-03-29,1,0,1,0
538,Burger King,"1563 n peoria avenue, tulsa, ok, 74106, us",7.263648648648646,5.885,5.750095551338709,3.6000000000000005,74,25,6.29,10.99,2.39,3.29,3.29,ok,74106,Tulsa,2024-03-29,1,0,1,0
539,Sonic,"1627 n. peoria ave, tulsa, ok, 74106, us",4.21,3.89,1.885619556302679,3.6,86,50+,7.67,0.0,3.89,,0.0,ok,74106,Tulsa,2024-03-29,1,0,1,0
540,Wendy,"12201 san pablo avenue, richmond, ca, 94805, us",5.96821428571428,4.99,3.1424484921013747,4.5,188,68,7.67,0.0,2.92,2.43,0.0,ca,94805,Contra Costa,2024-03-29,1,0,1,0
541,Wendy,"123 forks of the river pkwy, sevierville, tn, 37862, us",5.543584905660379,4.87,3.0893768647742457,3.5,87,11,7.31,0.0,1.94,1.7,0.0,tn,37862,Sevier,2024-03-29,1,0,1,0
542,Wendy,"928 dolly parton parkway, sevierville, tn, 37862, us",5.368846153846155,4.8100000000000005,2.8477201771066962,4.5,85,14,7.31,0.0,1.94,1.7,0.0,tn,37862,Sevier,2024-03-29,1,0,1,0
543,Burger King,"1231 dolly parton pkwy, sevierville, tn, 37862, us",5.8827272727272755,5.29,2.992946962948464,0.0,77,7,6.6,9.45,2.69,4.4,4.29,tn,37862,Sevier,2024-03-29,1,0,1,0
544,Burger King,"412 forks of the river, sevierville, tn, 37862, us",5.882727272727276,5.29,2.992946962948464,0.0,77,6,6.6,9.45,2.69,4.4,4.29,tn,37862,Sevier,2024-03-29,1,0,1,0
545,Sonic,"308 e main st, sevierville, tn, 37862, us",4.527837837837839,4.26,2.022761205041849,0.0,86,7,7.55,0.0,4.01,,0.0,tn,37862,Sevier,2024-03-29,1,0,1,0
546,Wendy,"1301 st. charles ave., new orleans, la, 70130, us",4.819824561403509,4.19,2.2864179379031206,4.2,94,92,5.69,0.0,2.49,2.19,0.0,la,70130,Orleans,2024-03-29,1,0,1,0
547,Shake Shack,"333 canal street, new orleans, la, 70130, us",7.210000000000003,7.19,2.649452773687428,4.5,82,200+,8.19,,7.89,7.59,4.79,la,70130,Orleans,2024-03-29,1,0,1,0
548,Wendy,"1311 north collins, arlington, tx, 76011, us",5.912068965517243,5.23,3.2996492805378725,4.1,98,90,6.33,0.0,2.67,2.31,0.0,tx,76011,Tarrant,2024-03-29,1,0,1,0
549,Wendy,"2214 n collins st, arlington, tx, 76011, us",12.509583333333332,8.280000000000001,17.899439581349714,4.3,48,100+,,3.01,,,,tx,76011,Tarrant,2024-03-29,1,0,1,0
550,Sonic,"409 w randol mill rd, arlington, tx, 76011, us",4.206944444444445,4.075,1.8142458173584055,4.5,86,34,7.67,0.0,4.26,,0.0,tx,76011,Tarrant,2024-03-29,1,0,1,0
551,Wendy,"1313 murfreesboro road, franklin, tn, 37067, us",6.126724137931037,5.48,3.395166131698294,4.6,99,25,7.31,0.0,2.79,2.06,0.0,tn,37067,Williamson,2024-03-29,1,0,1,0
552,Shake Shack,"5027 aspen grove drive, franklin, tn, 37067, us",7.0945454545454565,7.19,2.5166675788588644,4.7,45,100+,8.19,,7.89,7.59,4.79,tn,37067,Williamson,2024-03-29,1,0,1,0
553,Burger King,"1911 mallory lane, franklin, tn, 37067, us",5.9003896103896105,5.0,3.020636142494922,4.6,77,19,6.99,9.55,2.69,4.4,4.05,tn,37067,Williamson,2024-03-29,1,0,1,0
554,Five Guys,"3021 mallory lane, franklin, tn, 37067, us",8.596896551724138,8.75,3.3003417831870356,4.7,29,72,13.79,,10.79,9.47,7.55,tn,37067,Williamson,2024-03-29,1,0,1,0
555,Wendy,"1315 memorial blvd., murfreesboro, tn, 37129, us",5.503684210526314,4.5,2.9579139351315527,4.2,98,100+,7.19,0.0,2.43,1.94,0.0,tn,37129,Rutherford,2024-03-29,1,0,1,0
556,Burger King,"819 memorial blvd, murfreesboro, tn, 37129, us",5.9003896103896105,5.0,3.020636142494922,3.5,77,11,6.99,9.55,2.69,4.4,4.05,tn,37129,Rutherford,2024-03-29,1,0,1,0
557,Five Guys,"536 n. thompson lane, murfreesboro, tn, 37129, us",8.53896551724138,8.27,3.16952552179245,4.7,29,100+,13.79,,10.79,9.47,7.19,tn,37129,Rutherford,2024-03-29,1,0,1,0
558,Wendy,"13211 hwy 90, boutte, la, 70039, us",4.819824561403512,4.19,2.2864179379031206,0.0,190,6,5.69,0.0,2.49,2.19,0.0,la,70039,St. Charles,2024-03-29,1,0,1,0
