,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,specialty_item,combo,cheeseburger,hamburger,fries,restaurant_rating first,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
371,Sonic,"1311 nw broad st, murfreesboro, tn, 37129, us",4.780526315789473,3.77,2.924573695761325,4.3,88,280+,7.79,0.0,3.59,,0.0,,tn,37129,Rutherford,2024-05-16,1,1,1,0
372,Five Guys,"536 n. thompson lane, murfreesboro, tn, 37129, us",8.53896551724138,8.27,3.16952552179245,4.8,29,3,13.79,,10.79,9.47,7.19,,tn,37129,Rutherford,2024-05-16,1,1,1,0
373,McDonald,"2190 gause blvd w, slidell, la, 70460, us",4.7494202898550695,4.07,4.181111038827912,4.2,138,200+,5.87,10.43,2.39,2.27,2.87,,la,70460,St. Tammany,2024-05-16,1,1,1,0
374,Wendy,"177 northshore blvd., slidell, la, 70460, us",5.5994117647058825,4.87,2.767485169568784,,84,130+,6.94,0.0,3.04,2.67,0.0,4.2,la,70460,St. Tammany,2024-05-16,1,1,1,0
375,McDonald,"2198 e arapaho rd, richardson, tx, 75081, us",5.022781954887219,3.89,3.5279908345113613,4.5,148,1,5.59,9.39,2.39,1.99,3.49,,tx,75081,Dallas,2024-05-16,1,1,1,0
376,McDonald,"22 w girard ave, philadelphia, pa, 19123, us",5.038461538461542,3.36,3.6048666808888035,4.1,150,9,6.19,9.99,2.49,1.89,3.79,,pa,19123,Philadelphia,2024-05-16,1,1,1,0
377,Shake Shack,"22 w girard ave, philadelphia, pa, 19123, us",5.038461538461542,3.36,3.6048666808888035,4.1,150,9,,,2.49,,1.89,,pa,19123,Philadelphia,2024-05-16,1,1,1,0
378,Burger King,"22 w girard ave, philadelphia, pa, 19123, us",5.038461538461542,3.36,3.6048666808888035,4.1,150,9,,,2.49,,,,pa,19123,Philadelphia,2024-05-16,1,1,1,0
379,Five Guys,"22 w girard ave, philadelphia, pa, 19123, us",5.038461538461542,3.36,3.6048666808888035,4.1,150,9,2.49,,,,,,pa,19123,Philadelphia,2024-05-16,1,1,1,0
380,McDonald,"223 w main st, norristown, pa, 19401, us",6.773823529411778,4.19,6.770322029314622,4.1,150,1,6.59,11.69,2.99,2.63,4.55,,pa,19401,Montgomery,2024-05-16,1,1,1,0
381,McDonald,"2931 dekalb pike, east norriton, pa, 19401, us",6.86751879699249,4.19,6.8187280146936855,4.6,147,1,6.59,11.39,3.11,2.99,4.55,,pa,19401,Montgomery,2024-05-16,1,1,1,0
382,Sonic,"2901 swede rd, norristown, pa, 19401, us",5.431621621621617,4.26,3.2657142040042646,4.0,435,310+,9.5,0.0,4.26,,0.0,,pa,19401,Montgomery,2024-05-16,1,1,1,0
383,McDonald,"2260 n expy 77, brownsville, 78501, brownsville, tx, 78521, us",5.439268292682929,4.29,3.7842530318835506,4.7,145,270+,5.49,9.37,2.29,1.99,3.39,,tx,78521,Cameron,2024-05-16,1,1,1,0
384,McDonald,"4484 e 14th st, brownsville, tx, 78521-3240, us",5.8503738317757,4.61,4.149891322804841,4.7,129,340+,5.49,9.97,2.19,1.89,3.51,,tx,78521,Cameron,2024-05-16,1,1,1,0
385,McDonald,"4690 southmost rd, brownsville, tx, 78521, us",5.540080000000002,4.58,3.18534883389559,4.5,132,350+,5.51,8.3,2.79,2.39,4.39,,tx,78521,Cameron,2024-05-16,1,1,1,0
386,Jack in the Box,"2150 paredes line rd, brownsville, tx, 78521, us",7.079068322981369,6.24,3.461082622648268,4.6,161,270+,5.36,10.23,3.36,2.99,4.36,,tx,78521,Cameron,2024-05-16,1,1,1,0
387,Jack in the Box,"3355 international blvd, brownsville, tx, 78521, us",7.072857142857146,6.24,3.4529363556958668,4.4,161,310+,5.36,10.23,3.36,2.99,4.36,,tx,78521,Cameron,2024-05-16,1,1,1,0
388,Jack in the Box,"5120 s padre island hwy, brownsville, tx, 78521, us",6.9648051948052005,6.24,3.4213229803800895,4.5,154,330+,5.36,10.23,3.36,2.99,4.36,,tx,78521,Cameron,2024-05-16,1,1,1,0
389,Jack in the Box,"916 n expressway, brownsville, tx, 78521, us",7.072857142857146,6.24,3.4529363556958668,4.4,161,230+,5.36,10.23,3.36,2.99,4.36,,tx,78521,Cameron,2024-05-16,1,1,1,0
390,McDonald,"2261 n amidon, wichita, ks, 67204, us",5.863709677419357,3.89,5.879512607041331,4.1,139,600+,5.25,9.39,2.45,2.25,3.59,,ks,67204,Sedgwick,2024-05-16,1,1,1,0
391,Burger King,"2150 w. 21st street, wichita, ks, 67204, us",8.021499999999998,6.49,6.07256105362474,4.4,80,140+,8.19,13.69,3.19,4.69,4.69,,ks,67204,Sedgwick,2024-05-16,1,1,1,0
392,McDonald,"227 e lancaster ave, downingtown, pa, 19335, us",5.230551181102357,3.59,3.8292272831425365,3.8999999999999995,148,150+,6.91,11.29,3.03,2.29,4.39,,pa,19335,Chester,2024-05-16,1,1,1,0
393,Five Guys,"1090 e. lancaster ave., downingtown, pa, 19335, us",8.386206896551723,8.51,3.302110520292787,4.6,29,500+,13.67,,10.43,9.35,7.31,,pa,19335,Chester,2024-05-16,1,1,1,0
394,McDonald,"2271 elkhorn road north, lexington-fayette, ky, 40505, us",6.049848484848483,4.09,4.6971438750695915,4.3,147,180+,6.89,11.69,3.19,2.59,4.39,,ky,40505,Fayette,2024-05-16,1,1,1,0
395,Hardee,"1125 winchester rd, lexington, ky, 40505, us",9.408108108108117,8.865,5.927361127370138,4.9,75,63,11.24,1.99,6.49,,6.86,,ky,40505,Fayette,2024-05-16,1,1,1,0
396,McDonald,"2287 brown ave, manchester, nh, 03103, us",6.421969696969701,4.29,5.623574760771906,4.7,144,1,7.89,13.39,3.09,2.39,5.39,,nh,3103,Hillsborough,2024-05-16,1,1,1,0
397,Wendy,"675 south willow st., manchester, nh, 03103, us",5.454347826086958,4.5,3.1920544373789936,,81,500+,7.31,0.0,2.18,1.7,0.0,4.3,nh,3103,Hillsborough,2024-05-16,1,1,1,0
398,Five Guys,"1111 south willow street, manchester, nh, 03103, us",7.5744827586206895,7.38,2.6981214233647774,4.6,29,1,11.82,,9.42,8.58,7.02,,nh,3103,Hillsborough,2024-05-16,1,1,1,0
399,McDonald,"229 n. gilcrease museum rd., tulsa, ok, 74127-6537, us",5.383252032520324,4.19,4.1023303898560535,4.0,145,470+,5.89,10.19,1.69,1.59,3.29,,ok,74127,Osage,2024-05-16,1,1,1,0
400,McDonald,"2291 st stephens rd, mobile, al, 36617, us",5.089130434782609,4.19,3.5962024814148874,4.2,136,240+,5.69,9.49,2.71,2.19,3.49,,al,36617,Mobile,2024-05-16,1,1,1,0
401,McDonald,"2301 central ave, charlotte, nc, 28205, us",5.574615384615388,3.79,4.1451447323430095,4.4,155,2,6.29,11.29,2.79,2.39,3.49,,nc,28205,Mecklenburg,2024-05-16,1,1,1,0
402,McDonald,"3058 eastway dr, charlotte, nc, 28205, us",5.766124031007753,4.46,4.4047027915956765,4.0,150,1,6.65,11.57,2.31,2.25,3.45,,nc,28205,Mecklenburg,2024-05-16,1,1,1,0
403,Wendy,"2933 eastway drive, charlotte, nc, 28205, us",5.058653846153845,4.38,2.676489541319542,,87,1,6.45,0.0,2.43,2.06,0.0,4.0,nc,28205,Mecklenburg,2024-05-16,1,1,1,0
404,McDonald,"2311 brick church pike, nashville-davidson, tn, 37207, us",4.631015625000007,3.79,3.191696218275772,4.2,141,3,6.29,10.29,2.49,2.29,3.49,,tn,37207,Davidson,2024-05-16,1,1,1,0
405,Jack in the Box,"3900 dickerson pike, nashville, tn, 37207, us",7.132500000000003,6.61,3.4048151470964507,4.0,156,1,5.86,10.73,3.74,3.49,4.11,,tn,37207,Davidson,2024-05-16,1,1,1,0
406,McDonald,"2326 market st, linwood, pa, 19061, us",5.717633587786257,3.61,5.073413538678312,4.2,145,2,6.49,11.99,2.94,2.63,3.89,,pa,19061,Delaware,2024-05-16,1,1,1,0
407,McDonald,"2339 19th st, lubbock, tx, 79401, us",4.485084745762711,3.26,3.8833136614002934,4.4,130,3,5.69,9.28,1.93,1.39,2.89,,tx,79401,Lubbock,2024-05-16,1,1,1,0
408,McDonald,"2340 e mason st, green bay, wi, 54311, us",5.929756097560975,5.69,4.1671915370384935,4.6,139,480+,6.29,10.99,2.79,2.69,4.49,,wi,54311,Brown,2024-05-16,1,1,1,0
409,Burger King,"2582 monroe rd, de pere, wi, 54311, us",8.376489361702125,6.8149999999999995,6.084000592318647,4.7,94,97,8.95,15.59,2.98,5.18,4.28,,wi,54311,Brown,2024-05-16,1,1,1,0
410,Hardee,"2690 eaton rd, bellevue, wi, 54311-4502, us",9.869859154929587,9.61,5.017759865185829,4.3,72,46,12.74,2.99,7.11,,7.61,,wi,54311,Brown,2024-05-16,1,1,1,0
411,McDonald,"2340 s oneida st, green bay, usa, ashwaubenon, wi, 54304, us",6.275304347826082,5.63,5.218739031728395,4.4,132,420+,10.91,10.91,2.75,2.65,4.45,,wi,54304,Brown,2024-05-16,1,1,1,0
412,Wendy,"901 hansen road, ashwaubenon, wi, 54304, us",5.976923076923078,4.93,3.4902113328463362,,85,500+,7.31,0.0,2.67,2.43,0.0,4.5,wi,54304,Brown,2024-05-16,1,1,1,0
413,Burger King,"1005 south military avenue, green bay, wi, 54304, us",8.376489361702125,6.8149999999999995,6.084000592318647,4.3,94,500+,8.95,15.59,2.98,5.18,4.28,,wi,54304,Brown,2024-05-16,1,1,1,0
414,Five Guys,"2883 oneida street, ashwaubenon, wi, 54304, us",8.303103448275863,8.27,3.209108914290883,4.7,29,900+,13.19,,10.79,9.59,7.31,,wi,54304,Brown,2024-05-16,1,1,1,0
415,McDonald,"2347 randleman rd, greensboro, nc, 27406, us",5.258702290076343,4.19,4.154335066249052,4.1,145,1,5.59,10.55,2.29,1.99,3.59,,nc,27406,Guilford,2024-05-16,1,1,1,0
416,McDonald,"4102 fernhurst way, greensboro, nc, 27406, us",5.3215555555555625,4.19,4.0258562220958245,4.4,149,460+,5.59,10.55,2.19,2.39,3.59,,nc,27406,Guilford,2024-05-16,1,1,1,0
417,Wendy,"2221 martin luther king jr dr, greensboro, nc, 27406, us",5.248846153846153,4.5,3.3142162629903655,,87,240+,6.09,0.0,2.31,1.7,0.0,4.0,nc,27406,Guilford,2024-05-16,1,1,1,0
418,Wendy,"2519 randleman rd, greensboro, nc, 27406, us",5.299411764705881,4.62,3.3266266324940124,,86,240+,6.09,0.0,2.31,1.7,0.0,4.3,nc,27406,Guilford,2024-05-16,1,1,1,0
419,Wendy,"3705 elmsley court, greensboro, nc, 27406, us",5.250943396226414,4.62,3.2828360174627567,,88,210+,6.09,0.0,2.31,1.7,0.0,4.0,nc,27406,Guilford,2024-05-16,1,1,1,0
420,McDonald,"2359 richmond rd, lexington, usa, lexington-fayette, ky, 40502, us",6.119230769230768,4.1899999999999995,4.687109100071848,4.5,145,500+,6.89,11.69,3.19,2.59,4.39,,ky,40502,Fayette,2024-05-16,1,1,1,0
421,McDonald,"2391 n collins, arlington, tx, 76011, us",5.358217054263569,4.19,3.745615203836752,4.2,149,2,6.29,10.89,2.49,2.29,3.89,,tx,76011,Tarrant,2024-05-16,1,1,1,0
422,Jack in the Box,"1734 east division street, arlington, tx, 76011, us",7.260774193548389,6.61,3.6410834147108493,4.5,155,150+,5.49,11.48,3.11,2.74,4.49,,tx,76011,Tarrant,2024-05-16,1,1,1,0
423,Jack in the Box,"900 north collins street, arlington, tx, 76011, us",7.260774193548389,6.61,3.6410834147108493,4.2,155,340+,5.49,11.48,3.11,2.74,4.49,,tx,76011,Tarrant,2024-05-16,1,1,1,0
424,Wendy,"1311 north collins, arlington, tx, 76011, us",5.756981132075473,4.87,3.345013514881269,,89,800+,6.33,0.0,2.67,2.31,0.0,4.3,tx,76011,Tarrant,2024-05-16,1,1,1,0
425,McDonald,"2391 s wayside, houston, tx, 77023, us",5.0319090909090916,3.65,4.032305340047043,4.5,121,460+,5.33,8.79,1.99,1.92,3.35,,tx,77023,Harris,2024-05-16,1,1,1,0
426,Jack in the Box,"801 telephone rd., houston, tx, 77023, us",7.337922077922081,6.61,3.5021923885468764,4.5,154,1,5.36,10.49,3.36,2.86,4.11,,tx,77023,Harris,2024-05-16,1,1,1,0
427,Burger King,"2411 south wayside drive, houston, tx, 77023, us",7.450750000000001,6.09,6.1682375471037085,4.4,80,1,6.89,11.59,2.39,3.19,3.09,,tx,77023,Harris,2024-05-16,1,1,1,0
428,McDonald,"2400 w oregon ave, philadelphia, pa, 19145, us",6.462611940298516,4.08,5.656724954213229,4.2,149,8,7.99,11.19,3.69,3.19,4.59,,pa,19145,Philadelphia,2024-05-16,1,1,1,0
429,Wendy,"2340 oregon ave., philadelphia, pa, 19145, us",5.656666666666667,4.5,2.913362498171423,,170,3,7.92,0.0,2.79,2.18,0.0,4.1,pa,19145,Philadelphia,2024-05-16,1,1,1,0
430,Burger King,"2359 oregon avenue, philadelphia, pa, 19145, us",8.795063291139241,8.02,6.1903010853786276,4.1,79,430+,9.6,14.75,3.31,5.78,4.9,,pa,19145,Philadelphia,2024-05-16,1,1,1,0
431,McDonald,"2401 n i h 35, round rock, tx, 78665, us",5.682426470588233,3.49,9.001149803703473,4.5,150,1,5.39,9.99,2.29,2.09,3.19,,tx,78665,Williamson,2024-05-16,1,1,1,0
432,McDonald,"319 university drive, round rock, tx, 78665, us",5.022370370370384,3.59,3.879613613332096,4.5,298,2,5.79,10.19,1.99,2.09,3.19,,tx,78665,Williamson,2024-05-16,1,1,1,0
433,Burger King,"4410 sunrise rd, round rock, tx, 78665, us",7.143010752688178,5.99,5.540319036065498,4.2,186,1,6.87,10.74,2.05,4.29,3.15,,tx,78665,Williamson,2024-05-16,1,1,1,0
434,McDonald,"2401 n mesa st, el paso, tx, 79902, us",5.381162790697677,4.39,4.155083302723178,4.6,144,2,5.89,9.19,3.69,2.99,3.59,,tx,79902,El Paso,2024-05-16,1,1,1,0
435,Jack in the Box,"4160 n mesa dr, el paso, tx, 79902, us",7.2248026315789495,6.625,3.180782130395871,4.6,152,1,5.84,10.37,3.5,2.98,4.28,,tx,79902,El Paso,2024-05-16,1,1,1,0
436,Burger King,"1900 north oregon street, el paso, tx, 79902, us",7.880638297872344,6.77,5.8437645998926735,4.4,94,160+,7.03,12.53,3.06,3.83,3.7,,tx,79902,El Paso,2024-05-16,1,1,1,0
437,McDonald,"2410 n story rd, irving, tx, 75062, us",4.356771653543307,3.49,2.8720359268610713,4.4,143,2,5.63,10.09,2.01,1.93,3.79,,tx,75062,Dallas,2024-05-16,1,1,1,0
438,Jack in the Box,"2952 n. belt line rd, irving, tx, 75062, us",7.283701298701302,6.61,3.6489276046565102,4.3,154,900+,5.49,11.48,3.11,2.74,4.49,,tx,75062,Dallas,2024-05-16,1,1,1,0
439,Jack in the Box,"4206 west airport freeway, irving, tx, 75062, us",7.262516129032261,6.61,3.633804297027385,4.4,155,500+,5.49,11.48,3.11,2.74,4.49,,tx,75062,Dallas,2024-05-16,1,1,1,0
440,Jack in the Box,"515 west airport freeway, irving, tx, 75062, us",7.269548387096777,6.61,3.643967235774854,4.3,155,410+,5.49,11.48,3.11,2.74,4.36,,tx,75062,Dallas,2024-05-16,1,1,1,0
441,Burger King,"2525 west airport freeway, irving, tx, 75062, us",7.558617021276603,6.050000000000001,5.8494687158393,4.3,94,390+,7.74,12.74,2.36,3.74,3.49,,tx,75062,Dallas,2024-05-16,1,1,1,0
442,McDonald,"2418 s seneca ave, wichita, ks, 67217, us",5.287264957264955,3.59,4.6814081495989,4.0,132,1,5.99,9.89,2.38,2.54,3.69,,ks,67217,Sedgwick,2024-05-16,1,1,1,0
443,Wendy,"2504 south seneca, wichita, ks, 67217, us",5.499411764705884,4.62,2.811015036660633,,86,290+,6.94,0.0,2.79,2.43,0.0,4.2,ks,67217,Sedgwick,2024-05-16,1,1,1,0
444,Wendy,"3541 s. meridian, wichita, ks, 67217, us",5.50846153846154,4.745,2.7846049192323523,,87,170+,6.94,0.0,2.79,2.43,0.0,4.5,ks,67217,Sedgwick,2024-05-16,1,1,1,0
445,McDonald,"242 s 700 e, salt lake city, ut, 84102, us",5.620833333333336,4.49,4.518439919436305,4.5,136,2,6.19,10.79,2.49,2.49,3.39,,ut,84102,Salt Lake,2024-05-16,1,1,1,0
446,Wendy,"562 east 400 south, salt lake city, ut, 84102, us",4.833137254901961,4.39,2.421655154443639,,84,1,5.49,0.0,2.09,1.89,0.0,4.4,ut,84102,Salt Lake,2024-05-16,1,1,1,0
447,Burger King,"575 east 400 south street, salt lake city, ut, 84102, us",8.348260869565221,7.19,5.870372665878622,4.5,92,1,7.59,12.89,2.99,4.29,4.29,,ut,84102,Salt Lake,2024-05-16,1,1,1,0
448,McDonald,"2422 w pioneer pky, pantego, tx, 76013, us",5.160676691729327,3.79,3.940970872994058,4.6,148,2,5.69,10.49,1.89,1.89,3.49,,tx,76013,Tarrant,2024-05-16,1,1,1,0
449,McDonald,"800 w. pioneer parkway, arlington, tx, 76013, us",4.571484374999998,3.965,3.168953417988479,4.3,144,1,5.29,9.49,2.03,1.83,3.44,,tx,76013,Tarrant,2024-05-16,1,1,1,0
450,McDonald,"2426 e riverside, austin, tx, 78741-3035, us",5.392442748091603,4.09,4.329588258829818,4.3,146,5,6.25,10.69,2.66,2.45,3.39,,tx,78741,Travis,2024-05-16,1,1,1,0
451,Jack in the Box,"1936 e oltorf st, austin, tx, 78741, us",8.6465034965035,7.99,4.092352112956722,4.2,143,1,6.24,12.35,4.11,3.74,5.36,,tx,78741,Travis,2024-05-16,1,1,1,0
452,Jack in the Box,"6133 e ben white blvd, austin, tx, 78741, us",8.647651006711412,7.99,4.097329362529858,4.3,149,1,6.24,12.35,4.11,3.74,5.36,,tx,78741,Travis,2024-05-16,1,1,1,0
453,Wendy,"2224 east riverside, austin, tx, 78741, us",5.854150943396224,4.87,2.8612969970833118,,88,1,6.94,0.0,3.16,2.79,0.0,4.4,tx,78741,Travis,2024-05-16,1,1,1,0
454,Wendy,"6210 east ben white, austin, tx, 78741, us",5.854150943396224,4.87,2.8612969970833118,,88,2,6.94,0.0,3.16,2.79,0.0,4.3,tx,78741,Travis,2024-05-16,1,1,1,0
455,Burger King,"2500 e riverside dr, austin, tx, 78741, us",7.6745161290322645,6.89,5.668873039684558,4.3,93,1,7.39,12.19,2.69,3.59,3.39,,tx,78741,Travis,2024-05-16,1,1,1,0
456,Burger King,"3001 montopolis dr, austin, tx, 78741, us",7.16563829787234,6.115,5.5160023603497805,4.6,94,1,6.87,10.74,2.05,4.29,3.15,,tx,78741,Travis,2024-05-16,1,1,1,0
457,McDonald,"2433 s loop 289, lubbock, tx, 79423, us",4.613392857142854,3.17,3.785256774072696,4.4,125,1,5.55,9.12,2.35,1.89,2.93,,tx,79423,Lubbock,2024-05-16,1,1,1,0
458,Wendy,"2505 s loop 289, lubbock, tx, 79423, us",6.030192307692308,4.93,3.4619755867160236,,87,500+,6.58,0.0,3.28,2.79,0.0,4.5,tx,79423,Lubbock,2024-05-16,1,1,1,0
459,Burger King,"4202 82nd street, lubbock, tx, 79423, us",7.594625000000008,5.61,6.194817984362009,4.0,80,210+,7.74,12.74,2.36,3.74,3.49,,tx,79423,Lubbock,2024-05-16,1,1,1,0
460,Sonic,"8010 university ave, lubbock, tx, 79423, us",5.192162162162161,4.31,3.154883931676739,4.4,87,350+,9.47,0.0,4.79,,0.0,,tx,79423,Lubbock,2024-05-16,1,1,1,0
461,McDonald,"246 w broughton street, savannah, ga, 31401, us",5.591357142857139,4.04,4.468360711030119,4.4,152,1,6.29,11.29,2.29,1.99,3.29,,ga,31401,Chatham,2024-05-16,1,1,1,0
462,Wendy,"615 martin luther king jr. blvd, savannah, ga, 31401, us",5.81346153846154,4.93,3.029616556478714,,85,2,6.94,0.0,2.92,2.43,0.0,4.4,ga,31401,Chatham,2024-05-16,1,1,1,0
463,Burger King,"601 martin luther king blvd, savannah, ga, 31401, us",7.31253164556962,5.79,5.991431322060969,4.0,79,1,6.89,12.79,2.49,3.39,3.69,,ga,31401,Chatham,2024-05-16,1,1,1,0
464,McDonald,"2485 s church st, murfreesboro, tn, 37127, us",5.112109375000006,3.69,3.9976875449173264,4.3,143,1,5.89,9.89,2.69,2.69,3.49,,tn,37127,Rutherford,2024-05-16,1,1,1,0
465,McDonald,"2510 fairview ave, boise, id, 83702, us",5.225572519083969,3.99,4.672790192558644,4.6,137,1,5.99,10.59,2.59,2.29,4.19,,id,83702,Ada,2024-05-16,1,1,1,0
466,Five Guys,"321 s 8th st, boise, id, 83702, us",7.413448275862069,7.19,2.990753884733538,4.7,29,2,12.23,,10.19,8.99,7.19,,id,83702,Ada,2024-05-16,1,1,1,0
467,McDonald,"2515 fulton st, houston, tx, 77009, us",4.95579831932773,3.59,3.8781572111355778,4.4,132,1,5.19,9.43,1.75,1.39,3.23,,tx,77009,Harris,2024-05-16,1,1,1,0
468,McDonald,"3611 n main st, houston, tx, 77009, us",5.001496062992124,3.79,3.8768121652905947,4.6,141,2,5.41,9.39,1.87,1.93,3.24,,tx,77009,Harris,2024-05-16,1,1,1,0
469,Jack in the Box,"2901 airline dr, houston, tx, 77009, us",7.600649350649363,6.77,3.752399695454578,4.3,154,1,6.39,12.01,3.57,3.06,4.34,,tx,77009,Harris,2024-05-16,1,1,1,0
470,Wendy,"210 patton street, houston, tx, 77009, us",6.141923076923077,5.48,2.836381794891255,,85,1,7.67,0.0,3.65,3.04,0.0,4.2,tx,77009,Harris,2024-05-16,1,1,1,0
471,Burger King,"4639 irvington, houston, tx, 77009, us",7.48638297872341,6.29,5.8378209012099616,4.4,94,800+,6.89,11.59,2.39,3.19,3.09,,tx,77009,Harris,2024-05-16,1,1,1,0
472,McDonald,"2518 w liberty ave, pittsburgh, pa, 15226, us",4.976153846153846,4.19,3.4574057381033274,4.4,144,4,6.69,11.79,2.19,1.89,3.29,,pa,15226,Allegheny,2024-05-16,1,1,1,0
473,McDonald,"2540 e university ave, des moines, ia, 50317, us",5.737967479674803,4.99,3.7661381655310033,4.2,137,360+,6.89,12.09,3.49,3.19,4.19,,ia,50317,Polk,2024-05-16,1,1,1,0
474,McDonald,"2543 carolina beach rd, wilmington, nc, 28401, us",6.310406504065046,4.39,5.501140221553482,4.4,145,1,6.29,12.09,2.99,2.59,4.59,,nc,28401,New Hanover,2024-05-16,1,1,1,0
475,Burger King,"1901 16th street south, wilmington, nc, 28401, us",6.030361445783133,6.1,2.9269073467304865,4.2,83,330+,6.99,9.55,2.69,4.4,3.79,,nc,28401,New Hanover,2024-05-16,1,1,1,0
476,Burger King,"819 south 3rd street, wilmington, nc, 28401, us",6.030361445783133,6.1,2.9269073467304865,4.2,83,450+,6.99,9.55,2.69,4.4,3.79,,nc,28401,New Hanover,2024-05-16,1,1,1,0
477,McDonald,"2551 emerson avenue, indianapolis, in, 46218, us",5.360916030534356,4.49,4.000648125045495,4.1,144,1,6.22,10.69,2.62,2.53,3.69,,in,46218,Marion,2024-05-16,1,1,1,0
478,McDonald,"260 pottstown pike, exton, pa, 19341, us",5.189756097560973,3.69,3.7899120403836473,4.5,144,280+,6.79,11.29,3.03,2.69,4.19,,pa,19341,Chester,2024-05-16,1,1,1,0
479,Wendy,"153 e. swedsford road, exton, pa, 19341, us",5.839038461538461,4.865,3.3524630782200124,,86,170+,7.55,0.0,2.79,2.18,0.0,4.1,pa,19341,Chester,2024-05-16,1,1,1,0
480,Wendy,"186 eagleview blvd., exton, pa, 19341, us",6.068269230769233,4.8100000000000005,3.270212720176946,,85,100+,8.04,0.0,2.79,2.31,0.0,4.1,pa,19341,Chester,2024-05-16,1,1,1,0
481,McDonald,"2600 n memorial pky, huntsville, al, 35810, us",5.399508196721309,4.84,3.47146042222111,4.0,138,900+,6.49,11.59,2.79,2.39,3.89,,al,35810,Madison,2024-05-16,1,1,1,0
482,Wendy,"2080 sparkman drive, huntsville, al, 35810, us",5.133600000000001,4.195,2.83570080227093,,85,400+,7.06,0.0,2.43,1.94,0.0,4.1,al,35810,Madison,2024-05-16,1,1,1,0
483,Burger King,"3541 north memorial pkwy, huntsville, al, 35810, us",7.290749999999996,5.6899999999999995,5.969736756130876,3.7,80,140+,6.89,12.79,2.49,3.69,3.69,,al,35810,Madison,2024-05-16,1,1,1,0
484,Sonic,"2120 sparkman dr nw, huntsville, al, 35810, us",4.6118421052631575,3.95,2.91361220486399,3.9,88,340+,7.55,0.0,3.89,,0.0,,al,35810,Madison,2024-05-16,1,1,1,0
485,McDonald,"2609 st claude ave, new orleans, la, 70117, us",5.317310924369751,3.74,4.309910739678759,3.8000000000000003,137,3,7.13,13.5,2.39,1.99,3.61,,la,70117,Orleans,2024-05-16,1,1,1,0
486,Burger King,"2600 n. robertson, new orleans, la, 70117, us",7.4553164556962015,5.39,6.001668087837303,4.2,79,1,6.59,11.79,2.79,3.89,3.39,,la,70117,Orleans,2024-05-16,1,1,1,0
487,McDonald,"2625 south blvd, charlotte, nc, 28209, us",6.294274809160321,4.19,5.401311691205074,4.5,151,2,6.39,12.69,2.89,2.29,3.79,,nc,28209,Mecklenburg,2024-05-16,1,1,1,0
488,Wendy,"4335 park road, charlotte, nc, 28209, us",5.079215686274509,4.26,2.710802531584353,,86,600+,6.7,0.0,2.43,2.06,0.0,3.9,nc,28209,Mecklenburg,2024-05-16,1,1,1,0
489,Shake Shack,"1605 east woodlawn rd., charlotte, nc, 28209, us",19.534230769230778,7.390000000000001,32.36810166162846,4.7,106,3,8.19,,7.89,7.59,4.79,,nc,28209,Mecklenburg,2024-05-16,1,1,1,0
490,Five Guys,"2810 south boulevard ste a, charlotte, nc, 28209, us",8.299999999999999,8.629999999999999,3.1737067107271093,4.6,28,2,13.07,,10.43,9.23,7.43,,nc,28209,Mecklenburg,2024-05-16,1,1,1,0
491,McDonald,"2701 montgomery st, savannah, ga, 31405, us",5.16419354838709,4.09,4.34239919874356,4.2,138,5,5.99,10.49,2.19,2.09,2.99,,ga,31405,Chatham,2024-05-16,1,1,1,0
492,McDonald,"4306 ogeechee road, savannah, ga, 31405, us",5.377499999999997,4.09,4.230082002751248,4.7,142,1,5.99,10.49,2.19,2.09,2.99,,ga,31405,Chatham,2024-05-16,1,1,1,0
493,Burger King,"14 w de renne ave, savannah, ga, 31405, us",7.31253164556962,5.79,5.991431322060969,4.2,79,800+,6.89,12.79,2.49,3.39,3.69,,ga,31405,Chatham,2024-05-16,1,1,1,0
494,McDonald,"2704 s memorial parkway, huntsville, al, 35801, us",5.354479999999998,4.79,3.4365236983905687,4.1,141,440+,6.49,11.59,2.79,2.39,3.89,,al,35801,Madison,2024-05-16,1,1,1,0
495,Wendy,"2800 s memorial pkwy, huntsville, al, 35801, us",5.2311764705882355,4.5,2.891295012829212,,85,270+,7.06,0.0,2.43,1.94,0.0,4.0,al,35801,Madison,2024-05-16,1,1,1,0
496,Burger King,"2116 whitesburg drive, huntsville, al, 35801, us",7.290749999999996,5.6899999999999995,5.969736756130876,4.1,80,170+,6.89,12.79,2.49,3.69,3.69,,al,35801,Madison,2024-05-16,1,1,1,0
497,Five Guys,"1221 memorial pkwy nw, huntsville, al, 35801, us",6.80103448275862,6.59,3.078770852845041,4.7,29,1,11.39,,8.87,8.27,5.99,,al,35801,Madison,2024-05-16,1,1,1,0
498,McDonald,"2725 n meridian blvd, wyomissing, pa, 19610, us",7.517557251908391,4.79,6.916584018935721,4.5,151,140+,7.69,12.59,3.89,3.69,5.19,,pa,19610,Berks,2024-05-16,1,1,1,0
499,Wendy,"1197 berkshire blvd, reading, pa, 19610, us",7.565443037974681,5.39,6.0239153753424315,,79,1,,3.49,,,,4.3,pa,19610,Berks,2024-05-16,1,1,1,0
